occurrenceId;verbatimScientificName;scientificName;key;matchType;confidence;status;rank;kingdom;phylum;class;order;family;genus;species
Verif_190116;nakamurella;Bacteria;102565918;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Actinobacteria;Actinobacteria;nakamurellales;nakamurellaceae;nakamurella;
Verif_190116;nakamurellaceae;Bacteria;103963965;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Actinobacteria;Actinobacteria;nakamurellales;nakamurellaceae;;
Verif_190116;nakamurellales;Bacteria;119722261;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Actinobacteria;Actinobacteria;nakamurellales;;;
Verif_190116;Propionibacteriales;Bacteria;102793571;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;;;
Verif_190116;Pseudonocardiales;Bacteria;104297547;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;;;
Verif_190116;Streptomycetales;Bacteria;104297553;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;;;
Verif_190116;Streptosporangiales;Bacteria;104297571;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;;;
Verif_190116;Rubrobacteria;Bacteria;103910464;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Actinobacteria;Rubrobacteria;;;;
Verif_190116;Solibacteraceae;Bacteria;104001608;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Actinobacteria;Solibacteres;Solibacterales;Solibacteraceae;;
Verif_190116;Solibacterales;Bacteria;104001610;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Actinobacteria;Solibacteres;Solibacterales;;;
Verif_190116;Solibacteres;Bacteria;103998662;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Actinobacteria;Solibacteres;;;;
Verif_190116;Thermoleophilia;Bacteria;103371097;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Actinobacteria;Thermoleophilia;;;;
Verif_190116;Actinobacteria;Bacteria;103018377;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Actinobacteria;;;;;
Verif_190116;Chitinophagales;Bacteria;126091324;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;;;
Verif_190116;Candidatus Nephrothrix;Bacteria;119676800;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;;
Verif_190116;Hymenobacteraceae;Bacteria;126025837;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;;
Verif_190116;Crocinitomicaceae;Bacteria;126035350;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Crocinitomicaceae;;
Verif_190116;Bacteroidetes Order II. Incertae sedis;Bacteria;102518259;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Bacteroidetes;;;;;
Verif_190116;Roseiflexaceae;Bacteria;102599719;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Chloroflexi;Chloroflexia;Chloroflexiales;Roseiflexaceae;;
Verif_190116;Dehalococcoidaceae;Bacteria;103043168;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Chloroflexi;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;;
Verif_190116;Dehalococcoidales;Bacteria;103043167;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Chloroflexi;Dehalococcoidia;Dehalococcoidales;;;
Verif_190116;Dehalococcoidia;Bacteria;102599793;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Chloroflexi;Dehalococcoidia;;;;
Verif_190116;Oscillatoriales;Bacteria;102792892;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;;;
Verif_190116;Gemmatimonadetes;Bacteria;102704754;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Gemmatimonatedes;;;;;
Verif_190116;Nitrospira;Bacteria;102558290;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira;
Verif_190116;Nitrospirae;Bacteria;103022487;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Nitrospirae;;;;;
Verif_190116;Tepidisphaeraceae;Bacteria;126080982;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;;
Verif_190116;Tepidisphaerales;Bacteria;126061978;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;;;
Verif_190116;Gemmataceae;Bacteria;128046591;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Planctomycetes;Planctomycetia;Planctomycetiales;Gemmataceae;;
Verif_190116;Isosphaeraceae;Bacteria;126037304;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Planctomycetes;Planctomycetia;Planctomycetiales;Isosphaeraceae;;
Verif_190116;Planctomycetia;Bacteria;103180101;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Planctomycetes;Planctomycetia;;;;
Verif_190116;Roseiarcaceae;Bacteria;119681548;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Roseiarcaceae;;
Verif_190116;Dechlorospirillum;Bacteria;104008351;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Dechlorospirillum;
Verif_190116;Anaeromyxobacteraceae;Bacteria;115441182;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Anaeromyxobacteraceae;;
Verif_190116;nannocystis;Bacteria;102710354;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystinaceae;Nannocystis;
Verif_190116;nannocystaceae;Bacteria;102710151;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystinaceae;;
Verif_190116;Vulgatibacteraceae;Bacteria;115379392;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Vulgatibacteraceae;;
Verif_190116;Acidiferrobacteraceae;Bacteria;120786288;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;;
Verif_190116;Acidiferrobacterales;Bacteria;113956867;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;;;
Verif_190116;Cellvibrionaceae;Bacteria;120868022;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;;
Verif_190116;Cellvibrionales;Bacteria;115473548;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;
Verif_190116;Nevskiales;Bacteria;126060060;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;;;
Verif_190116;Kangiellaceae;Bacteria;128048847;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Kangiellaceae;;
Verif_190116;Rhodanobacteraceae;Bacteria;126060013;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;;
Verif_190116;Oligoflexaceae;Bacteria;115437118;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Proteobacteria;Oligoflexia;Oligoflexales;Oligoflexaceae;;
Verif_190116;Oligoflexales;Bacteria;115437121;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Proteobacteria;Oligoflexia;Oligoflexales;;;
Verif_190116;Oligoflexia;Bacteria;115435898;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Proteobacteria;Oligoflexia;;;;
Verif_190116;Candidatus Nitrosocosmicus;Bacteria;119788004;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Thaumarchaeota;Nitrosphaeria;Nitrosphaerales;Nitrosphaeraceae;;
Verif_190116;Chthoniobacter;Bacteria;102500684;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;
Verif_190116;Chthoniobacter flavus;Bacteria;104372713;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;Chthoniobacter flavus
Verif_190116;Chthoniobacteraceae;Bacteria;126067447;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;Chthoniobacteraceae;;
Verif_190116;Chthoniobacterales;Bacteria;126070447;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;;;
Verif_190116;Spartobacteria;Bacteria;102521455;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Verrucomicrobia;Spartobacteria;;;;
Verif_190116;Pedosphaera;Bacteria;104340218;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;;Pedosphaera;
Verif_190116;Pedosphaera parvula;Bacteria;104340229;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;;Pedosphaera;
Verif_190116;Bacteria;Bacteria;3;EXACT;96;ACCEPTED;KINGDOM;Bacteria;;;;;;
Verif_190116;Elusimicrobia;Bacteria;;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;;;;;;
Verif_190116;Streptophyta;Bacteria;;HIGHERRANK;99;ACCEPTED;KINGDOM;Bacteria;;;;;;
Verif_190116;Leptophryidae;Chromista;128048854;HIGHERRANK;99;ACCEPTED;KINGDOM;Chromista;??;??;Vampyrellida;Leptophryidae;;
Verif_190116;Hyphochytriomycetes;Chromista;105135905;HIGHERRANK;99;ACCEPTED;KINGDOM;Chromista;??;Hyphochytriomycetes;;;;
Verif_190116;Labyrinthulomycetes;Chromista;102529879;HIGHERRANK;99;ACCEPTED;KINGDOM;Chromista;??;Labyrinthulomycetes;;;;
Verif_190116;Gregarinasina;Chromista;103470042;HIGHERRANK;99;ACCEPTED;KINGDOM;Chromista;Aplicomplexa;Gregarinasina;;;;
Verif_190116;nassulida;Chromista;103483832;HIGHERRANK;99;ACCEPTED;KINGDOM;Chromista;??;Nassophorea;Nassulida;;;
Verif_190116;Centrohelea;Chromista;;HIGHERRANK;99;ACCEPTED;KINGDOM;Chromista;;;;;;
Verif_190116;Labyrinthulales;Chromista;;HIGHERRANK;99;ACCEPTED;KINGDOM;Chromista;;;;;;
Verif_190116;nassulidae;Chromista;103483858;HIGHERRANK;99;ACCEPTED;KINGDOM;Chromista;??;Nassophorea;Nassulida;Nassulidae;;
Verif_190116;naviculaceae;Chromista;105128475;HIGHERRANK;99;ACCEPTED;KINGDOM;Chromista;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;;
Verif_190116;naviculales;Chromista;105128037;HIGHERRANK;99;ACCEPTED;KINGDOM;Chromista;Bacillariophyta;Bacillariophyceae;Naviculales;;;
Verif_190116;Oomycetes;Chromista;103720089;HIGHERRANK;99;ACCEPTED;KINGDOM;Chromista;??;Oomycetes;;;;
Verif_190116;Perkinsozoa;Chromista;;HIGHERRANK;99;ACCEPTED;KINGDOM;Chromista;;;;;;
Verif_190116;Pythiales;Chromista;105144602;HIGHERRANK;99;ACCEPTED;KINGDOM;Chromista;??;Oomycetes;Pythiales;;;
Verif_190116;Silicofilosea;Chromista;103422263;HIGHERRANK;99;ACCEPTED;KINGDOM;Chromista;;;;;;
Verif_190116;Sporadotrichida;Chromista;103488920;HIGHERRANK;99;ACCEPTED;KINGDOM;Chromista;??;Sporadotrichea;Sporadotrichida;;;
Verif_190116;Tectofilosida;Chromista;;HIGHERRANK;99;ACCEPTED;KINGDOM;Chromista;;;;;;
Verif_190116;Cladochytriales;Fungi;103800477;HIGHERRANK;99;ACCEPTED;KINGDOM;Fungi;Chytridiomycota;Chytridiomycetes;Cladochytriales;;;
Verif_190116;Clostridiales Family XVII. Incertae Sedis;Fungi;102698855;HIGHERRANK;99;ACCEPTED;KINGDOM;Fungi;Firmicutes;Clostridia;Clostridiales;;;
Verif_190116;Basidiobolomycetes;Fungi;103800000;HIGHERRANK;99;ACCEPTED;KINGDOM;Fungi;Zoopagomycota;Basidiobolomycetes;;;;
Verif_190116;Blastocladiomycota;Fungi;103799996;HIGHERRANK;99;ACCEPTED;KINGDOM;Fungi;Blastocladiomycota;;;;;
Verif_190116;Mucoromycota;Fungi;126032175;HIGHERRANK;99;ACCEPTED;KINGDOM;Fungi;Mucoromycota;;;;;
Verif_190116;Olpidiomycetes;Fungi;;HIGHERRANK;99;ACCEPTED;KINGDOM;Fungi;;;;;;
Verif_190116;Olpidiomycota;Fungi;;HIGHERRANK;99;ACCEPTED;KINGDOM;Fungi;;;;;;
Verif_190116;Protosteliomycota;Fungi;;HIGHERRANK;99;ACCEPTED;KINGDOM;Fungi;;;;;;
Verif_190116;Zoopagomycota;Fungi;126032161;HIGHERRANK;99;ACCEPTED;KINGDOM;Fungi;Zoopagomycota;;;;;
Verif_190116;Monocots;Plantae;196;HIGHERRANK;99;ACCEPTED;KINGDOM;Plantae;Liliopsida;;;;;
Verif_190116;Cupressales;Plantae;103017807;HIGHERRANK;99;ACCEPTED;KINGDOM;Plantae;Tracheophyta;Pinopsida;Cupressales;;;
Verif_190116;Dicots;Plantae;220;HIGHERRANK;99;ACCEPTED;KINGDOM;Plantae;Tracheophyta;Magnoliopsida;;;;
Verif_190116;Glaucocystophyceae;Plantae;37;HIGHERRANK;99;ACCEPTED;KINGDOM;Plantae;Glaucophyta;;;;;
Verif_190116;nannochloris;Plantae;102979699;HIGHERRANK;99;ACCEPTED;KINGDOM;Plantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Nannochloris;
Verif_190116;Zygnemophyceae;Plantae;9748626;HIGHERRANK;99;ACCEPTED;KINGDOM;Plantae;Charophyta;Conjugatophyceae;;;;
Verif_190116;Apusozoa;Protozoa;103062177;HIGHERRANK;99;ACCEPTED;KINGDOM;Protozoa;Apusozoa;;;;;
Verif_190116;Echinamoeba;Protozoa;9781670;HIGHERRANK;99;ACCEPTED;KINGDOM;Protozoa;Amoebozoa;Lobosa;Amoebida;Echinamoebidae;Echinamoeba;
Verif_190116;Echinamoeba exundans;Protozoa;103079544;HIGHERRANK;99;ACCEPTED;KINGDOM;Protozoa;Amoebozoa;Lobosa;Amoebida;Echinamoebidae;Echinamoeba;exduens
Verif_190116;Euamoebida;Protozoa;;HIGHERRANK;99;ACCEPTED;KINGDOM;Protozoa;;;;;;
Verif_190116;flagellata;Protozoa;;HIGHERRANK;99;ACCEPTED;KINGDOM;Protozoa;;;;;;
Verif_190116;Ichthyophonida;Protozoa;105098238;HIGHERRANK;99;ACCEPTED;KINGDOM;Protozoa;??;Ichthyosporea;Ichthyophonida;;;
Verif_190116;Longamoebia;Protozoa;105100345;HIGHERRANK;99;ACCEPTED;KINGDOM;Protozoa;Amoebozoa;??;Longamoebia;;;
Verif_190116;Myxogastria;Protozoa;103144795;HIGHERRANK;99;ACCEPTED;KINGDOM;Protozoa;Amoebozoa;??;??;??;Myxogastria;
Verif_190116;Myxomycota;Protozoa;103949463;HIGHERRANK;99;ACCEPTED;KINGDOM;Protozoa;Amoebozoa;??;??;??;Myxomycota;
Verif_190116;Oikomonadaceae;Protozoa;105138682;HIGHERRANK;99;ACCEPTED;KINGDOM;Protozoa;Sarcomastigophora;Zoomastigophora;??;Oikomonadaceae;;
Verif_190116;Protostelea;Protozoa;;HIGHERRANK;99;ACCEPTED;KINGDOM;Protozoa;;;;;;
Verif_190116;Vermamoeba;Protozoa;103498069;HIGHERRANK;99;ACCEPTED;KINGDOM;Protozoa;Amoebozoa;Lobosa;Amoebida;Vermamoebidae;Vermamoeba;
Verif_190116;Vermamoeba vermiformis;Protozoa;103498073;HIGHERRANK;99;ACCEPTED;KINGDOM;Protozoa;Amoebozoa;Lobosa;Amoebida;Vermamoebidae;Vermamoeba;vermiformis
;Acidobacteriia;Acidobacteria;25;FUZZY;85;ACCEPTED;PHYLUM;Bacteria;Acidobacteria;;;;;
;Enoplea;Enopla;249;FUZZY;85;ACCEPTED;CLASS;Animalia;Nemertea;Enopla;;;;
;Anaerolineae;Anaerolineae;298;EXACT;83;ACCEPTED;CLASS;Bacteria;Chloroflexi;Anaerolineae;;;;
;Caldilineae;Caldilineae;299;EXACT;83;ACCEPTED;CLASS;Bacteria;Chloroflexi;Caldilineae;;;;
;Thecamoebida;Thecamoebidae;2166;FUZZY;85;ACCEPTED;FAMILY;Protozoa;Amoebozoa;Lobosa;Amoebida;Thecamoebidae;;
;Nucleariida;Nucleariidae;2329;FUZZY;85;ACCEPTED;FAMILY;Protozoa;;Filosia;Aconchulinida;Nucleariidae;;
;Hirudinida;Hirudinidae;3560;FUZZY;85;ACCEPTED;FAMILY;Animalia;Annelida;Clitellata;Arhynchobdellida;Hirudinidae;;
;Adinetida;Adinetidae;3878;FUZZY;85;ACCEPTED;FAMILY;Animalia;Rotifera;Eurotatoria;Bdelloidea;Adinetidae;;
;Polydesmus;Polydesmus Latreille, 1802;1014641;EXACT;96;ACCEPTED;GENUS;Animalia;Arthropoda;Diplopoda;Polydesmida;Polydesmidae;Polydesmus;
;Rhizophagus;Rhizophagus Herbst, 1793;1042814;EXACT;95;ACCEPTED;GENUS;Animalia;Arthropoda;Insecta;Coleoptera;Monotomidae;Rhizophagus;
;Meira;Meira Jacquelin du Val, 1853;1240769;EXACT;96;ACCEPTED;GENUS;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Meira;
;Ephemera;Ephemera Linnaeus, 1758;1407107;EXACT;95;ACCEPTED;GENUS;Animalia;Arthropoda;Insecta;Ephemeroptera;Ephemeridae;Ephemera;
;Rhodobium;Rhodobium Hille Ris Lambers, 1947;2071998;EXACT;96;ACCEPTED;GENUS;Animalia;Arthropoda;Insecta;Hemiptera;Aphididae;Rhodobium;
;Isotoma;Isotoma Bourlet, 1839;2120091;EXACT;95;ACCEPTED;GENUS;Animalia;Arthropoda;Entognatha;Collembola;Isotomidae;Isotoma;
;Chromadorea;Chromadora Bastian, 1865;2280660;FUZZY;85;ACCEPTED;GENUS;Animalia;Nematoda;Adenophorea;Desmodorida;Chromadoridae;Chromadora;
;Funaria;Funaria;2282796;EXACT;96;ACCEPTED;GENUS;Animalia;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;Funaria;
;Buchholzia;Buchholzia Michaelsen, 1886;2308273;EXACT;95;ACCEPTED;GENUS;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae;Buchholzia;
;Fridericia;Fridericia Michaelsen, 1889;2308358;EXACT;95;ACCEPTED;GENUS;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae;Fridericia;
;Fridericia sp;Fridericia Michaelsen, 1889;2308358;EXACT;80;ACCEPTED;GENUS;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae;Fridericia;
;Campanella;Campanella Henn.;2512830;EXACT;96;ACCEPTED;GENUS;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Campanella;
;Cryptococcus;Cryptococcus Kützing, 1833;2518146;EXACT;95;ACCEPTED;GENUS;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae;Cryptococcus;
;Serpula;Serpula (Pers.) Gray;2521517;EXACT;96;ACCEPTED;GENUS;Fungi;Basidiomycota;Agaricomycetes;Boletales;Serpulaceae;Serpula;
;Pandora;Pandora Humber;2559747;EXACT;96;ACCEPTED;GENUS;Fungi;Zygomycota;Entomophthoromycetes;Entomophthorales;Entomophthoraceae;Pandora;
;Synchytrium;Synchytrium de Bary & Woronin;2593015;EXACT;96;ACCEPTED;GENUS;Fungi;Chytridiomycota;Chytridiomycetes;Chytridiales;Synchytriaceae;Synchytrium;
;Nitzschia;Nitzschia A.H.Hassall, 1845;2628185;EXACT;96;ACCEPTED;GENUS;Chromista;Ochrophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;
;Coccomyxa;Coccomyxa Schmidle, 1901;2642071;EXACT;96;ACCEPTED;GENUS;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;Coccomyxaceae;Coccomyxa;
;Trifolium;Trifolium L.;2973363;EXACT;95;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Trifolium;
;Stellaria;Stellaria L.;3085667;EXACT;95;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Caryophyllales;Caryophyllaceae;Stellaria;
;Heterococcus;Heterococcus Chodat, 1908;3200939;EXACT;96;ACCEPTED;GENUS;Chromista;Ochrophyta;Xanthophyceae;Tribonematales;Heteropediaceae;Heterococcus;
;Heterococcus caespitosus;Heterococcus Chodat, 1908;3200939;HIGHERRANK;96;ACCEPTED;GENUS;Chromista;Ochrophyta;Xanthophyceae;Tribonematales;Heteropediaceae;Heterococcus;
;Trypanosoma;Trypanosoma;3208283;EXACT;96;ACCEPTED;GENUS;Protozoa;Euglenozoa;Kinetoplastea;Trypanosomatida;Trypanosomatidae;Trypanosoma;
;Paulinella;Paulinella Lauterborn, 1895;3212296;EXACT;96;ACCEPTED;GENUS;Chromista;Cercozoa;Imbricatea;Euglyphida;Paulinellideae;Paulinella;
;Microcoleus;Microcoleus Desmazières ex Gomont, 1892;3218437;EXACT;96;ACCEPTED;GENUS;Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Oscillatoriaceae;Microcoleus;
;Syntrophus;Syntrophus, 1984;3220393;EXACT;96;ACCEPTED;GENUS;Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Syntrophus;
;Chondromyces;Chondromyces Berk. & M.A.Curtis;3220588;EXACT;96;ACCEPTED;GENUS;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Chondromyces;
