"";"labels"
"Caudiholosticha sp. Zlv-2015";18
"Caudiholosticha sylvatica";18
"Caulerpa cupressoides";15
"Caulobacter fusiformis";11
"Caulobacter profundus";11
"Cenarchaeum symbiosum";19
"Cephalobus persegnis";10
"Cerastium arcticum";8
"Ceratophysella sp. FZ-2014";1
"Cercomonas alexieffi";13
"Cercomonas braziliensis";13
"Cercomonas celer";13
"Cercomonas fastiga";13
"Cercomonas media";13
"Cercomonas parambigua";13
"Cercomonas parincurva";13
"Cercomonas radiata";13
"Cercomonas rapida";13
"Cercomonas sp. ATCC 50367";13
"Cercomonas sp. HFCC 905";13
"Cercomonas vacuolata";13
"Cetraspora nodosa";5
"Chaetosphaeria ciliata";2
"Chamaedrilus aff. glandulosus A SM-2014";5
"Chamaedrilus aff. sphagnetorum C SM-2014";5
"Cheilymenia stercorea";2
"Chitinophaga oryziterrae";11
"Chitinophaga pinensis";11
"Chitinophaga sp. BN130233";11
"Chlamydomonas philotes";15
"Chlamydomonas reinhardtii";15
"Chlamydomyxa labyrinthuloides";14
"Chlorella emersonii";15
"Chlorellidium tetrabotrys";15
"Choleva angustata";1
"Chthoniobacter flavus";11
"Chthonius sp. 2 JM-2008";6
"Chytridium polysiphoniae";5
"Cladosporium sp. CB-20";5
"Claroideoglomus claroideum";5
"Coelastrella saipanensis";15
"Colpoda inflata";13
"Colpoda sp. MD-2011";13
"Colpoda sp. PRA-118";13
"Conopodium majus";8
"Cordyceps cylindrica";7
"Cordyceps memorabilis";7
"Corythion dubium";13
"Craterocolla cerasi";2
"Cryphonectria parasitica";2
"Cryptococcus amylolentus";2
"Cultellothrix coemeterii";16
"Cultellothrix lionotiformis";16
"Cylindroiulus caeruleocinctus";5
"Cyphellophora sessilis";2
"Cytophaga hutchinsonii";11
"Dactylis glomerata";8
"Dechlorospirillum sp. SN1";11
"Demequina sp. CMS382";11
"Devosia sp. P-37";11
"Diaphanoeca spiralifurca";12
"Diaphorobacter sp. NPG-14";11
"Dileptus microstoma";16
"Dileptus sp.";16
"Dioszegia crocea";2
"Diplogasteroides magnus";17
"Discolaimus cf. major HHBM-2007a";3
"Dissophora decumbens";2
"Ditylenchus dipsaci";1
"Diversispora varaderana";5
"Dokdonella ginsengisoli";11
"Dongia sp. CB 286422";11
"Duganella sp. 2M1lan";11
"Duganella sp. JPPB B33";11
"Echinamoeba exundans";13
"Edaphobacter dinghuensis";11
"Emticicia sp. KJ033";11
"Enchytraeus albidus";5
"Enchytraeus buchholzi";5
"Enchytraeus bulbosus";5
"Enchytraeus christenseni";5
"Enchytraeus lacteus";5
"Enchytraeus norvegicus";5
"Enchytronia parva";5
"Endochytrium sp. JEL 324";2
"Endogone lactiflua";2
"Endogone sp. OSC T14506";2
"Endogone sp. W5994";2
"Entomobrya multifasciata";1
"Entomobrya sp. 9644 FZ-2013";1
"Eocercomonas sp. HFCC 908";13
"Eocercomonas sp. HFCC 909";13
"Eosentomon sp. FNSA-2002";1
"Epipyxis pulchra";14
"Epispathidium sp. RV-2015";16
"Epispathidium terricola";16
"Eucephalobus striatus";10
"Euglypha rotunda";13
"Euglypha tuberculata";13
"Euplotes balteatus";18
"Euplotes qatarensis";18
"Euplotes trisulcatus";18
"Fallopia multiflora";8
"Ferruginibacter paludis";11
"Ferruginibacter sp. WF24";11
"Fibrella sp.";11
"Filobasidium stepposum";2
"Flavisolibacter rigui";11
"Flavobacterium hydatis";11
"Flavobacterium sp. BF134";11
"Flavobacterium sp. HL-17";11
"Flavobacterium sp. PDD-32b-56";11
"Flavobacterium sp. R-38392";11
"Flavosolibacter sp. HU1-JC5";11
"Fluviicola sp. YS 1.2.4";11
"Folsomia candida";1
"Folsomia quadrioculata";1
"Forficula auricularia";4
"Forficula sp. NC-1995";4
"Fridericia bisetosa";5
"Fridericia christeri";5
"Fridericia connata";5
"Fridericia galba";5
"Fridericia isseli";5
"Fridericia magna";5
"Fridericia paroniana";5
"Fridericia ratzeli";5
"Fridericia sohlenii";5
"Fridericia sylvatica";5
"Fridericia tuberosa";5
"Friesea grisea";1
"Frigoribacterium sp. B1-25c-3";11
"Funneliformis mosseae";5
"Fuscheria sp. VBOEF-2011";16
"Gaeumannomyces graminis";5
"Gaiella occulta";11
"Geastrum saccatum";2
"Gemmata obscuriglobus";11
"Gemmata sp. Fl1-1";11
"Geobacter anodireducens";11
"Geobacter sp. enrichment culture clone VanCtr1";11
"Geodermatophilus sp. Z2R53";11
"Georgfuchsia toluolica";11
"Gliricola sp. 274";5
"Glomus invermaium";5
"Glomus sp. 9 SUN-2011";5
"Gongronella butleri";2
"Gonostomum namibiense";18
"Gonostomum sp. JS-2012";18
"Gonostomum strenuum";18
"Granulicella paludicola";11
"Guepiniopsis buccina";2
"Halteromyces radiatus";2
"Hantzschia amphioxys";15
"Helianthus annuus";8
"Helicotylenchus varicaudatus";9
"Hemiamphisiella terricola";16
"Henlea perpusilla";5
"Hesperelaea palmeri";8
"Heterococcus caespitosus";15
"Heterophrys sp. Oxford1";13
"Hibberdia magna";15
"Histiostoma feroniarum";1
"Hodophilus hymenocephalus";2
"Holophaga sp. oral clone CA002";11
"Holwaya mucida";2
"Homalogastra setosa";12
"Humibacter sp. Po15c";11
"Hyalorbilia sp. HOB-2016a";2
"Hygrocybe reidii";2
"Hymenochaetopsis olivacea";2
"Hymenoscyphus repandus";2
"Hyphochytrium catenoides";5
"Hyphodiscus hymeniophilus";2
"Hyphodontia rimosissima";2
"Iodophanus carneus";2
"Isolaimium multistriatum";10
"Isotoma viridis";1
"Isotomiella minor";1
"Itersonilia pannonica";9
"Itersonilia perplexans";9
"Ixiolirion tataricum";8
"Jaagiella alpicola";15
"Kribbella sp. enrichment culture clone VanCtr42";11
"Ktedonobacter sp. enrichment culture clone CTBE CDB1001H01";11
"Kuzuhaea moniliformis";2
"Lacrymaria marina";12
"Lamproderma sp. SAPA:100012";13
"Legionella lytica";11
"Leifsonia sp. A5AGK";11
"Lepidocyrtus paradoxus";1
"Lepidocyrtus sp. 1 FZ-2013";1
"Leptomyxa reticulata";13
"Leptomyxa sp. AS-2016b";13
"Leptopharynx bromelicola";12
"Leptosphaeria biglobosa";5
"Limonomyces roseipellis";5
"Liochthonius sp. AD1300";5
"Lithobius forficatus";7
"Lithobius variegatus";7
"Lonchoptera lutea";1
"Longidorus raskii";9
"Longidorus vinearum";9
"Luedemannella sp. 119-1-07";11
"Lumbricus castaneus";5
"Lumbricus centralis";5
"Lumbricus friendi";5
"Lumbricus terrestris";5
"Luteimonas aestuarii";11
"Luticola permuticopsis";15
"Lysobacter sp. MS6Y-8-7";11
"Lysobacter sp. RHLT3-4";11
"Lysobacter sp. YS-37";11
"Marionina cf. minutissima PDW-2010";5
"Marionina clavata";5
"Marionina communis";5
"Marionina filiformis";5
"Marionina sublitoralis";5
"Martelella endophytica";11
"Maryna ovata";13
"Massisteria marina";13
"Mayamaea sp. KAS1111";15
"Megalothorax sp. EA040003-cs17";1
"Megalothorax sp. EA040004-cs23";1
"Megalothorax sp. EA040008-cs9";1
"Melastiza contorta";2
"Meloidogyne naasi";9
"Merlinius brevidens";9
"Merlinius cf. microdorus TSH-2005";9
"Merlinius joctus";9
"Meseres corlissi";12
"Mesodorylaimus cf. nigritulus AV-2005";3
"Mesorhabditis sp. 334Meso1";10
"Metarhizium anisopliae";7
"Methanomassiliicoccus sp. 138";19
"Methanomassiliicoccus sp. 142";19
"Methanomassiliicoccus sp. P27";19
"Methylosinus sporium";11
"Methylosinus trichosporium";11
"Mischococcus sphaerocephalus";15
"Monilicaryon monilatum";16
"Monocystis agilis";7
"Monosiga ovata";12
"Moraxella osloensis";11
"Mortierella sp. MS-6";2
"Mucilaginibacter sp. HME7565";11
"Mucilaginibacter sp. UA-VH0703";11
"Multiclavula mucida";2
"Mycobacterium sp. PSY065";11
"Mycoplana sp. HP12Q";11
"Mykophagophrys terricola";1
"Myrmica scabrinodis";5
"Myzus persicae";5
"Nakamurella sp. A24MTO";11
"Nannochloris sp. JL 4-6";15
"Neobodo designis";13
"Neopsilenchus magnidens";9
"Nitrospira marina";11
"Nitzschia pusilla";15
"Nocardioides sp.";11
"Nocardioides sp. MSL 24";11
"Nocardioides sp. RW28";11
"Nocardioides sp. SSRB28-7";11
"Noctua pronuba";5
"Notholca acuminata";12
"Notiophilus rufipes";5
"Novosphingobium sp.";11
"Nygolaimus cf. brachyuris JH-2004";17
"Obertrumia georgiana";13
"Occallatibacter riparius";11
"Ochrobactrum anthropi";11
"Ochromonas sp. CCMP2761";14
"Ochromonas vasocystis";14
"Octolasion cyaneum";5
"Oikomonas sp. SA-2.1";15
"Oligoflexus tunisiensis";11
"Olpidium bornovanus";5
"Olpidium brassicae";5
"Orbicula parietina";2
"Orbilia sp. HOB-2016am";2
"Orchesella villosa";1
"Orciraptor agilis";20
"Oricola cellulosilytica";11
"Otiorhynchus armadillo";5
"Palaeospora spainiae";5
"Palmellopsis sp. BCP-EM1VF1";15
"Panacibacter ginsenosidivorans";11
"Panagrolaimus sp. PS443";10
"Panorbis viscosus";2
"Paracercomonas astra";13
"Paracercomonas compacta";13
"Paracercomonas filosa";13
"Paracercomonas paralaciniaegerens";13
"Paracercomonas sp. HFCC 913";13
"Paracercomonas sp. HFCC 918";13
"Parafilimonas terrae";11
"Paraglomus brasilianum";5
"Paraphysomonas sp. 22 JMS-2012";14
"Paratylenchus cf. neoamblicephalus";9
"Paratylenchus microdorus";9
"Paratylenchus similis";9
"Paucimonas lemoignei";11
"Pedobacter luteus";11
"Pedobacter sp. FGR-05";11
"Pedosphaera parvula";11
"Pelomonas sp. CR2";11
"Pelomonas sp. K89";11
"Penicillium sp. D01";2
"Penicillium sp. SDI-2014f";2
"Peniophorella praetermissa";2
"Pentapharsodinium tyrrhenicum";15
"Peregrinia clavideferens";13
"Peyerimhoffia alpina";5
"Phacelia tanacetifolia";8
"Phenylobacterium lituiforme";11
"Phenylobacterium sp. B6.10-61";11
"Phenylobacterium sp. enrichment culture clone LplF-80";11
"Phenylobacterium sp. URHA0004";11
"Phialina salinarum";16
"Pholiota squarrosa";2
"Phoma herbarum";9
"Phycisphaera mikurensis";11
"Picea abies";8
"Pilogalumna rosauraruizae";5
"Piptocephalis graefenhanii";2
"Pirellula sp.";11
"Pirellula staleyi";11
"Planctomyces sp.";11
"Platyophrya bromelicola";13
"Platyophrya vorax";13
"Platyreta germanica";18
"Plectus aquatilis";10
"Pleurochloris meiringensis";15
"Pluteus petasatus";2
"Pluteus phlebophorus";2
"Podura aquatica";1
"Polydesmus coriaceus";5
"Polymyxa graminis";5
"Pontibacter sp. LX8";11
"Porpoloma sp. 2 MSG-2014";2
"Poterioochromonas malhamensis";14
"Poterioochromonas stipitata";14
"Pratylenchoides ritteri";9
"Prismatolaimus cf. dolichurus JH-2004";10
"Proceropycnis pinicola";2
"Prodesmodora circulata";10
"Prodorylaimus sp. HHBM-2007a";3
"Protaphorura armata";1
"Protaspis obliqua";12
"Protocyclidium sinica";12
"Protoribates hakonensis";5
"Psathyrella sp. D16";2
"Pseudo-nitzschia heimii";15
"Pseudochilodonopsis sp. 3 WS-2013";20
"Pseudocyrtolophosis alpestris";13
"Pseudoplatynematum denticulatum";12
"Pseudoplatyophrya nana";1
"Pseudopleurochloris antarctica";15
"Pseudouroleptus sp. ALT-2014";18
"Pseudovorticella punctata";12
"Pseudovorticella sp. 5 PS-2016";12
"Pterula echo";2
"Pungentus sp. PDL-2005";3
"Pyrenochaeta sp. GMG_PPb7";2
"Pythium monospermum";9
"Pythium rostratifingens";9
"Pyxidiophora arvernensis";2
"Ralstonia solanacearum";11
"Ralstonia sp. JOS55-1";11
"Ramariopsis kunzei";2
"Resource::Decaying_wood";5
"Resource::Dung";21
"Resource::Litter";21
"Resource::MOS";21
"Rhizoctonia solani";5
"Rhizomicrobium sp. URHE0053";11
"Rhizophagus intraradices";5
"Rhizophlyctis harderi";2
"Rhizophlyctis rosea";2
"Rhizophydium patellarium";2
"Rhizophydium planktonicum";5
"Rhizophydium sp. JEL136";2
"Rhizophydium sp. UGA-F16";2
"Rhodanobacter sp. D47";11
"Rhodopila globiformis";11
"Rhodoplanes sp. Z2-YC6860";11
"Rhogostoma schuessleri";13
"Rhogostoma sp. CCAP 1966/4";13
"Rhopalosiphum padi";5
"Robertus neglectus";7
"Romanomermis sichuanensis";7
"Roseiarcus fermentans";11
"Rotylenchulus borealis";9
"Rotylenchulus reniformis";9
"Rotylenchus vitis";9
"Rudaea cellulosilytica";11
"Rudaea sp. URHD0100";11
"Saccharomyces cerevisiae";2
"Saccobolus dilutellus";2
"Salinibacterium sp. CC13L1";11
"Salvia nemorosa";8
"Satchellius mammalis";5
"Sclerostagonospora sp. CBS 118142";2
"Scutellospora alterata";5
"Sediminibacterium aquarii";11
"Seinura demani";1
"Seira barnardi";1
"Serpula incrassata";2
"Siluania monomastiga";12
"Sinapis alba";8
"Singulisphaera rosea";11
"Sitona lineatus";5
"Sminthurides aquaticus";1
"Sminthurinus bimaculatus";1
"Sminthurus viridis";1
"Sorangium cellulosum";11
"Spathidium simplinucleatum";16
"Sphaerobolus stellatus";2
"Sphaeroeca volvox";12
"Sphingobacterium sp. P-7";11
"Sphingobium olei";11
"Sphingomonas changbaiensis";11
"Sphingomonas fennica";11
"Sphingomonas sp. 52NP12";11
"Sphingomonas sp. C0503";11
"Sphingomonas sp. DB-II-12";11
"Sphingomonas sp. LP105";11
"Sphingomonas sp. ML1";11
"Sphingomonas sp. NCCP-1295";11
"Sphingomonas sp. THG-DN7.10";11
"Sphingosinicella sp. YJ22";11
"Spizellomyces punctatus";2
"Spumella lacusvadosi";14
"Spumella sp. 37G";14
"Spumella sp. CH3";14
"Spumella sp. SpiG";14
"Spumella vulgaris";14
"Stephensia shanorii";2
"Stereum ostrea";2
"Stigmalychus sp. AD1318";5
"Stilbocrea macrostoma";2
"Streptacidiphilus alcalitolerans";11
"Streptomyces abietis";11
"Streptomyces sp. PanSC6";11
"Syncephalis depressa";2
"Syncephalis fuscata";2
"Tachyporus hypnorum";4
"Tachysoma pellionellum";12
"Taraxacum kok-saghyz";8
"Tepidisphaera mucosa";11
"Teratocephalus terrestris";10
"Terracidiphilus gabretensis";11
"Terrimonas arctica";11
"Terrimonas sp. URHE0054";11
"Tetracanthella sp. YB-2012";1
"Tetranychus urticae";5
"Tetrodontophora bielanensis";1
"Thecotheus holmskjoldii";2
"Tipula abdominalis";5
"Tipula cockerelliana";5
"Trechispora farinacea";2
"Trechus obtusus";5
"Trechus quadristriatus";5
"Trichocerca rattus";12
"Trinema enchelys";13
"Trinema lineare";13
"Tubeufia helicomyces";2
"Tullbergia yosii";1
"Tylencholaimus sp. PDL-2005";1
"Tylenchus arcuatus";9
"uncultured Acidimicrobium sp.";11
"uncultured Acidisphaera sp.";11
"uncultured Aciditerrimonas sp.";11
"uncultured Acidobacterium sp.";11
"uncultured Acidobacterium UA3";11
"uncultured Acidothermus sp.";11
"uncultured Acidovorax sp.";11
"uncultured Actinoallomurus sp.";11
"uncultured Actinocatenispora sp.";11
"uncultured Actinomyces sp.";11
"uncultured Actinoplanes sp.";11
"uncultured Adhaeribacter sp.";11
"uncultured Altererythrobacter sp.";11
"uncultured Aminobacter sp.";11
"uncultured Anaeromyxobacter sp.";11
"uncultured Arenimonas sp.";11
"uncultured Bacillus sp.";11
"uncultured Bacteroides sp.";11
"uncultured Bdellovibrio sp.";11
"uncultured Bellilinea sp.";11
"uncultured Blastochloris sp.";11
"uncultured Bradyrhizobium sp.";11
"uncultured Burkholderia sp.";11
"uncultured Byssovorax sp.";11
"uncultured Caldilinea sp.";11
"uncultured Candidatus Koribacter sp.";11
"uncultured Candidatus Microthrix sp.";11
"uncultured Candidatus Nephrothrix sp.";11
"uncultured Candidatus Nitrosopumilus sp.";19
"uncultured Candidatus Solibacter sp.";11
"uncultured Caulobacter sp.";11
"uncultured Chitinophaga sp.";11
"uncultured Chloroflexus sp.";11
"uncultured Chondromyces sp.";11
"uncultured Comamonas sp.";11
"uncultured Conexibacter sp.";11
"uncultured Crocinitomix sp.";11
"uncultured Cupriavidus sp.";11
"uncultured Curvibacter sp.";11
"uncultured Cystobacter sp.";11
"uncultured Cytophaga sp.";11
"uncultured Dactylosporangium sp.";11
"uncultured Dehalococcoides sp.";11
"uncultured Demequina sp.";11
"uncultured Denitratisoma sp.";11
"uncultured Derxia sp.";11
"uncultured Desulfitobacterium sp.";11
"uncultured Desulfotalea sp.";11
"uncultured Desulfovibrio sp.";11
"uncultured Desulfovirga sp.";11
"uncultured Desulfuromonas sp.";11
"uncultured Dokdonella sp.";11
"uncultured Dongia sp.";11
"uncultured Dyella sp.";11
"uncultured Edaphobacter sp.";11
"uncultured Elusimicrobium sp.";11
"uncultured Erythrobacter sp.";11
"uncultured Ferribacterium sp.";11
"uncultured Ferrimicrobium sp.";11
"uncultured Ferrithrix sp.";11
"uncultured Ferruginibacter sp.";11
"uncultured Fibrobacter sp.";11
"uncultured Flavisolibacter sp.";11
"uncultured Flavobacterium sp.";11
"uncultured Flexibacter sp.";11
"uncultured Fluviicola sp.";11
"uncultured Frankia sp.";11
"uncultured Fusobacterium sp.";11
"uncultured Gaiella sp.";11
"uncultured Gemmata sp.";11
"uncultured Gemmatimonas sp.";11
"uncultured Geoalkalibacter sp.";11
"uncultured Geobacter sp.";11
"uncultured Georgfuchsia sp.";11
"uncultured Geothermobacter sp.";11
"uncultured Haliangium sp.";11
"uncultured Haliea sp.";11
"uncultured Haliscomenobacter sp.";11
"uncultured Herbaspirillum sp.";11
"uncultured Herminiimonas sp.";11
"uncultured Holophaga sp.";11
"uncultured Hydrogenophaga sp.";11
"uncultured Hyphomicrobium sp.";11
"uncultured Iamia sp.";11
"uncultured Ignavibacterium sp.";11
"uncultured Ilumatobacter sp.";11
"uncultured Isosphaera sp.";11
"uncultured Janibacter sp.";11
"uncultured Kineococcus sp.";11
"uncultured Kineosporia sp.";11
"uncultured Kofleria sp.";11
"uncultured Ktedonobacter sp.";11
"uncultured Lacibacter sp.";11
"uncultured Legionella sp.";11
"uncultured Lentzea sp.";11
"uncultured Levilinea sp.";11
"uncultured Lishizhenia sp.";11
"uncultured Longilinea sp.";11
"uncultured Luteolibacter sp.";11
"uncultured Lysobacter sp.";11
"uncultured Malonomonas sp.";11
"uncultured Marmoricola sp.";11
"uncultured Massilia sp.";11
"uncultured Mesorhizobium sp.";11
"uncultured Methylobacillus sp.";11
"uncultured Methylocapsa sp.";11
"uncultured Methylocella sp.";11
"uncultured Methylophilus sp.";11
"uncultured Methylosinus sp.";11
"uncultured Microlunatus sp.";11
"uncultured Micromonospora sp.";11
"uncultured Microvirga sp.";11
"uncultured Moorella sp.";11
"uncultured Mucilaginibacter sp.";11
"uncultured Mycobacterium sp.";11
"uncultured Nannocystis sp.";11
"uncultured Niastella sp.";11
"uncultured Nitratireductor sp.";11
"uncultured Nitrosococcus sp.";11
"uncultured Nitrososphaera sp.";19
"uncultured Nitrosospira sp.";11
"uncultured Nitrospira sp.";11
"uncultured Nocardioides sp.";11
"uncultured Novosphingobium sp.";11
"uncultured Ohtaekwangia sp.";11
"uncultured Opitutus sp.";11
"uncultured Pasteuria sp.";11
"uncultured Pedobacter sp.";11
"uncultured Pedomicrobium sp.";11
"uncultured Pedosphaera sp.";11
"uncultured Pelobacter sp.";11
"uncultured Phaselicystis sp.";11
"uncultured Phenylobacterium sp.";11
"uncultured Pirellula sp.";11
"uncultured Planctomyces sp.";11
"uncultured Polaromonas sp.";11
"uncultured Polyangium sp.";11
"uncultured Propionivibrio sp.";11
"uncultured Prosthecobacter sp.";11
"uncultured Prosthecomicrobium sp.";11
"uncultured Pseudolabrys sp.";11
"uncultured Pseudomonas sp.";11
"uncultured Pseudonocardia sp.";11
"uncultured Rhizobium sp.";11
"uncultured Rhizomicrobium sp.";11
"uncultured Rhodobium sp.";11
"uncultured Rhodococcus sp.";11
"uncultured Rhodoferax sp.";11
"uncultured Rhodomicrobium sp.";11
"uncultured Rhodopirellula sp.";11
"uncultured Rhodoplanes sp.";11
"uncultured Rhodopseudomonas sp.";11
"uncultured Rhodothermus sp.";11
"uncultured Roseiflexus sp.";11
"uncultured Rubrobacter sp.";11
"uncultured Saccharibacillus sp.";11
"uncultured Saccharophagus sp.";11
"uncultured Segetibacter sp.";11
"uncultured Singulisphaera sp.";11
"uncultured Sinomonas sp.";11
"uncultured Skermanella sp.";11
"uncultured Solibacter sp.";11
"uncultured Solirubrobacter sp.";11
"uncultured Solitalea sp.";11
"uncultured Sphaerobacter sp.";11
"uncultured Sphingobium sp.";11
"uncultured Sphingomonas sp.";11
"uncultured Sphingosinicella sp.";11
"uncultured Sporichthya sp.";11
"uncultured Stella sp.";11
"uncultured Steroidobacter sp.";11
"uncultured Sterolibacterium sp.";11
"uncultured Streptomyces sp.";11
"uncultured Syntrophobacter sp.";11
"uncultured Syntrophus sp.";11
"uncultured Terriglobus sp.";11
"uncultured Terrimonas sp.";11
"uncultured Thermaerobacter sp.";11
"uncultured Thermoanaerobacter sp.";11
"uncultured Thermoflavimicrobium sp.";11
"uncultured Thermoleophilum sp.";11
"uncultured Thermomonas sp.";11
"uncultured Thiobacillus sp.";11
"uncultured Thiohalospira sp.";11
"uncultured Thiorhodospira sp.";11
"uncultured Turneriella sp.";11
"uncultured Verrucomicrobium sp.";11
"uncultured Woodsholea sp.";11
"uncultured Xanthomonas sp.";11
"uncultured Zavarzinella sp.";11
"Uropoda orbicularis";1
"Urostyla grandis";18
"Vampyrella pendula";18
"Variibacter gotjawalensis";11
"Vaucheria terrestris";15
"Veigaia nemorensis";6
"Veigaia sp. 2 APGD-2010";6
"Vermamoeba vermiformis";13
"Vertagopus sp. YB-2012";1
"Vigna angularis";8
"Vorticella campanula";12
"Vorticella sp. PPS-2011b";12
"Vulgatibacter incomptus";11
"Waitea circinata";5
"Willowsia nigromaculata";1
"Woronina pythii";5
"Xanthonema bristolianum";15
"Xanthonema sp. 735";15
"Xiphinema diversicaudatum";9
"Yarrowia lipolytica";2
"Yarrowia sp. 25L";2
"Zea mays";8
