"";"labels"
"Caudiholosticha sp. Zlv-2015";25
"Caudiholosticha sylvatica";25
"Caulerpa cupressoides";19
"Caulobacter fusiformis";21
"Caulobacter profundus";21
"Cenarchaeum symbiosum";26
"Cephalobus persegnis";13
"Cerastium arcticum";11
"Ceratophysella sp. FZ-2014";1
"Cercomonas alexieffi";16
"Cercomonas braziliensis";16
"Cercomonas celer";16
"Cercomonas fastiga";16
"Cercomonas media";16
"Cercomonas parambigua";16
"Cercomonas parincurva";16
"Cercomonas radiata";16
"Cercomonas rapida";16
"Cercomonas sp. ATCC 50367";16
"Cercomonas sp. HFCC 905";16
"Cercomonas vacuolata";16
"Cetraspora nodosa";20
"Chaetosphaeria ciliata";2
"Chamaedrilus aff. glandulosus A SM-2014";7
"Chamaedrilus aff. sphagnetorum C SM-2014";7
"Cheilymenia stercorea";2
"Chitinophaga oryziterrae";21
"Chitinophaga pinensis";21
"Chitinophaga sp. BN130233";21
"Chlamydomonas philotes";19
"Chlamydomonas reinhardtii";19
"Chlamydomyxa labyrinthuloides";17
"Chlorella emersonii";19
"Chlorellidium tetrabotrys";19
"Choleva angustata";1
"Chthoniobacter flavus";21
"Chthonius sp. 2 JM-2008";8
"Chytridium polysiphoniae";20
"Cladosporium sp. CB-20";20
"Claroideoglomus claroideum";20
"Coelastrella saipanensis";19
"Colpoda inflata";16
"Colpoda sp. MD-2011";16
"Colpoda sp. PRA-118";16
"Conopodium majus";11
"Cordyceps cylindrica";22
"Cordyceps memorabilis";22
"Corythion dubium";16
"Craterocolla cerasi";2
"Cryphonectria parasitica";2
"Cryptococcus amylolentus";2
"Cultellothrix coemeterii";23
"Cultellothrix lionotiformis";23
"Cylindroiulus caeruleocinctus";10
"Cyphellophora sessilis";2
"Cytophaga hutchinsonii";21
"Dactylis glomerata";11
"Dechlorospirillum sp. SN1";21
"Demequina sp. CMS382";21
"Devosia sp. P-37";21
"Diaphanoeca spiralifurca";15
"Diaphorobacter sp. NPG-14";21
"Dileptus microstoma";23
"Dileptus sp.";23
"Dioszegia crocea";2
"Diplogasteroides magnus";24
"Discolaimus cf. major HHBM-2007a";3
"Dissophora decumbens";2
"Ditylenchus dipsaci";1
"Diversispora varaderana";20
"Dokdonella ginsengisoli";21
"Dongia sp. CB 286422";21
"Duganella sp. 2M1lan";21
"Duganella sp. JPPB B33";21
"Echinamoeba exundans";16
"Edaphobacter dinghuensis";14
"Emticicia sp. KJ033";21
"Enchytraeus albidus";7
"Enchytraeus buchholzi";7
"Enchytraeus bulbosus";7
"Enchytraeus christenseni";7
"Enchytraeus lacteus";7
"Enchytraeus norvegicus";20
"Enchytronia parva";7
"Endochytrium sp. JEL 324";2
"Endogone lactiflua";2
"Endogone sp. OSC T14506";2
"Endogone sp. W5994";2
"Entomobrya multifasciata";1
"Entomobrya sp. 9644 FZ-2013";1
"Eocercomonas sp. HFCC 908";16
"Eocercomonas sp. HFCC 909";16
"Eosentomon sp. FNSA-2002";1
"Epipyxis pulchra";17
"Epispathidium sp. RV-2015";23
"Epispathidium terricola";23
"Eucephalobus striatus";13
"Euglypha rotunda";16
"Euglypha tuberculata";16
"Euplotes balteatus";25
"Euplotes qatarensis";25
"Euplotes trisulcatus";25
"Fallopia multiflora";11
"Ferruginibacter paludis";21
"Ferruginibacter sp. WF24";21
"Fibrella sp.";21
"Filobasidium stepposum";2
"Flavisolibacter rigui";21
"Flavobacterium hydatis";21
"Flavobacterium sp. BF134";21
"Flavobacterium sp. HL-17";21
"Flavobacterium sp. PDD-32b-56";21
"Flavobacterium sp. R-38392";21
"Flavosolibacter sp. HU1-JC5";21
"Fluviicola sp. YS 1.2.4";21
"Folsomia candida";1
"Folsomia quadrioculata";1
"Forficula auricularia";4
"Forficula sp. NC-1995";4
"Fridericia bisetosa";20
"Fridericia christeri";20
"Fridericia connata";20
"Fridericia galba";20
"Fridericia isseli";20
"Fridericia magna";20
"Fridericia paroniana";20
"Fridericia ratzeli";20
"Fridericia sohlenii";20
"Fridericia sylvatica";20
"Fridericia tuberosa";20
"Friesea grisea";1
"Frigoribacterium sp. B1-25c-3";21
"Funneliformis mosseae";20
"Fuscheria sp. VBOEF-2011";23
"Gaeumannomyces graminis";20
"Gaiella occulta";21
"Geastrum saccatum";2
"Gemmata obscuriglobus";14
"Gemmata sp. Fl1-1";14
"Geobacter anodireducens";21
"Geobacter sp. enrichment culture clone VanCtr1";21
"Geodermatophilus sp. Z2R53";21
"Georgfuchsia toluolica";21
"Gliricola sp. 274";10
"Glomus invermaium";20
"Glomus sp. 9 SUN-2011";20
"Gongronella butleri";2
"Gonostomum namibiense";25
"Gonostomum sp. JS-2012";25
"Gonostomum strenuum";25
"Granulicella paludicola";14
"Guepiniopsis buccina";2
"Halteromyces radiatus";2
"Hantzschia amphioxys";19
"Helianthus annuus";11
"Helicotylenchus varicaudatus";12
"Hemiamphisiella terricola";23
"Henlea perpusilla";7
"Hesperelaea palmeri";11
"Heterococcus caespitosus";19
"Heterophrys sp. Oxford1";16
"Hibberdia magna";19
"Histiostoma feroniarum";1
"Hodophilus hymenocephalus";2
"Holophaga sp. oral clone CA002";14
"Holwaya mucida";2
"Homalogastra setosa";15
"Humibacter sp. Po15c";21
"Hyalorbilia sp. HOB-2016a";2
"Hygrocybe reidii";2
"Hymenochaetopsis olivacea";2
"Hymenoscyphus repandus";2
"Hyphochytrium catenoides";20
"Hyphodiscus hymeniophilus";2
"Hyphodontia rimosissima";2
"Iodophanus carneus";2
"Isolaimium multistriatum";13
"Isotoma viridis";1
"Isotomiella minor";1
"Itersonilia pannonica";12
"Itersonilia perplexans";12
"Ixiolirion tataricum";11
"Jaagiella alpicola";19
"Kribbella sp. enrichment culture clone VanCtr42";21
"Ktedonobacter sp. enrichment culture clone CTBE CDB1001H01";21
"Kuzuhaea moniliformis";2
"Lacrymaria marina";15
"Lamproderma sp. SAPA:100012";16
"Legionella lytica";21
"Leifsonia sp. A5AGK";21
"Lepidocyrtus paradoxus";1
"Lepidocyrtus sp. 1 FZ-2013";1
"Leptomyxa reticulata";18
"Leptomyxa sp. AS-2016b";18
"Leptopharynx bromelicola";15
"Leptosphaeria biglobosa";20
"Limonomyces roseipellis";20
"Liochthonius sp. AD1300";10
"Lithobius forficatus";9
"Lithobius variegatus";9
"Lonchoptera lutea";1
"Longidorus raskii";12
"Longidorus vinearum";12
"Luedemannella sp. 119-1-07";21
"Lumbricus castaneus";20
"Lumbricus centralis";20
"Lumbricus friendi";20
"Lumbricus terrestris";20
"Luteimonas aestuarii";21
"Luticola permuticopsis";19
"Lysobacter sp. MS6Y-8-7";21
"Lysobacter sp. RHLT3-4";21
"Lysobacter sp. YS-37";21
"Marionina cf. minutissima PDW-2010";20
"Marionina clavata";7
"Marionina communis";7
"Marionina filiformis";20
"Marionina sublitoralis";7
"Martelella endophytica";21
"Maryna ovata";16
"Massisteria marina";16
"Mayamaea sp. KAS1111";19
"Megalothorax sp. EA040003-cs17";1
"Megalothorax sp. EA040004-cs23";1
"Megalothorax sp. EA040008-cs9";1
"Melastiza contorta";2
"Meloidogyne naasi";12
"Merlinius brevidens";12
"Merlinius cf. microdorus TSH-2005";12
"Merlinius joctus";12
"Meseres corlissi";15
"Mesodorylaimus cf. nigritulus AV-2005";3
"Mesorhabditis sp. 334Meso1";13
"Metarhizium anisopliae";22
"Methanomassiliicoccus sp. 138";26
"Methanomassiliicoccus sp. 142";26
"Methanomassiliicoccus sp. P27";26
"Methylosinus sporium";21
"Methylosinus trichosporium";21
"Mischococcus sphaerocephalus";19
"Monilicaryon monilatum";23
"Monocystis agilis";6
"Monosiga ovata";15
"Moraxella osloensis";21
"Mortierella sp. MS-6";2
"Mucilaginibacter sp. HME7565";21
"Mucilaginibacter sp. UA-VH0703";21
"Multiclavula mucida";2
"Mycobacterium sp. PSY065";21
"Mycoplana sp. HP12Q";21
"Mykophagophrys terricola";5
"Myrmica scabrinodis";10
"Myzus persicae";10
"Nakamurella sp. A24MTO";21
"Nannochloris sp. JL 4-6";19
"Neobodo designis";18
"Neopsilenchus magnidens";12
"Nitrospira marina";21
"Nitzschia pusilla";19
"Nocardioides sp.";21
"Nocardioides sp. MSL 24";21
"Nocardioides sp. RW28";21
"Nocardioides sp. SSRB28-7";21
"Noctua pronuba";10
"Notholca acuminata";15
"Notiophilus rufipes";10
"Novosphingobium sp.";21
"Nygolaimus cf. brachyuris JH-2004";24
"Obertrumia georgiana";18
"Occallatibacter riparius";14
"Ochrobactrum anthropi";21
"Ochromonas sp. CCMP2761";17
"Ochromonas vasocystis";17
"Octolasion cyaneum";20
"Oikomonas sp. SA-2.1";19
"Oligoflexus tunisiensis";21
"Olpidium bornovanus";20
"Olpidium brassicae";20
"Orbicula parietina";2
"Orbilia sp. HOB-2016am";2
"Orchesella villosa";1
"Orciraptor agilis";27
"Oricola cellulosilytica";21
"Otiorhynchus armadillo";10
"Palaeospora spainiae";20
"Palmellopsis sp. BCP-EM1VF1";19
"Panacibacter ginsenosidivorans";21
"Panagrolaimus sp. PS443";13
"Panorbis viscosus";2
"Paracercomonas astra";16
"Paracercomonas compacta";16
"Paracercomonas filosa";16
"Paracercomonas paralaciniaegerens";16
"Paracercomonas sp. HFCC 913";16
"Paracercomonas sp. HFCC 918";16
"Parafilimonas terrae";21
"Paraglomus brasilianum";20
"Paraphysomonas sp. 22 JMS-2012";17
"Paratylenchus cf. neoamblicephalus";12
"Paratylenchus microdorus";12
"Paratylenchus similis";12
"Paucimonas lemoignei";21
"Pedobacter luteus";21
"Pedobacter sp. FGR-05";21
"Pedosphaera parvula";21
"Pelomonas sp. CR2";21
"Pelomonas sp. K89";21
"Penicillium sp. D01";2
"Penicillium sp. SDI-2014f";2
"Peniophorella praetermissa";2
"Pentapharsodinium tyrrhenicum";19
"Peregrinia clavideferens";16
"Peyerimhoffia alpina";10
"Phacelia tanacetifolia";11
"Phenylobacterium lituiforme";21
"Phenylobacterium sp. B6.10-61";21
"Phenylobacterium sp. enrichment culture clone LplF-80";21
"Phenylobacterium sp. URHA0004";21
"Phialina salinarum";23
"Pholiota squarrosa";2
"Phoma herbarum";12
"Phycisphaera mikurensis";14
"Picea abies";11
"Pilogalumna rosauraruizae";10
"Piptocephalis graefenhanii";2
"Pirellula sp.";14
"Pirellula staleyi";14
"Planctomyces sp.";14
"Platyophrya bromelicola";16
"Platyophrya vorax";16
"Platyreta germanica";25
"Plectus aquatilis";13
"Pleurochloris meiringensis";19
"Pluteus petasatus";2
"Pluteus phlebophorus";2
"Podura aquatica";1
"Polydesmus coriaceus";10
"Polymyxa graminis";20
"Pontibacter sp. LX8";21
"Porpoloma sp. 2 MSG-2014";2
"Poterioochromonas malhamensis";17
"Poterioochromonas stipitata";17
"Pratylenchoides ritteri";12
"Prismatolaimus cf. dolichurus JH-2004";13
"Proceropycnis pinicola";2
"Prodesmodora circulata";13
"Prodorylaimus sp. HHBM-2007a";3
"Protaphorura armata";1
"Protaspis obliqua";15
"Protocyclidium sinica";15
"Protoribates hakonensis";10
"Psathyrella sp. D16";2
"Pseudo-nitzschia heimii";19
"Pseudochilodonopsis sp. 3 WS-2013";27
"Pseudocyrtolophosis alpestris";16
"Pseudoplatynematum denticulatum";15
"Pseudoplatyophrya nana";5
"Pseudopleurochloris antarctica";19
"Pseudouroleptus sp. ALT-2014";25
"Pseudovorticella punctata";15
"Pseudovorticella sp. 5 PS-2016";15
"Pterula echo";2
"Pungentus sp. PDL-2005";3
"Pyrenochaeta sp. GMG_PPb7";2
"Pythium monospermum";12
"Pythium rostratifingens";12
"Pyxidiophora arvernensis";2
"Ralstonia solanacearum";21
"Ralstonia sp. JOS55-1";21
"Ramariopsis kunzei";2
"Resource::Decaying_wood";28
"Resource::Dung";29
"Resource::Litter";30
"Resource::MOS";29
"Rhizoctonia solani";20
"Rhizomicrobium sp. URHE0053";21
"Rhizophagus intraradices";20
"Rhizophlyctis harderi";2
"Rhizophlyctis rosea";2
"Rhizophydium patellarium";2
"Rhizophydium planktonicum";20
"Rhizophydium sp. JEL136";2
"Rhizophydium sp. UGA-F16";2
"Rhodanobacter sp. D47";21
"Rhodopila globiformis";21
"Rhodoplanes sp. Z2-YC6860";21
"Rhogostoma schuessleri";16
"Rhogostoma sp. CCAP 1966/4";16
"Rhopalosiphum padi";10
"Robertus neglectus";9
"Romanomermis sichuanensis";20
"Roseiarcus fermentans";21
"Rotylenchulus borealis";12
"Rotylenchulus reniformis";12
"Rotylenchus vitis";12
"Rudaea cellulosilytica";21
"Rudaea sp. URHD0100";21
"Saccharomyces cerevisiae";2
"Saccobolus dilutellus";2
"Salinibacterium sp. CC13L1";21
"Salvia nemorosa";11
"Satchellius mammalis";20
"Sclerostagonospora sp. CBS 118142";2
"Scutellospora alterata";20
"Sediminibacterium aquarii";21
"Seinura demani";1
"Seira barnardi";1
"Serpula incrassata";2
"Siluania monomastiga";15
"Sinapis alba";11
"Singulisphaera rosea";14
"Sitona lineatus";10
"Sminthurides aquaticus";1
"Sminthurinus bimaculatus";1
"Sminthurus viridis";1
"Sorangium cellulosum";21
"Spathidium simplinucleatum";23
"Sphaerobolus stellatus";2
"Sphaeroeca volvox";15
"Sphingobacterium sp. P-7";21
"Sphingobium olei";21
"Sphingomonas changbaiensis";21
"Sphingomonas fennica";21
"Sphingomonas sp. 52NP12";21
"Sphingomonas sp. C0503";21
"Sphingomonas sp. DB-II-12";21
"Sphingomonas sp. LP105";21
"Sphingomonas sp. ML1";21
"Sphingomonas sp. NCCP-1295";21
"Sphingomonas sp. THG-DN7.10";21
"Sphingosinicella sp. YJ22";21
"Spizellomyces punctatus";2
"Spumella lacusvadosi";17
"Spumella sp. 37G";17
"Spumella sp. CH3";17
"Spumella sp. SpiG";17
"Spumella vulgaris";17
"Stephensia shanorii";2
"Stereum ostrea";2
"Stigmalychus sp. AD1318";10
"Stilbocrea macrostoma";2
"Streptacidiphilus alcalitolerans";21
"Streptomyces abietis";21
"Streptomyces sp. PanSC6";21
"Syncephalis depressa";2
"Syncephalis fuscata";2
"Tachyporus hypnorum";4
"Tachysoma pellionellum";15
"Taraxacum kok-saghyz";11
"Tepidisphaera mucosa";14
"Teratocephalus terrestris";13
"Terracidiphilus gabretensis";14
"Terrimonas arctica";21
"Terrimonas sp. URHE0054";21
"Tetracanthella sp. YB-2012";1
"Tetranychus urticae";10
"Tetrodontophora bielanensis";1
"Thecotheus holmskjoldii";2
"Tipula abdominalis";10
"Tipula cockerelliana";10
"Trechispora farinacea";2
"Trechus obtusus";10
"Trechus quadristriatus";10
"Trichocerca rattus";15
"Trinema enchelys";16
"Trinema lineare";16
"Tubeufia helicomyces";2
"Tullbergia yosii";1
"Tylencholaimus sp. PDL-2005";1
"Tylenchus arcuatus";12
"uncultured Acidimicrobium sp.";21
"uncultured Acidisphaera sp.";21
"uncultured Aciditerrimonas sp.";21
"uncultured Acidobacterium sp.";14
"uncultured Acidobacterium UA3";14
"uncultured Acidothermus sp.";21
"uncultured Acidovorax sp.";21
"uncultured Actinoallomurus sp.";21
"uncultured Actinocatenispora sp.";21
"uncultured Actinomyces sp.";21
"uncultured Actinoplanes sp.";21
"uncultured Adhaeribacter sp.";21
"uncultured Altererythrobacter sp.";21
"uncultured Aminobacter sp.";21
"uncultured Anaeromyxobacter sp.";21
"uncultured Arenimonas sp.";21
"uncultured Bacillus sp.";21
"uncultured Bacteroides sp.";21
"uncultured Bdellovibrio sp.";21
"uncultured Bellilinea sp.";21
"uncultured Blastochloris sp.";21
"uncultured Bradyrhizobium sp.";21
"uncultured Burkholderia sp.";21
"uncultured Byssovorax sp.";21
"uncultured Caldilinea sp.";21
"uncultured Candidatus Koribacter sp.";14
"uncultured Candidatus Microthrix sp.";21
"uncultured Candidatus Nephrothrix sp.";21
"uncultured Candidatus Nitrosopumilus sp.";26
"uncultured Candidatus Solibacter sp.";14
"uncultured Caulobacter sp.";21
"uncultured Chitinophaga sp.";21
"uncultured Chloroflexus sp.";21
"uncultured Chondromyces sp.";21
"uncultured Comamonas sp.";21
"uncultured Conexibacter sp.";21
"uncultured Crocinitomix sp.";21
"uncultured Cupriavidus sp.";21
"uncultured Curvibacter sp.";21
"uncultured Cystobacter sp.";21
"uncultured Cytophaga sp.";21
"uncultured Dactylosporangium sp.";21
"uncultured Dehalococcoides sp.";21
"uncultured Demequina sp.";21
"uncultured Denitratisoma sp.";21
"uncultured Derxia sp.";21
"uncultured Desulfitobacterium sp.";21
"uncultured Desulfotalea sp.";21
"uncultured Desulfovibrio sp.";21
"uncultured Desulfovirga sp.";21
"uncultured Desulfuromonas sp.";21
"uncultured Dokdonella sp.";21
"uncultured Dongia sp.";21
"uncultured Dyella sp.";21
"uncultured Edaphobacter sp.";14
"uncultured Elusimicrobium sp.";21
"uncultured Erythrobacter sp.";21
"uncultured Ferribacterium sp.";21
"uncultured Ferrimicrobium sp.";21
"uncultured Ferrithrix sp.";21
"uncultured Ferruginibacter sp.";21
"uncultured Fibrobacter sp.";21
"uncultured Flavisolibacter sp.";21
"uncultured Flavobacterium sp.";21
"uncultured Flexibacter sp.";21
"uncultured Fluviicola sp.";21
"uncultured Frankia sp.";21
"uncultured Fusobacterium sp.";21
"uncultured Gaiella sp.";21
"uncultured Gemmata sp.";14
"uncultured Gemmatimonas sp.";14
"uncultured Geoalkalibacter sp.";21
"uncultured Geobacter sp.";21
"uncultured Georgfuchsia sp.";21
"uncultured Geothermobacter sp.";21
"uncultured Haliangium sp.";21
"uncultured Haliea sp.";21
"uncultured Haliscomenobacter sp.";21
"uncultured Herbaspirillum sp.";21
"uncultured Herminiimonas sp.";21
"uncultured Holophaga sp.";14
"uncultured Hydrogenophaga sp.";21
"uncultured Hyphomicrobium sp.";21
"uncultured Iamia sp.";21
"uncultured Ignavibacterium sp.";21
"uncultured Ilumatobacter sp.";21
"uncultured Isosphaera sp.";14
"uncultured Janibacter sp.";21
"uncultured Kineococcus sp.";21
"uncultured Kineosporia sp.";21
"uncultured Kofleria sp.";21
"uncultured Ktedonobacter sp.";21
"uncultured Lacibacter sp.";21
"uncultured Legionella sp.";21
"uncultured Lentzea sp.";21
"uncultured Levilinea sp.";21
"uncultured Lishizhenia sp.";21
"uncultured Longilinea sp.";21
"uncultured Luteolibacter sp.";21
"uncultured Lysobacter sp.";21
"uncultured Malonomonas sp.";21
"uncultured Marmoricola sp.";21
"uncultured Massilia sp.";21
"uncultured Mesorhizobium sp.";21
"uncultured Methylobacillus sp.";21
"uncultured Methylocapsa sp.";21
"uncultured Methylocella sp.";21
"uncultured Methylophilus sp.";21
"uncultured Methylosinus sp.";21
"uncultured Microlunatus sp.";21
"uncultured Micromonospora sp.";21
"uncultured Microvirga sp.";21
"uncultured Moorella sp.";21
"uncultured Mucilaginibacter sp.";21
"uncultured Mycobacterium sp.";21
"uncultured Nannocystis sp.";21
"uncultured Niastella sp.";21
"uncultured Nitratireductor sp.";21
"uncultured Nitrosococcus sp.";21
"uncultured Nitrososphaera sp.";26
"uncultured Nitrosospira sp.";21
"uncultured Nitrospira sp.";21
"uncultured Nocardioides sp.";21
"uncultured Novosphingobium sp.";21
"uncultured Ohtaekwangia sp.";21
"uncultured Opitutus sp.";21
"uncultured Pasteuria sp.";21
"uncultured Pedobacter sp.";21
"uncultured Pedomicrobium sp.";21
"uncultured Pedosphaera sp.";21
"uncultured Pelobacter sp.";21
"uncultured Phaselicystis sp.";21
"uncultured Phenylobacterium sp.";21
"uncultured Pirellula sp.";14
"uncultured Planctomyces sp.";14
"uncultured Polaromonas sp.";21
"uncultured Polyangium sp.";21
"uncultured Propionivibrio sp.";21
"uncultured Prosthecobacter sp.";21
"uncultured Prosthecomicrobium sp.";21
"uncultured Pseudolabrys sp.";21
"uncultured Pseudomonas sp.";21
"uncultured Pseudonocardia sp.";21
"uncultured Rhizobium sp.";21
"uncultured Rhizomicrobium sp.";21
"uncultured Rhodobium sp.";21
"uncultured Rhodococcus sp.";21
"uncultured Rhodoferax sp.";21
"uncultured Rhodomicrobium sp.";21
"uncultured Rhodopirellula sp.";14
"uncultured Rhodoplanes sp.";21
"uncultured Rhodopseudomonas sp.";21
"uncultured Rhodothermus sp.";21
"uncultured Roseiflexus sp.";21
"uncultured Rubrobacter sp.";21
"uncultured Saccharibacillus sp.";21
"uncultured Saccharophagus sp.";21
"uncultured Segetibacter sp.";21
"uncultured Singulisphaera sp.";14
"uncultured Sinomonas sp.";21
"uncultured Skermanella sp.";21
"uncultured Solibacter sp.";14
"uncultured Solirubrobacter sp.";21
"uncultured Solitalea sp.";21
"uncultured Sphaerobacter sp.";21
"uncultured Sphingobium sp.";21
"uncultured Sphingomonas sp.";21
"uncultured Sphingosinicella sp.";21
"uncultured Sporichthya sp.";21
"uncultured Stella sp.";21
"uncultured Steroidobacter sp.";21
"uncultured Sterolibacterium sp.";21
"uncultured Streptomyces sp.";21
"uncultured Syntrophobacter sp.";21
"uncultured Syntrophus sp.";21
"uncultured Terriglobus sp.";14
"uncultured Terrimonas sp.";21
"uncultured Thermaerobacter sp.";21
"uncultured Thermoanaerobacter sp.";21
"uncultured Thermoflavimicrobium sp.";21
"uncultured Thermoleophilum sp.";21
"uncultured Thermomonas sp.";21
"uncultured Thiobacillus sp.";21
"uncultured Thiohalospira sp.";21
"uncultured Thiorhodospira sp.";21
"uncultured Turneriella sp.";21
"uncultured Verrucomicrobium sp.";21
"uncultured Woodsholea sp.";21
"uncultured Xanthomonas sp.";21
"uncultured Zavarzinella sp.";14
"Uropoda orbicularis";1
"Urostyla grandis";25
"Vampyrella pendula";25
"Variibacter gotjawalensis";21
"Vaucheria terrestris";19
"Veigaia nemorensis";8
"Veigaia sp. 2 APGD-2010";8
"Vermamoeba vermiformis";16
"Vertagopus sp. YB-2012";1
"Vigna angularis";11
"Vorticella campanula";15
"Vorticella sp. PPS-2011b";15
"Vulgatibacter incomptus";21
"Waitea circinata";20
"Willowsia nigromaculata";1
"Woronina pythii";20
"Xanthonema bristolianum";19
"Xanthonema sp. 735";19
"Xiphinema diversicaudatum";12
"Yarrowia lipolytica";2
"Yarrowia sp. 25L";2
"Zea mays";11
