"";"labels"
"Corythion dubium";14
"Craterocolla cerasi";2
"Cryphonectria parasitica";2
"Cryptococcus amylolentus";2
"Cultellothrix coemeterii";19
"Cultellothrix lionotiformis";19
"Cylindroiulus caeruleocinctus";5
"Cyphellophora sessilis";2
"Cytophaga hutchinsonii";18
"Dactylis glomerata";9
"Dechlorospirillum sp. SN1";18
"Demequina sp. CMS382";18
"Devosia sp. P-37";18
"Diaphanoeca spiralifurca";13
"Diaphorobacter sp. NPG-14";18
"Dileptus microstoma";19
"Dileptus sp.";19
"Dioszegia crocea";2
"Diplogasteroides magnus";20
"Discolaimus cf. major HHBM-2007a";3
"Dissophora decumbens";2
"Ditylenchus dipsaci";1
"Diversispora varaderana";5
"Dokdonella ginsengisoli";18
"Dongia sp. CB 286422";18
"Duganella sp. 2M1lan";18
"Duganella sp. JPPB B33";18
"Echinamoeba exundans";14
"Edaphobacter dinghuensis";12
"Emticicia sp. KJ033";18
"Enchytraeus albidus";6
"Enchytraeus buchholzi";6
"Enchytraeus bulbosus";6
"Enchytraeus christenseni";6
"Enchytraeus lacteus";6
"Enchytraeus norvegicus";5
"Enchytronia parva";6
"Endochytrium sp. JEL 324";2
"Endogone lactiflua";2
"Endogone sp. OSC T14506";2
"Endogone sp. W5994";2
"Entomobrya multifasciata";1
"Entomobrya sp. 9644 FZ-2013";1
"Eocercomonas sp. HFCC 908";14
"Eocercomonas sp. HFCC 909";14
"Eosentomon sp. FNSA-2002";1
"Epipyxis pulchra";15
"Epispathidium sp. RV-2015";19
"Epispathidium terricola";19
"Eucephalobus striatus";11
"Euglypha rotunda";14
"Euglypha tuberculata";14
"Euplotes balteatus";21
"Euplotes qatarensis";21
"Euplotes trisulcatus";21
"Fallopia multiflora";9
"Ferruginibacter paludis";18
"Ferruginibacter sp. WF24";18
"Fibrella sp.";18
"Filobasidium stepposum";2
"Flavisolibacter rigui";18
"Flavobacterium hydatis";18
"Flavobacterium sp. BF134";18
"Flavobacterium sp. HL-17";18
"Flavobacterium sp. PDD-32b-56";18
"Flavobacterium sp. R-38392";18
"Flavosolibacter sp. HU1-JC5";18
"Fluviicola sp. YS 1.2.4";18
"Folsomia candida";1
"Folsomia quadrioculata";1
"Forficula auricularia";4
"Forficula sp. NC-1995";4
"Fridericia bisetosa";5
"Fridericia christeri";5
"Fridericia connata";5
"Fridericia galba";5
"Fridericia isseli";5
"Fridericia magna";5
"Fridericia paroniana";5
"Fridericia ratzeli";5
"Fridericia sohlenii";5
"Fridericia sylvatica";5
"Fridericia tuberosa";5
"Friesea grisea";1
"Frigoribacterium sp. B1-25c-3";18
"Funneliformis mosseae";5
"Fuscheria sp. VBOEF-2011";19
"Gaeumannomyces graminis";5
"Gaiella occulta";18
"Geastrum saccatum";2
"Gemmata obscuriglobus";12
"Gemmata sp. Fl1-1";12
"Geobacter anodireducens";18
"Geobacter sp. enrichment culture clone VanCtr1";18
"Geodermatophilus sp. Z2R53";18
"Georgfuchsia toluolica";18
"Gliricola sp. 274";5
"Glomus invermaium";5
"Glomus sp. 9 SUN-2011";5
"Gongronella butleri";2
"Gonostomum namibiense";21
"Gonostomum sp. JS-2012";21
"Gonostomum strenuum";21
"Granulicella paludicola";12
"Guepiniopsis buccina";2
"Halteromyces radiatus";2
"Hantzschia amphioxys";17
"Helianthus annuus";9
"Helicotylenchus varicaudatus";10
"Hemiamphisiella terricola";19
"Henlea perpusilla";6
"Hesperelaea palmeri";9
"Heterococcus caespitosus";17
"Heterophrys sp. Oxford1";14
"Hibberdia magna";17
"Histiostoma feroniarum";1
"Hodophilus hymenocephalus";2
"Holophaga sp. oral clone CA002";12
"Holwaya mucida";2
"Homalogastra setosa";13
"Humibacter sp. Po15c";18
"Hyalorbilia sp. HOB-2016a";2
"Hygrocybe reidii";2
"Hymenochaetopsis olivacea";2
"Hymenoscyphus repandus";2
"Hyphochytrium catenoides";5
"Hyphodiscus hymeniophilus";2
"Hyphodontia rimosissima";2
"Iodophanus carneus";2
"Isolaimium multistriatum";11
"Isotoma viridis";1
"Isotomiella minor";1
"Itersonilia pannonica";10
"Itersonilia perplexans";10
"Ixiolirion tataricum";9
"Jaagiella alpicola";17
"Kribbella sp. enrichment culture clone VanCtr42";18
"Ktedonobacter sp. enrichment culture clone CTBE CDB1001H01";18
"Kuzuhaea moniliformis";2
"Lacrymaria marina";13
"Lamproderma sp. SAPA:100012";14
"Legionella lytica";18
"Leifsonia sp. A5AGK";18
"Lepidocyrtus paradoxus";1
"Lepidocyrtus sp. 1 FZ-2013";1
"Leptomyxa reticulata";16
"Leptomyxa sp. AS-2016b";16
"Leptopharynx bromelicola";13
"Leptosphaeria biglobosa";5
"Limonomyces roseipellis";5
"Liochthonius sp. AD1300";5
"Lithobius forficatus";8
"Lithobius variegatus";8
"Lonchoptera lutea";1
"Longidorus raskii";10
"Longidorus vinearum";10
"Luedemannella sp. 119-1-07";18
"Lumbricus castaneus";5
"Lumbricus centralis";5
"Lumbricus friendi";5
"Lumbricus terrestris";5
"Luteimonas aestuarii";18
"Luticola permuticopsis";17
"Lysobacter sp. MS6Y-8-7";18
"Lysobacter sp. RHLT3-4";18
"Lysobacter sp. YS-37";18
"Marionina cf. minutissima PDW-2010";5
"Marionina clavata";6
"Marionina communis";6
"Marionina filiformis";5
"Marionina sublitoralis";6
"Martelella endophytica";18
"Maryna ovata";14
"Massisteria marina";14
"Mayamaea sp. KAS1111";17
"Megalothorax sp. EA040003-cs17";1
"Megalothorax sp. EA040004-cs23";1
"Megalothorax sp. EA040008-cs9";1
"Melastiza contorta";2
"Meloidogyne naasi";10
"Merlinius brevidens";10
"Merlinius cf. microdorus TSH-2005";10
"Merlinius joctus";10
"Meseres corlissi";13
"Mesodorylaimus cf. nigritulus AV-2005";3
"Mesorhabditis sp. 334Meso1";11
"Metarhizium anisopliae";8
"Methanomassiliicoccus sp. 138";22
"Methanomassiliicoccus sp. 142";22
"Methanomassiliicoccus sp. P27";22
"Methylosinus sporium";18
"Methylosinus trichosporium";18
"Mischococcus sphaerocephalus";17
"Monilicaryon monilatum";19
"Monocystis agilis";8
"Monosiga ovata";13
"Moraxella osloensis";18
"Mortierella sp. MS-6";2
"Mucilaginibacter sp. HME7565";18
"Mucilaginibacter sp. UA-VH0703";18
"Multiclavula mucida";2
"Mycobacterium sp. PSY065";18
"Mycoplana sp. HP12Q";18
"Mykophagophrys terricola";1
"Myrmica scabrinodis";5
"Myzus persicae";5
"Nakamurella sp. A24MTO";18
"Nannochloris sp. JL 4-6";17
"Neobodo designis";16
"Neopsilenchus magnidens";10
"Nitrospira marina";18
"Nitzschia pusilla";17
"Nocardioides sp.";18
"Nocardioides sp. MSL 24";18
"Nocardioides sp. RW28";18
"Nocardioides sp. SSRB28-7";18
"Noctua pronuba";5
"Notholca acuminata";13
"Notiophilus rufipes";5
"Novosphingobium sp.";18
"Nygolaimus cf. brachyuris JH-2004";20
"Obertrumia georgiana";16
"Occallatibacter riparius";12
"Ochrobactrum anthropi";18
"Ochromonas sp. CCMP2761";15
"Ochromonas vasocystis";15
"Octolasion cyaneum";5
"Oikomonas sp. SA-2.1";17
"Oligoflexus tunisiensis";18
"Olpidium bornovanus";5
"Olpidium brassicae";5
"Orbicula parietina";2
"Orbilia sp. HOB-2016am";2
"Orchesella villosa";1
"Orciraptor agilis";23
"Oricola cellulosilytica";18
"Otiorhynchus armadillo";5
"Palaeospora spainiae";5
"Palmellopsis sp. BCP-EM1VF1";17
"Panacibacter ginsenosidivorans";18
"Panagrolaimus sp. PS443";11
"Panorbis viscosus";2
"Paracercomonas astra";14
"Paracercomonas compacta";14
"Paracercomonas filosa";14
"Paracercomonas paralaciniaegerens";14
"Paracercomonas sp. HFCC 913";14
"Paracercomonas sp. HFCC 918";14
"Parafilimonas terrae";18
"Paraglomus brasilianum";5
"Paraphysomonas sp. 22 JMS-2012";15
"Paratylenchus cf. neoamblicephalus";10
"Paratylenchus microdorus";10
"Paratylenchus similis";10
"Paucimonas lemoignei";18
"Pedobacter luteus";18
"Pedobacter sp. FGR-05";18
"Pedosphaera parvula";18
"Pelomonas sp. CR2";18
"Pelomonas sp. K89";18
"Penicillium sp. D01";2
"Penicillium sp. SDI-2014f";2
"Peniophorella praetermissa";2
"Pentapharsodinium tyrrhenicum";17
"Peregrinia clavideferens";14
"Peyerimhoffia alpina";5
"Phacelia tanacetifolia";9
"Phenylobacterium lituiforme";18
"Phenylobacterium sp. B6.10-61";18
"Phenylobacterium sp. enrichment culture clone LplF-80";18
"Phenylobacterium sp. URHA0004";18
"Phialina salinarum";19
"Pholiota squarrosa";2
"Phoma herbarum";10
"Phycisphaera mikurensis";12
"Picea abies";9
"Pilogalumna rosauraruizae";5
"Piptocephalis graefenhanii";2
"Pirellula sp.";12
"Pirellula staleyi";12
"Planctomyces sp.";12
"Platyophrya bromelicola";14
"Platyophrya vorax";14
"Platyreta germanica";21
"Plectus aquatilis";11
"Pleurochloris meiringensis";17
"Pluteus petasatus";2
"Pluteus phlebophorus";2
"Podura aquatica";1
"Polydesmus coriaceus";5
"Polymyxa graminis";5
"Pontibacter sp. LX8";18
"Porpoloma sp. 2 MSG-2014";2
"Poterioochromonas malhamensis";15
"Poterioochromonas stipitata";15
"Pratylenchoides ritteri";10
"Prismatolaimus cf. dolichurus JH-2004";11
"Proceropycnis pinicola";2
"Prodesmodora circulata";11
"Prodorylaimus sp. HHBM-2007a";3
"Protaphorura armata";1
"Protaspis obliqua";13
"Protocyclidium sinica";13
"Protoribates hakonensis";5
"Psathyrella sp. D16";2
"Pseudo-nitzschia heimii";17
"Pseudochilodonopsis sp. 3 WS-2013";23
"Pseudocyrtolophosis alpestris";14
"Pseudoplatynematum denticulatum";13
"Pseudoplatyophrya nana";1
"Pseudopleurochloris antarctica";17
"Pseudouroleptus sp. ALT-2014";21
"Pseudovorticella punctata";13
"Pseudovorticella sp. 5 PS-2016";13
"Pterula echo";2
"Pungentus sp. PDL-2005";3
"Pyrenochaeta sp. GMG_PPb7";2
"Pythium monospermum";10
"Pythium rostratifingens";10
"Pyxidiophora arvernensis";2
"Ralstonia solanacearum";18
"Ralstonia sp. JOS55-1";18
"Ramariopsis kunzei";2
"Resource::Decaying_wood";24
"Resource::Dung";25
"Resource::Litter";26
"Resource::MOS";25
"Rhizoctonia solani";5
"Rhizomicrobium sp. URHE0053";18
"Rhizophagus intraradices";5
"Rhizophlyctis harderi";2
"Rhizophlyctis rosea";2
"Rhizophydium patellarium";2
"Rhizophydium planktonicum";5
"Rhizophydium sp. JEL136";2
"Rhizophydium sp. UGA-F16";2
"Rhodanobacter sp. D47";18
"Rhodopila globiformis";18
"Rhodoplanes sp. Z2-YC6860";18
"Rhogostoma schuessleri";14
"Rhogostoma sp. CCAP 1966/4";14
"Rhopalosiphum padi";5
"Robertus neglectus";8
"Romanomermis sichuanensis";8
"Roseiarcus fermentans";18
"Rotylenchulus borealis";10
"Rotylenchulus reniformis";10
"Rotylenchus vitis";10
"Rudaea cellulosilytica";18
"Rudaea sp. URHD0100";18
"Saccharomyces cerevisiae";2
"Saccobolus dilutellus";2
"Salinibacterium sp. CC13L1";18
"Salvia nemorosa";9
"Satchellius mammalis";5
"Sclerostagonospora sp. CBS 118142";2
"Scutellospora alterata";5
"Sediminibacterium aquarii";18
"Seinura demani";1
"Seira barnardi";1
"Serpula incrassata";2
"Siluania monomastiga";13
"Sinapis alba";9
"Singulisphaera rosea";12
"Sitona lineatus";5
"Sminthurides aquaticus";1
"Sminthurinus bimaculatus";1
"Sminthurus viridis";1
"Sorangium cellulosum";18
"Spathidium simplinucleatum";19
"Sphaerobolus stellatus";2
"Sphaeroeca volvox";13
"Sphingobacterium sp. P-7";18
"Sphingobium olei";18
"Sphingomonas changbaiensis";18
"Sphingomonas fennica";18
"Sphingomonas sp. 52NP12";18
"Sphingomonas sp. C0503";18
"Sphingomonas sp. DB-II-12";18
"Sphingomonas sp. LP105";18
"Sphingomonas sp. ML1";18
"Sphingomonas sp. NCCP-1295";18
"Sphingomonas sp. THG-DN7.10";18
"Sphingosinicella sp. YJ22";18
"Spizellomyces punctatus";2
"Spumella lacusvadosi";15
"Spumella sp. 37G";15
"Spumella sp. CH3";15
"Spumella sp. SpiG";15
"Spumella vulgaris";15
"Stephensia shanorii";2
"Stereum ostrea";2
"Stigmalychus sp. AD1318";5
"Stilbocrea macrostoma";2
"Streptacidiphilus alcalitolerans";18
"Streptomyces abietis";18
"Streptomyces sp. PanSC6";18
"Syncephalis depressa";2
"Syncephalis fuscata";2
"Tachyporus hypnorum";4
"Tachysoma pellionellum";13
"Taraxacum kok-saghyz";9
"Tepidisphaera mucosa";12
"Teratocephalus terrestris";11
"Terracidiphilus gabretensis";12
"Terrimonas arctica";18
"Terrimonas sp. URHE0054";18
"Tetracanthella sp. YB-2012";1
"Tetranychus urticae";5
"Tetrodontophora bielanensis";1
"Thecotheus holmskjoldii";2
"Tipula abdominalis";5
"Tipula cockerelliana";5
"Trechispora farinacea";2
"Trechus obtusus";5
"Trechus quadristriatus";5
"Trichocerca rattus";13
"Trinema enchelys";14
"Trinema lineare";14
"Tubeufia helicomyces";2
"Tullbergia yosii";1
"Tylencholaimus sp. PDL-2005";1
"Tylenchus arcuatus";10
"uncultured Acidimicrobium sp.";18
"uncultured Acidisphaera sp.";18
"uncultured Aciditerrimonas sp.";18
"uncultured Acidobacterium sp.";12
"uncultured Acidobacterium UA3";12
"uncultured Acidothermus sp.";18
"uncultured Acidovorax sp.";18
"uncultured Actinoallomurus sp.";18
"uncultured Actinocatenispora sp.";18
"uncultured Actinomyces sp.";18
"uncultured Actinoplanes sp.";18
"uncultured Adhaeribacter sp.";18
"uncultured Altererythrobacter sp.";18
"uncultured Aminobacter sp.";18
"uncultured Anaeromyxobacter sp.";18
"uncultured Arenimonas sp.";18
"uncultured Bacillus sp.";18
"uncultured Bacteroides sp.";18
"uncultured Bdellovibrio sp.";18
"uncultured Bellilinea sp.";18
"uncultured Blastochloris sp.";18
"uncultured Bradyrhizobium sp.";18
"uncultured Burkholderia sp.";18
"uncultured Byssovorax sp.";18
"uncultured Caldilinea sp.";18
"uncultured Candidatus Koribacter sp.";12
"uncultured Candidatus Microthrix sp.";18
"uncultured Candidatus Nephrothrix sp.";18
"uncultured Candidatus Nitrosopumilus sp.";22
"uncultured Candidatus Solibacter sp.";12
"uncultured Caulobacter sp.";18
"uncultured Chitinophaga sp.";18
"uncultured Chloroflexus sp.";18
"uncultured Chondromyces sp.";18
"uncultured Comamonas sp.";18
"uncultured Conexibacter sp.";18
"uncultured Crocinitomix sp.";18
"uncultured Cupriavidus sp.";18
"uncultured Curvibacter sp.";18
"uncultured Cystobacter sp.";18
"uncultured Cytophaga sp.";18
"uncultured Dactylosporangium sp.";18
"uncultured Dehalococcoides sp.";18
"uncultured Demequina sp.";18
"uncultured Denitratisoma sp.";18
"uncultured Derxia sp.";18
"uncultured Desulfitobacterium sp.";18
"uncultured Desulfotalea sp.";18
"uncultured Desulfovibrio sp.";18
"uncultured Desulfovirga sp.";18
"uncultured Desulfuromonas sp.";18
"uncultured Dokdonella sp.";18
"uncultured Dongia sp.";18
"uncultured Dyella sp.";18
"uncultured Edaphobacter sp.";12
"uncultured Elusimicrobium sp.";18
"uncultured Erythrobacter sp.";18
"uncultured Ferribacterium sp.";18
"uncultured Ferrimicrobium sp.";18
"uncultured Ferrithrix sp.";18
"uncultured Ferruginibacter sp.";18
"uncultured Fibrobacter sp.";18
"uncultured Flavisolibacter sp.";18
"uncultured Flavobacterium sp.";18
"uncultured Flexibacter sp.";18
"uncultured Fluviicola sp.";18
"uncultured Frankia sp.";18
"uncultured Fusobacterium sp.";18
"uncultured Gaiella sp.";18
"uncultured Gemmata sp.";12
"uncultured Gemmatimonas sp.";12
"uncultured Geoalkalibacter sp.";18
"uncultured Geobacter sp.";18
"uncultured Georgfuchsia sp.";18
"uncultured Geothermobacter sp.";18
"uncultured Haliangium sp.";18
"uncultured Haliea sp.";18
"uncultured Haliscomenobacter sp.";18
"uncultured Herbaspirillum sp.";18
"uncultured Herminiimonas sp.";18
"uncultured Holophaga sp.";12
"uncultured Hydrogenophaga sp.";18
"uncultured Hyphomicrobium sp.";18
"uncultured Iamia sp.";18
"uncultured Ignavibacterium sp.";18
"uncultured Ilumatobacter sp.";18
"uncultured Isosphaera sp.";12
"uncultured Janibacter sp.";18
"uncultured Kineococcus sp.";18
"uncultured Kineosporia sp.";18
"uncultured Kofleria sp.";18
"uncultured Ktedonobacter sp.";18
"uncultured Lacibacter sp.";18
"uncultured Legionella sp.";18
"uncultured Lentzea sp.";18
"uncultured Levilinea sp.";18
"uncultured Lishizhenia sp.";18
"uncultured Longilinea sp.";18
"uncultured Luteolibacter sp.";18
"uncultured Lysobacter sp.";18
"uncultured Malonomonas sp.";18
"uncultured Marmoricola sp.";18
"uncultured Massilia sp.";18
"uncultured Mesorhizobium sp.";18
"uncultured Methylobacillus sp.";18
"uncultured Methylocapsa sp.";18
"uncultured Methylocella sp.";18
"uncultured Methylophilus sp.";18
"uncultured Methylosinus sp.";18
"uncultured Microlunatus sp.";18
"uncultured Micromonospora sp.";18
"uncultured Microvirga sp.";18
"uncultured Moorella sp.";18
"uncultured Mucilaginibacter sp.";18
"uncultured Mycobacterium sp.";18
"uncultured Nannocystis sp.";18
"uncultured Niastella sp.";18
"uncultured Nitratireductor sp.";18
"uncultured Nitrosococcus sp.";18
"uncultured Nitrososphaera sp.";22
"uncultured Nitrosospira sp.";18
"uncultured Nitrospira sp.";18
"uncultured Nocardioides sp.";18
"uncultured Novosphingobium sp.";18
"uncultured Ohtaekwangia sp.";18
"uncultured Opitutus sp.";18
"uncultured Pasteuria sp.";18
"uncultured Pedobacter sp.";18
"uncultured Pedomicrobium sp.";18
"uncultured Pedosphaera sp.";18
"uncultured Pelobacter sp.";18
"uncultured Phaselicystis sp.";18
"uncultured Phenylobacterium sp.";18
"uncultured Pirellula sp.";12
"uncultured Planctomyces sp.";12
"uncultured Polaromonas sp.";18
"uncultured Polyangium sp.";18
"uncultured Propionivibrio sp.";18
"uncultured Prosthecobacter sp.";18
"uncultured Prosthecomicrobium sp.";18
"uncultured Pseudolabrys sp.";18
"uncultured Pseudomonas sp.";18
"uncultured Pseudonocardia sp.";18
"uncultured Rhizobium sp.";18
"uncultured Rhizomicrobium sp.";18
"uncultured Rhodobium sp.";18
"uncultured Rhodococcus sp.";18
"uncultured Rhodoferax sp.";18
"uncultured Rhodomicrobium sp.";18
"uncultured Rhodopirellula sp.";12
"uncultured Rhodoplanes sp.";18
"uncultured Rhodopseudomonas sp.";18
"uncultured Rhodothermus sp.";18
"uncultured Roseiflexus sp.";18
"uncultured Rubrobacter sp.";18
"uncultured Saccharibacillus sp.";18
"uncultured Saccharophagus sp.";18
"uncultured Segetibacter sp.";18
"uncultured Singulisphaera sp.";12
"uncultured Sinomonas sp.";18
"uncultured Skermanella sp.";18
"uncultured Solibacter sp.";12
"uncultured Solirubrobacter sp.";18
"uncultured Solitalea sp.";18
"uncultured Sphaerobacter sp.";18
"uncultured Sphingobium sp.";18
"uncultured Sphingomonas sp.";18
"uncultured Sphingosinicella sp.";18
"uncultured Sporichthya sp.";18
"uncultured Stella sp.";18
"uncultured Steroidobacter sp.";18
"uncultured Sterolibacterium sp.";18
"uncultured Streptomyces sp.";18
"uncultured Syntrophobacter sp.";18
"uncultured Syntrophus sp.";18
"uncultured Terriglobus sp.";12
"uncultured Terrimonas sp.";18
"uncultured Thermaerobacter sp.";18
"uncultured Thermoanaerobacter sp.";18
"uncultured Thermoflavimicrobium sp.";18
"uncultured Thermoleophilum sp.";18
"uncultured Thermomonas sp.";18
"uncultured Thiobacillus sp.";18
"uncultured Thiohalospira sp.";18
"uncultured Thiorhodospira sp.";18
"uncultured Turneriella sp.";18
"uncultured Verrucomicrobium sp.";18
"uncultured Woodsholea sp.";18
"uncultured Xanthomonas sp.";18
"uncultured Zavarzinella sp.";12
"Uropoda orbicularis";1
"Urostyla grandis";21
"Vampyrella pendula";21
"Variibacter gotjawalensis";18
"Vaucheria terrestris";17
"Veigaia nemorensis";7
"Veigaia sp. 2 APGD-2010";7
"Vermamoeba vermiformis";14
"Vertagopus sp. YB-2012";1
"Vigna angularis";9
"Vorticella campanula";13
"Vorticella sp. PPS-2011b";13
"Vulgatibacter incomptus";18
"Waitea circinata";5
"Willowsia nigromaculata";1
"Woronina pythii";5
"Xanthonema bristolianum";17
"Xanthonema sp. 735";17
"Xiphinema diversicaudatum";10
"Yarrowia lipolytica";2
"Yarrowia sp. 25L";2
"Zea mays";9
