"";"labels"
"Barynotus obscurus";18
"Bastiania gracilis";20
"Bdellovibrio exovorus";28
"Bicosoeca petiolata";22
"Bisporella citrina";37
"Blaberolaelaps sp. APGD-2010";12
"Blastococcus sp. URHB0062";28
"Blastococcus sp. URHD0003";28
"Blepharisma hyalinum";22
"Bodomorpha sp. HFCC56";23
"Bodomorpha sp. HFCC57";23
"Bolbitius vitellinus";37
"Boleodorus volutus";16
"Bos taurus";16
"Botryochloris sp. SiM-2003";26
"Boudiera acanthospora";2
"Brachyphoris oviparasitica";2
"Bradyrhizobium sp. Shinshu-th2";28
"Bradyrhizobium sp. URHC0015";28
"Bradysia subrufescens";38
"Bresslaua vorax";36
"Bresslauides discoideus";23
"Bryometopus pseudochilodon";36
"Bryometopus sphagni";36
"Buchholzia fallax";11
"Burkholderia cepacia";28
"Caenimonas sp. TSX9-5";28
"Calluna vulgaris";15
"Campanella subdendrophora";2
"Campodea fragilis";38
"Canavalia ensiformis";15
"Candidatus Koribacter versatilis";21
"Candidatus Nitrososphaera gargensis";39
"Candidatus Solibacter usitatus";21
"Capsellina sp. ATCC 50039";40
"Catellatospora sp. KC-EP-S6";28
"Catenulispora graminis";28
"Caudiholosticha sp. Zlv-2015";36
"Caudiholosticha sylvatica";36
"Caulerpa cupressoides";26
"Caulobacter fusiformis";28
"Caulobacter profundus";28
"Cenarchaeum symbiosum";39
"Cephalobus persegnis";20
"Cerastium arcticum";41
"Ceratophysella sp. FZ-2014";3
"Cercomonas alexieffi";23
"Cercomonas braziliensis";23
"Cercomonas celer";23
"Cercomonas fastiga";23
"Cercomonas media";23
"Cercomonas parambigua";23
"Cercomonas parincurva";23
"Cercomonas radiata";23
"Cercomonas rapida";23
"Cercomonas sp. ATCC 50367";23
"Cercomonas sp. HFCC 905";23
"Cercomonas vacuolata";23
"Cetraspora nodosa";42
"Chaetosphaeria ciliata";2
"Chamaedrilus aff. glandulosus A SM-2014";11
"Chamaedrilus aff. sphagnetorum C SM-2014";11
"Cheilymenia stercorea";37
"Chitinophaga oryziterrae";28
"Chitinophaga pinensis";28
"Chitinophaga sp. BN130233";28
"Chlamydomonas philotes";26
"Chlamydomonas reinhardtii";26
"Chlamydomyxa labyrinthuloides";24
"Chlorella emersonii";26
"Chlorellidium tetrabotrys";26
"Choleva angustata";4
"Chthoniobacter flavus";28
"Chthonius sp. 2 JM-2008";12
"Chytridium polysiphoniae";27
"Cladosporium sp. CB-20";42
"Claroideoglomus claroideum";42
"Coelastrella saipanensis";26
"Colpoda inflata";23
"Colpoda sp. MD-2011";23
"Colpoda sp. PRA-118";23
"Conopodium majus";15
"Cordyceps cylindrica";29
"Cordyceps memorabilis";29
"Corythion dubium";23
"Craterocolla cerasi";2
"Cryphonectria parasitica";37
"Cryptococcus amylolentus";2
"Cultellothrix coemeterii";31
"Cultellothrix lionotiformis";31
"Cylindroiulus caeruleocinctus";18
"Cyphellophora sessilis";2
"Cytophaga hutchinsonii";28
"Dactylis glomerata";15
"Dechlorospirillum sp. SN1";28
"Demequina sp. CMS382";28
"Devosia sp. P-37";28
"Diaphanoeca spiralifurca";22
"Diaphorobacter sp. NPG-14";28
"Dileptus microstoma";31
"Dileptus sp.";31
"Dioszegia crocea";2
"Diplogasteroides magnus";32
"Discolaimus cf. major HHBM-2007a";5
"Dissophora decumbens";2
"Ditylenchus dipsaci";1
"Diversispora varaderana";42
"Dokdonella ginsengisoli";28
"Dongia sp. CB 286422";28
"Duganella sp. 2M1lan";28
"Duganella sp. JPPB B33";28
"Echinamoeba exundans";23
"Edaphobacter dinghuensis";21
"Emticicia sp. KJ033";28
"Enchytraeus albidus";11
"Enchytraeus buchholzi";11
"Enchytraeus bulbosus";11
"Enchytraeus christenseni";11
"Enchytraeus lacteus";11
"Enchytraeus norvegicus";35
"Enchytronia parva";11
"Endochytrium sp. JEL 324";2
"Endogone lactiflua";43
"Endogone sp. OSC T14506";37
"Endogone sp. W5994";37
"Entomobrya multifasciata";3
"Entomobrya sp. 9644 FZ-2013";3
"Eocercomonas sp. HFCC 908";23
"Eocercomonas sp. HFCC 909";23
"Eosentomon sp. FNSA-2002";4
"Epipyxis pulchra";24
"Epispathidium sp. RV-2015";31
"Epispathidium terricola";31
"Eucephalobus striatus";20
"Euglypha rotunda";23
"Euglypha tuberculata";23
"Euplotes balteatus";36
"Euplotes qatarensis";36
"Euplotes trisulcatus";36
"Fallopia multiflora";15
"Ferruginibacter paludis";28
"Ferruginibacter sp. WF24";28
"Fibrella sp.";28
"Filobasidium stepposum";2
"Flavisolibacter rigui";28
"Flavobacterium hydatis";28
"Flavobacterium sp. BF134";28
"Flavobacterium sp. HL-17";28
"Flavobacterium sp. PDD-32b-56";28
"Flavobacterium sp. R-38392";28
"Flavosolibacter sp. HU1-JC5";28
"Fluviicola sp. YS 1.2.4";28
"Folsomia candida";3
"Folsomia quadrioculata";3
"Forficula auricularia";6
"Forficula sp. NC-1995";6
"Fridericia bisetosa";35
"Fridericia christeri";35
"Fridericia connata";35
"Fridericia galba";35
"Fridericia isseli";35
"Fridericia magna";35
"Fridericia paroniana";35
"Fridericia ratzeli";35
"Fridericia sohlenii";35
"Fridericia sylvatica";35
"Fridericia tuberosa";35
"Friesea grisea";3
"Frigoribacterium sp. B1-25c-3";28
"Funneliformis mosseae";42
"Fuscheria sp. VBOEF-2011";31
"Gaeumannomyces graminis";42
"Gaiella occulta";28
"Geastrum saccatum";2
"Gemmata obscuriglobus";21
"Gemmata sp. Fl1-1";21
"Geobacter anodireducens";28
"Geobacter sp. enrichment culture clone VanCtr1";28
"Geodermatophilus sp. Z2R53";28
"Georgfuchsia toluolica";28
"Gliricola sp. 274";18
"Glomus invermaium";42
"Glomus sp. 9 SUN-2011";42
"Gongronella butleri";2
"Gonostomum namibiense";36
"Gonostomum sp. JS-2012";36
"Gonostomum strenuum";36
"Granulicella paludicola";21
"Guepiniopsis buccina";37
"Halteromyces radiatus";2
"Hantzschia amphioxys";26
"Helianthus annuus";15
"Helicotylenchus varicaudatus";16
"Hemiamphisiella terricola";31
"Henlea perpusilla";11
"Hesperelaea palmeri";15
"Heterococcus caespitosus";26
"Heterophrys sp. Oxford1";23
"Hibberdia magna";26
"Histiostoma feroniarum";3
"Hodophilus hymenocephalus";2
"Holophaga sp. oral clone CA002";21
"Holwaya mucida";2
"Homalogastra setosa";22
"Humibacter sp. Po15c";28
"Hyalorbilia sp. HOB-2016a";2
"Hygrocybe reidii";2
"Hymenochaetopsis olivacea";37
"Hymenoscyphus repandus";2
"Hyphochytrium catenoides";42
"Hyphodiscus hymeniophilus";2
"Hyphodontia rimosissima";2
"Iodophanus carneus";37
"Isolaimium multistriatum";20
"Isotoma viridis";3
"Isotomiella minor";7
"Itersonilia pannonica";16
"Itersonilia perplexans";16
"Ixiolirion tataricum";15
"Jaagiella alpicola";26
"Kribbella sp. enrichment culture clone VanCtr42";28
"Ktedonobacter sp. enrichment culture clone CTBE CDB1001H01";28
"Kuzuhaea moniliformis";43
"Lacrymaria marina";22
"Lamproderma sp. SAPA:100012";23
"Legionella lytica";28
"Leifsonia sp. A5AGK";28
"Lepidocyrtus paradoxus";3
"Lepidocyrtus sp. 1 FZ-2013";3
"Leptomyxa reticulata";25
"Leptomyxa sp. AS-2016b";25
"Leptopharynx bromelicola";22
"Leptosphaeria biglobosa";42
"Limonomyces roseipellis";42
"Liochthonius sp. AD1300";38
"Lithobius forficatus";33
"Lithobius variegatus";13
"Lonchoptera lutea";4
"Longidorus raskii";16
"Longidorus vinearum";16
"Luedemannella sp. 119-1-07";28
"Lumbricus castaneus";44
"Lumbricus centralis";44
"Lumbricus friendi";44
"Lumbricus terrestris";44
"Luteimonas aestuarii";28
"Luticola permuticopsis";26
"Lysobacter sp. MS6Y-8-7";28
"Lysobacter sp. RHLT3-4";28
"Lysobacter sp. YS-37";28
"Marionina cf. minutissima PDW-2010";35
"Marionina clavata";11
"Marionina communis";11
"Marionina filiformis";35
"Marionina sublitoralis";11
"Martelella endophytica";28
"Maryna ovata";23
"Massisteria marina";23
"Mayamaea sp. KAS1111";26
"Megalothorax sp. EA040003-cs17";7
"Megalothorax sp. EA040004-cs23";7
"Megalothorax sp. EA040008-cs9";7
"Melastiza contorta";2
"Meloidogyne naasi";16
"Merlinius brevidens";16
"Merlinius cf. microdorus TSH-2005";16
"Merlinius joctus";16
"Meseres corlissi";22
"Mesodorylaimus cf. nigritulus AV-2005";5
"Mesorhabditis sp. 334Meso1";20
"Metarhizium anisopliae";29
"Methanomassiliicoccus sp. 138";39
"Methanomassiliicoccus sp. 142";39
"Methanomassiliicoccus sp. P27";39
"Methylosinus sporium";28
"Methylosinus trichosporium";28
"Mischococcus sphaerocephalus";26
"Monilicaryon monilatum";31
"Monocystis agilis";10
"Monosiga ovata";22
"Moraxella osloensis";28
"Mortierella sp. MS-6";2
"Mucilaginibacter sp. HME7565";28
"Mucilaginibacter sp. UA-VH0703";28
"Multiclavula mucida";37
"Mycobacterium sp. PSY065";28
"Mycoplana sp. HP12Q";28
"Mykophagophrys terricola";8
"Myrmica scabrinodis";18
"Myzus persicae";17
"Nakamurella sp. A24MTO";28
"Nannochloris sp. JL 4-6";26
"Neobodo designis";25
"Neopsilenchus magnidens";16
"Nitrospira marina";28
"Nitzschia pusilla";26
"Nocardioides sp.";28
"Nocardioides sp. MSL 24";28
"Nocardioides sp. RW28";28
"Nocardioides sp. SSRB28-7";28
"Noctua pronuba";18
"Notholca acuminata";22
"Notiophilus rufipes";34
"Novosphingobium sp.";28
"Nygolaimus cf. brachyuris JH-2004";32
"Obertrumia georgiana";25
"Occallatibacter riparius";21
"Ochrobactrum anthropi";28
"Ochromonas sp. CCMP2761";24
"Ochromonas vasocystis";24
"Octolasion cyaneum";35
"Oikomonas sp. SA-2.1";26
"Oligoflexus tunisiensis";28
"Olpidium bornovanus";42
"Olpidium brassicae";42
"Orbicula parietina";37
"Orbilia sp. HOB-2016am";2
"Orchesella villosa";3
"Orciraptor agilis";40
"Oricola cellulosilytica";28
"Otiorhynchus armadillo";14
"Palaeospora spainiae";42
"Palmellopsis sp. BCP-EM1VF1";26
"Panacibacter ginsenosidivorans";28
"Panagrolaimus sp. PS443";20
"Panorbis viscosus";2
"Paracercomonas astra";23
"Paracercomonas compacta";23
"Paracercomonas filosa";23
"Paracercomonas paralaciniaegerens";23
"Paracercomonas sp. HFCC 913";23
"Paracercomonas sp. HFCC 918";23
"Parafilimonas terrae";28
"Paraglomus brasilianum";42
"Paraphysomonas sp. 22 JMS-2012";24
"Paratylenchus cf. neoamblicephalus";16
"Paratylenchus microdorus";16
"Paratylenchus similis";16
"Paucimonas lemoignei";28
"Pedobacter luteus";28
"Pedobacter sp. FGR-05";28
"Pedosphaera parvula";28
"Pelomonas sp. CR2";28
"Pelomonas sp. K89";28
"Penicillium sp. D01";2
"Penicillium sp. SDI-2014f";2
"Peniophorella praetermissa";2
"Pentapharsodinium tyrrhenicum";26
"Peregrinia clavideferens";23
"Peyerimhoffia alpina";38
"Phacelia tanacetifolia";15
"Phenylobacterium lituiforme";28
"Phenylobacterium sp. B6.10-61";28
"Phenylobacterium sp. enrichment culture clone LplF-80";28
"Phenylobacterium sp. URHA0004";28
"Phialina salinarum";31
"Pholiota squarrosa";2
"Phoma herbarum";16
"Phycisphaera mikurensis";21
"Picea abies";15
"Pilogalumna rosauraruizae";38
"Piptocephalis graefenhanii";43
"Pirellula sp.";21
"Pirellula staleyi";21
"Planctomyces sp.";21
"Platyophrya bromelicola";23
"Platyophrya vorax";23
"Platyreta germanica";36
"Plectus aquatilis";20
"Pleurochloris meiringensis";26
"Pluteus petasatus";2
"Pluteus phlebophorus";2
"Podura aquatica";7
"Polydesmus coriaceus";18
"Polymyxa graminis";42
"Pontibacter sp. LX8";28
"Porpoloma sp. 2 MSG-2014";2
"Poterioochromonas malhamensis";24
"Poterioochromonas stipitata";24
"Pratylenchoides ritteri";16
"Prismatolaimus cf. dolichurus JH-2004";20
"Proceropycnis pinicola";2
"Prodesmodora circulata";20
"Prodorylaimus sp. HHBM-2007a";5
"Protaphorura armata";7
"Protaspis obliqua";22
"Protocyclidium sinica";22
"Protoribates hakonensis";38
"Psathyrella sp. D16";37
"Pseudo-nitzschia heimii";26
"Pseudochilodonopsis sp. 3 WS-2013";40
"Pseudocyrtolophosis alpestris";23
"Pseudoplatynematum denticulatum";22
"Pseudoplatyophrya nana";8
"Pseudopleurochloris antarctica";26
"Pseudouroleptus sp. ALT-2014";36
"Pseudovorticella punctata";22
"Pseudovorticella sp. 5 PS-2016";22
"Pterula echo";2
"Pungentus sp. PDL-2005";5
"Pyrenochaeta sp. GMG_PPb7";2
"Pythium monospermum";19
"Pythium rostratifingens";16
"Pyxidiophora arvernensis";2
"Ralstonia solanacearum";28
"Ralstonia sp. JOS55-1";28
"Ramariopsis kunzei";2
"Resource::Decaying_wood";45
"Resource::Dung";46
"Resource::Litter";47
"Resource::MOS";48
"Rhizoctonia solani";42
"Rhizomicrobium sp. URHE0053";28
"Rhizophagus intraradices";42
"Rhizophlyctis harderi";2
"Rhizophlyctis rosea";2
"Rhizophydium patellarium";2
"Rhizophydium planktonicum";27
"Rhizophydium sp. JEL136";2
"Rhizophydium sp. UGA-F16";2
"Rhodanobacter sp. D47";28
"Rhodopila globiformis";28
"Rhodoplanes sp. Z2-YC6860";28
"Rhogostoma schuessleri";23
"Rhogostoma sp. CCAP 1966/4";23
"Rhopalosiphum padi";17
"Robertus neglectus";33
"Romanomermis sichuanensis";30
"Roseiarcus fermentans";28
"Rotylenchulus borealis";16
"Rotylenchulus reniformis";16
"Rotylenchus vitis";16
"Rudaea cellulosilytica";28
"Rudaea sp. URHD0100";28
"Saccharomyces cerevisiae";2
"Saccobolus dilutellus";37
"Salinibacterium sp. CC13L1";28
"Salvia nemorosa";15
"Satchellius mammalis";44
"Sclerostagonospora sp. CBS 118142";2
"Scutellospora alterata";42
"Sediminibacterium aquarii";28
"Seinura demani";1
"Seira barnardi";3
"Serpula incrassata";37
"Siluania monomastiga";22
"Sinapis alba";15
"Singulisphaera rosea";21
"Sitona lineatus";18
"Sminthurides aquaticus";3
"Sminthurinus bimaculatus";3
"Sminthurus viridis";3
"Sorangium cellulosum";28
"Spathidium simplinucleatum";31
"Sphaerobolus stellatus";2
"Sphaeroeca volvox";22
"Sphingobacterium sp. P-7";28
"Sphingobium olei";28
"Sphingomonas changbaiensis";28
"Sphingomonas fennica";28
"Sphingomonas sp. 52NP12";28
"Sphingomonas sp. C0503";28
"Sphingomonas sp. DB-II-12";28
"Sphingomonas sp. LP105";28
"Sphingomonas sp. ML1";28
"Sphingomonas sp. NCCP-1295";28
"Sphingomonas sp. THG-DN7.10";28
"Sphingosinicella sp. YJ22";28
"Spizellomyces punctatus";2
"Spumella lacusvadosi";24
"Spumella sp. 37G";24
"Spumella sp. CH3";24
"Spumella sp. SpiG";24
"Spumella vulgaris";24
"Stephensia shanorii";2
"Stereum ostrea";2
"Stigmalychus sp. AD1318";18
"Stilbocrea macrostoma";2
"Streptacidiphilus alcalitolerans";28
"Streptomyces abietis";28
"Streptomyces sp. PanSC6";28
"Syncephalis depressa";43
"Syncephalis fuscata";43
"Tachyporus hypnorum";6
"Tachysoma pellionellum";22
"Taraxacum kok-saghyz";15
"Tepidisphaera mucosa";21
"Teratocephalus terrestris";20
"Terracidiphilus gabretensis";21
"Terrimonas arctica";28
"Terrimonas sp. URHE0054";28
"Tetracanthella sp. YB-2012";3
"Tetranychus urticae";18
"Tetrodontophora bielanensis";7
"Thecotheus holmskjoldii";37
"Tipula abdominalis";38
"Tipula cockerelliana";38
"Trechispora farinacea";37
"Trechus obtusus";34
"Trechus quadristriatus";34
"Trichocerca rattus";22
"Trinema enchelys";23
"Trinema lineare";23
"Tubeufia helicomyces";2
"Tullbergia yosii";7
"Tylencholaimus sp. PDL-2005";1
"Tylenchus arcuatus";16
"uncultured Acidimicrobium sp.";28
"uncultured Acidisphaera sp.";28
"uncultured Aciditerrimonas sp.";28
"uncultured Acidobacterium sp.";21
"uncultured Acidobacterium UA3";21
"uncultured Acidothermus sp.";28
"uncultured Acidovorax sp.";28
"uncultured Actinoallomurus sp.";28
"uncultured Actinocatenispora sp.";28
"uncultured Actinomyces sp.";28
"uncultured Actinoplanes sp.";28
"uncultured Adhaeribacter sp.";28
"uncultured Altererythrobacter sp.";28
"uncultured Aminobacter sp.";28
"uncultured Anaeromyxobacter sp.";28
"uncultured Arenimonas sp.";28
"uncultured Bacillus sp.";28
"uncultured Bacteroides sp.";28
"uncultured Bdellovibrio sp.";28
"uncultured Bellilinea sp.";28
"uncultured Blastochloris sp.";28
"uncultured Bradyrhizobium sp.";28
"uncultured Burkholderia sp.";28
"uncultured Byssovorax sp.";28
"uncultured Caldilinea sp.";28
"uncultured Candidatus Koribacter sp.";21
"uncultured Candidatus Microthrix sp.";28
"uncultured Candidatus Nephrothrix sp.";28
"uncultured Candidatus Nitrosopumilus sp.";39
"uncultured Candidatus Solibacter sp.";21
"uncultured Caulobacter sp.";28
"uncultured Chitinophaga sp.";28
"uncultured Chloroflexus sp.";28
"uncultured Chondromyces sp.";28
"uncultured Comamonas sp.";28
"uncultured Conexibacter sp.";28
"uncultured Crocinitomix sp.";28
"uncultured Cupriavidus sp.";28
"uncultured Curvibacter sp.";28
"uncultured Cystobacter sp.";28
"uncultured Cytophaga sp.";28
"uncultured Dactylosporangium sp.";28
"uncultured Dehalococcoides sp.";28
"uncultured Demequina sp.";28
"uncultured Denitratisoma sp.";28
"uncultured Derxia sp.";28
"uncultured Desulfitobacterium sp.";28
"uncultured Desulfotalea sp.";28
"uncultured Desulfovibrio sp.";28
"uncultured Desulfovirga sp.";28
"uncultured Desulfuromonas sp.";28
"uncultured Dokdonella sp.";28
"uncultured Dongia sp.";28
"uncultured Dyella sp.";28
"uncultured Edaphobacter sp.";21
"uncultured Elusimicrobium sp.";28
"uncultured Erythrobacter sp.";28
"uncultured Ferribacterium sp.";28
"uncultured Ferrimicrobium sp.";28
"uncultured Ferrithrix sp.";28
"uncultured Ferruginibacter sp.";28
"uncultured Fibrobacter sp.";28
"uncultured Flavisolibacter sp.";28
"uncultured Flavobacterium sp.";28
"uncultured Flexibacter sp.";28
"uncultured Fluviicola sp.";28
"uncultured Frankia sp.";28
"uncultured Fusobacterium sp.";28
"uncultured Gaiella sp.";28
"uncultured Gemmata sp.";21
"uncultured Gemmatimonas sp.";21
"uncultured Geoalkalibacter sp.";28
"uncultured Geobacter sp.";28
"uncultured Georgfuchsia sp.";28
"uncultured Geothermobacter sp.";28
"uncultured Haliangium sp.";28
"uncultured Haliea sp.";28
"uncultured Haliscomenobacter sp.";28
"uncultured Herbaspirillum sp.";28
"uncultured Herminiimonas sp.";28
"uncultured Holophaga sp.";21
"uncultured Hydrogenophaga sp.";28
"uncultured Hyphomicrobium sp.";28
"uncultured Iamia sp.";28
"uncultured Ignavibacterium sp.";28
"uncultured Ilumatobacter sp.";28
"uncultured Isosphaera sp.";21
"uncultured Janibacter sp.";28
"uncultured Kineococcus sp.";28
"uncultured Kineosporia sp.";28
"uncultured Kofleria sp.";28
"uncultured Ktedonobacter sp.";28
"uncultured Lacibacter sp.";28
"uncultured Legionella sp.";28
"uncultured Lentzea sp.";28
"uncultured Levilinea sp.";28
"uncultured Lishizhenia sp.";28
"uncultured Longilinea sp.";28
"uncultured Luteolibacter sp.";28
"uncultured Lysobacter sp.";28
"uncultured Malonomonas sp.";28
"uncultured Marmoricola sp.";28
"uncultured Massilia sp.";28
"uncultured Mesorhizobium sp.";28
"uncultured Methylobacillus sp.";28
"uncultured Methylocapsa sp.";28
"uncultured Methylocella sp.";28
"uncultured Methylophilus sp.";28
"uncultured Methylosinus sp.";28
"uncultured Microlunatus sp.";28
"uncultured Micromonospora sp.";28
"uncultured Microvirga sp.";28
"uncultured Moorella sp.";28
"uncultured Mucilaginibacter sp.";28
"uncultured Mycobacterium sp.";28
"uncultured Nannocystis sp.";28
"uncultured Niastella sp.";28
"uncultured Nitratireductor sp.";28
"uncultured Nitrosococcus sp.";28
"uncultured Nitrososphaera sp.";39
"uncultured Nitrosospira sp.";28
"uncultured Nitrospira sp.";28
"uncultured Nocardioides sp.";28
"uncultured Novosphingobium sp.";28
"uncultured Ohtaekwangia sp.";28
"uncultured Opitutus sp.";28
"uncultured Pasteuria sp.";28
"uncultured Pedobacter sp.";28
"uncultured Pedomicrobium sp.";28
"uncultured Pedosphaera sp.";28
"uncultured Pelobacter sp.";28
"uncultured Phaselicystis sp.";28
"uncultured Phenylobacterium sp.";28
"uncultured Pirellula sp.";21
"uncultured Planctomyces sp.";21
"uncultured Polaromonas sp.";28
"uncultured Polyangium sp.";28
"uncultured Propionivibrio sp.";28
"uncultured Prosthecobacter sp.";28
"uncultured Prosthecomicrobium sp.";28
"uncultured Pseudolabrys sp.";28
"uncultured Pseudomonas sp.";28
"uncultured Pseudonocardia sp.";28
"uncultured Rhizobium sp.";28
"uncultured Rhizomicrobium sp.";28
"uncultured Rhodobium sp.";28
"uncultured Rhodococcus sp.";28
"uncultured Rhodoferax sp.";28
"uncultured Rhodomicrobium sp.";28
"uncultured Rhodopirellula sp.";21
"uncultured Rhodoplanes sp.";28
"uncultured Rhodopseudomonas sp.";28
"uncultured Rhodothermus sp.";28
"uncultured Roseiflexus sp.";28
"uncultured Rubrobacter sp.";28
"uncultured Saccharibacillus sp.";28
"uncultured Saccharophagus sp.";28
"uncultured Segetibacter sp.";28
"uncultured Singulisphaera sp.";21
"uncultured Sinomonas sp.";28
"uncultured Skermanella sp.";28
"uncultured Solibacter sp.";21
"uncultured Solirubrobacter sp.";28
"uncultured Solitalea sp.";28
"uncultured Sphaerobacter sp.";28
"uncultured Sphingobium sp.";28
"uncultured Sphingomonas sp.";28
"uncultured Sphingosinicella sp.";28
"uncultured Sporichthya sp.";28
"uncultured Stella sp.";28
"uncultured Steroidobacter sp.";28
"uncultured Sterolibacterium sp.";28
"uncultured Streptomyces sp.";28
"uncultured Syntrophobacter sp.";28
"uncultured Syntrophus sp.";28
"uncultured Terriglobus sp.";21
"uncultured Terrimonas sp.";28
"uncultured Thermaerobacter sp.";28
"uncultured Thermoanaerobacter sp.";28
"uncultured Thermoflavimicrobium sp.";28
"uncultured Thermoleophilum sp.";28
"uncultured Thermomonas sp.";28
"uncultured Thiobacillus sp.";28
"uncultured Thiohalospira sp.";28
"uncultured Thiorhodospira sp.";28
"uncultured Turneriella sp.";28
"uncultured Verrucomicrobium sp.";28
"uncultured Woodsholea sp.";28
"uncultured Xanthomonas sp.";28
"uncultured Zavarzinella sp.";21
"Uropoda orbicularis";9
"Urostyla grandis";36
"Vampyrella pendula";36
"Variibacter gotjawalensis";28
"Vaucheria terrestris";26
"Veigaia nemorensis";12
"Veigaia sp. 2 APGD-2010";12
"Vermamoeba vermiformis";23
"Vertagopus sp. YB-2012";3
"Vigna angularis";15
"Vorticella campanula";22
"Vorticella sp. PPS-2011b";22
"Vulgatibacter incomptus";28
"Waitea circinata";42
"Willowsia nigromaculata";3
"Woronina pythii";42
"Xanthonema bristolianum";26
"Xanthonema sp. 735";26
"Xiphinema diversicaudatum";16
"Yarrowia lipolytica";2
"Yarrowia sp. 25L";2
"Zea mays";15
