"";"labels"
"Dongia sp. CB 286422";24
"Duganella sp. 2M1lan";24
"Duganella sp. JPPB B33";24
"Echinamoeba exundans";19
"Edaphobacter dinghuensis";17
"Emticicia sp. KJ033";24
"Enchytraeus albidus";8
"Enchytraeus buchholzi";8
"Enchytraeus bulbosus";8
"Enchytraeus christenseni";8
"Enchytraeus lacteus";8
"Enchytraeus norvegicus";29
"Enchytronia parva";8
"Endochytrium sp. JEL 324";2
"Endogone lactiflua";33
"Endogone sp. OSC T14506";2
"Endogone sp. W5994";2
"Entomobrya multifasciata";3
"Entomobrya sp. 9644 FZ-2013";3
"Eocercomonas sp. HFCC 908";19
"Eocercomonas sp. HFCC 909";19
"Eosentomon sp. FNSA-2002";3
"Epipyxis pulchra";20
"Epispathidium sp. RV-2015";27
"Epispathidium terricola";27
"Eucephalobus striatus";16
"Euglypha rotunda";19
"Euglypha tuberculata";19
"Euplotes balteatus";30
"Euplotes qatarensis";30
"Euplotes trisulcatus";30
"Fallopia multiflora";12
"Ferruginibacter paludis";24
"Ferruginibacter sp. WF24";24
"Fibrella sp.";24
"Filobasidium stepposum";2
"Flavisolibacter rigui";24
"Flavobacterium hydatis";24
"Flavobacterium sp. BF134";24
"Flavobacterium sp. HL-17";24
"Flavobacterium sp. PDD-32b-56";24
"Flavobacterium sp. R-38392";24
"Flavosolibacter sp. HU1-JC5";24
"Fluviicola sp. YS 1.2.4";24
"Folsomia candida";3
"Folsomia quadrioculata";3
"Forficula auricularia";5
"Forficula sp. NC-1995";5
"Fridericia bisetosa";29
"Fridericia christeri";29
"Fridericia connata";29
"Fridericia galba";29
"Fridericia isseli";29
"Fridericia magna";29
"Fridericia paroniana";29
"Fridericia ratzeli";29
"Fridericia sohlenii";29
"Fridericia sylvatica";29
"Fridericia tuberosa";29
"Friesea grisea";3
"Frigoribacterium sp. B1-25c-3";24
"Funneliformis mosseae";26
"Fuscheria sp. VBOEF-2011";27
"Gaeumannomyces graminis";26
"Gaiella occulta";24
"Geastrum saccatum";2
"Gemmata obscuriglobus";17
"Gemmata sp. Fl1-1";17
"Geobacter anodireducens";24
"Geobacter sp. enrichment culture clone VanCtr1";24
"Geodermatophilus sp. Z2R53";24
"Georgfuchsia toluolica";24
"Gliricola sp. 274";14
"Glomus invermaium";26
"Glomus sp. 9 SUN-2011";26
"Gongronella butleri";2
"Gonostomum namibiense";30
"Gonostomum sp. JS-2012";30
"Gonostomum strenuum";30
"Granulicella paludicola";17
"Guepiniopsis buccina";2
"Halteromyces radiatus";2
"Hantzschia amphioxys";22
"Helianthus annuus";12
"Helicotylenchus varicaudatus";13
"Hemiamphisiella terricola";27
"Henlea perpusilla";8
"Hesperelaea palmeri";12
"Heterococcus caespitosus";22
"Heterophrys sp. Oxford1";19
"Hibberdia magna";22
"Histiostoma feroniarum";3
"Hodophilus hymenocephalus";2
"Holophaga sp. oral clone CA002";17
"Holwaya mucida";2
"Homalogastra setosa";18
"Humibacter sp. Po15c";24
"Hyalorbilia sp. HOB-2016a";2
"Hygrocybe reidii";2
"Hymenochaetopsis olivacea";2
"Hymenoscyphus repandus";2
"Hyphochytrium catenoides";26
"Hyphodiscus hymeniophilus";2
"Hyphodontia rimosissima";2
"Iodophanus carneus";2
"Isolaimium multistriatum";16
"Isotoma viridis";3
"Isotomiella minor";3
"Itersonilia pannonica";13
"Itersonilia perplexans";13
"Ixiolirion tataricum";12
"Jaagiella alpicola";22
"Kribbella sp. enrichment culture clone VanCtr42";24
"Ktedonobacter sp. enrichment culture clone CTBE CDB1001H01";24
"Kuzuhaea moniliformis";33
"Lacrymaria marina";18
"Lamproderma sp. SAPA:100012";19
"Legionella lytica";24
"Leifsonia sp. A5AGK";24
"Lepidocyrtus paradoxus";3
"Lepidocyrtus sp. 1 FZ-2013";3
"Leptomyxa reticulata";21
"Leptomyxa sp. AS-2016b";21
"Leptopharynx bromelicola";18
"Leptosphaeria biglobosa";26
"Limonomyces roseipellis";26
"Liochthonius sp. AD1300";11
"Lithobius forficatus";10
"Lithobius variegatus";10
"Lonchoptera lutea";3
"Longidorus raskii";13
"Longidorus vinearum";13
"Luedemannella sp. 119-1-07";24
"Lumbricus castaneus";26
"Lumbricus centralis";26
"Lumbricus friendi";26
"Lumbricus terrestris";26
"Luteimonas aestuarii";24
"Luticola permuticopsis";22
"Lysobacter sp. MS6Y-8-7";24
"Lysobacter sp. RHLT3-4";24
"Lysobacter sp. YS-37";24
"Marionina cf. minutissima PDW-2010";29
"Marionina clavata";8
"Marionina communis";8
"Marionina filiformis";29
"Marionina sublitoralis";8
"Martelella endophytica";24
"Maryna ovata";19
"Massisteria marina";19
"Mayamaea sp. KAS1111";22
"Megalothorax sp. EA040003-cs17";3
"Megalothorax sp. EA040004-cs23";3
"Megalothorax sp. EA040008-cs9";3
"Melastiza contorta";2
"Meloidogyne naasi";13
"Merlinius brevidens";13
"Merlinius cf. microdorus TSH-2005";13
"Merlinius joctus";13
"Meseres corlissi";18
"Mesodorylaimus cf. nigritulus AV-2005";4
"Mesorhabditis sp. 334Meso1";16
"Metarhizium anisopliae";25
"Methanomassiliicoccus sp. 138";31
"Methanomassiliicoccus sp. 142";31
"Methanomassiliicoccus sp. P27";31
"Methylosinus sporium";24
"Methylosinus trichosporium";24
"Mischococcus sphaerocephalus";22
"Monilicaryon monilatum";27
"Monocystis agilis";7
"Monosiga ovata";18
"Moraxella osloensis";24
"Mortierella sp. MS-6";2
"Mucilaginibacter sp. HME7565";24
"Mucilaginibacter sp. UA-VH0703";24
"Multiclavula mucida";2
"Mycobacterium sp. PSY065";24
"Mycoplana sp. HP12Q";24
"Mykophagophrys terricola";6
"Myrmica scabrinodis";14
"Myzus persicae";14
"Nakamurella sp. A24MTO";24
"Nannochloris sp. JL 4-6";22
"Neobodo designis";21
"Neopsilenchus magnidens";13
"Nitrospira marina";24
"Nitzschia pusilla";22
"Nocardioides sp.";24
"Nocardioides sp. MSL 24";24
"Nocardioides sp. RW28";24
"Nocardioides sp. SSRB28-7";24
"Noctua pronuba";14
"Notholca acuminata";18
"Notiophilus rufipes";14
"Novosphingobium sp.";24
"Nygolaimus cf. brachyuris JH-2004";28
"Obertrumia georgiana";21
"Occallatibacter riparius";17
"Ochrobactrum anthropi";24
"Ochromonas sp. CCMP2761";20
"Ochromonas vasocystis";20
"Octolasion cyaneum";29
"Oikomonas sp. SA-2.1";22
"Oligoflexus tunisiensis";24
"Olpidium bornovanus";26
"Olpidium brassicae";26
"Orbicula parietina";2
"Orbilia sp. HOB-2016am";2
"Orchesella villosa";3
"Orciraptor agilis";32
"Oricola cellulosilytica";24
"Otiorhynchus armadillo";11
"Palaeospora spainiae";26
"Palmellopsis sp. BCP-EM1VF1";22
"Panacibacter ginsenosidivorans";24
"Panagrolaimus sp. PS443";16
"Panorbis viscosus";2
"Paracercomonas astra";19
"Paracercomonas compacta";19
"Paracercomonas filosa";19
"Paracercomonas paralaciniaegerens";19
"Paracercomonas sp. HFCC 913";19
"Paracercomonas sp. HFCC 918";19
"Parafilimonas terrae";24
"Paraglomus brasilianum";26
"Paraphysomonas sp. 22 JMS-2012";20
"Paratylenchus cf. neoamblicephalus";13
"Paratylenchus microdorus";13
"Paratylenchus similis";13
"Paucimonas lemoignei";24
"Pedobacter luteus";24
"Pedobacter sp. FGR-05";24
"Pedosphaera parvula";24
"Pelomonas sp. CR2";24
"Pelomonas sp. K89";24
"Penicillium sp. D01";2
"Penicillium sp. SDI-2014f";2
"Peniophorella praetermissa";2
"Pentapharsodinium tyrrhenicum";22
"Peregrinia clavideferens";19
"Peyerimhoffia alpina";11
"Phacelia tanacetifolia";12
"Phenylobacterium lituiforme";24
"Phenylobacterium sp. B6.10-61";24
"Phenylobacterium sp. enrichment culture clone LplF-80";24
"Phenylobacterium sp. URHA0004";24
"Phialina salinarum";27
"Pholiota squarrosa";2
"Phoma herbarum";13
"Phycisphaera mikurensis";17
"Picea abies";12
"Pilogalumna rosauraruizae";11
"Piptocephalis graefenhanii";33
"Pirellula sp.";17
"Pirellula staleyi";17
"Planctomyces sp.";17
"Platyophrya bromelicola";19
"Platyophrya vorax";19
"Platyreta germanica";30
"Plectus aquatilis";16
"Pleurochloris meiringensis";22
"Pluteus petasatus";2
"Pluteus phlebophorus";2
"Podura aquatica";3
"Polydesmus coriaceus";14
"Polymyxa graminis";26
"Pontibacter sp. LX8";24
"Porpoloma sp. 2 MSG-2014";2
"Poterioochromonas malhamensis";20
"Poterioochromonas stipitata";20
"Pratylenchoides ritteri";13
"Prismatolaimus cf. dolichurus JH-2004";16
"Proceropycnis pinicola";2
"Prodesmodora circulata";16
"Prodorylaimus sp. HHBM-2007a";4
"Protaphorura armata";3
"Protaspis obliqua";18
"Protocyclidium sinica";18
"Protoribates hakonensis";11
"Psathyrella sp. D16";2
"Pseudo-nitzschia heimii";22
"Pseudochilodonopsis sp. 3 WS-2013";32
"Pseudocyrtolophosis alpestris";19
"Pseudoplatynematum denticulatum";18
"Pseudoplatyophrya nana";6
"Pseudopleurochloris antarctica";22
"Pseudouroleptus sp. ALT-2014";30
"Pseudovorticella punctata";18
"Pseudovorticella sp. 5 PS-2016";18
"Pterula echo";2
"Pungentus sp. PDL-2005";4
"Pyrenochaeta sp. GMG_PPb7";2
"Pythium monospermum";15
"Pythium rostratifingens";13
"Pyxidiophora arvernensis";2
"Ralstonia solanacearum";24
"Ralstonia sp. JOS55-1";24
"Ramariopsis kunzei";2
"Resource::Decaying_wood";34
"Resource::Dung";35
"Resource::Litter";36
"Resource::MOS";37
"Rhizoctonia solani";26
"Rhizomicrobium sp. URHE0053";24
"Rhizophagus intraradices";26
"Rhizophlyctis harderi";2
"Rhizophlyctis rosea";2
"Rhizophydium patellarium";2
"Rhizophydium planktonicum";23
"Rhizophydium sp. JEL136";2
"Rhizophydium sp. UGA-F16";2
"Rhodanobacter sp. D47";24
"Rhodopila globiformis";24
"Rhodoplanes sp. Z2-YC6860";24
"Rhogostoma schuessleri";19
"Rhogostoma sp. CCAP 1966/4";19
"Rhopalosiphum padi";14
"Robertus neglectus";10
"Romanomermis sichuanensis";26
"Roseiarcus fermentans";24
"Rotylenchulus borealis";13
"Rotylenchulus reniformis";13
"Rotylenchus vitis";13
"Rudaea cellulosilytica";24
"Rudaea sp. URHD0100";24
"Saccharomyces cerevisiae";2
"Saccobolus dilutellus";2
"Salinibacterium sp. CC13L1";24
"Salvia nemorosa";12
"Satchellius mammalis";26
"Sclerostagonospora sp. CBS 118142";2
"Scutellospora alterata";26
"Sediminibacterium aquarii";24
"Seinura demani";1
"Seira barnardi";3
"Serpula incrassata";2
"Siluania monomastiga";18
"Sinapis alba";12
"Singulisphaera rosea";17
"Sitona lineatus";14
"Sminthurides aquaticus";3
"Sminthurinus bimaculatus";3
"Sminthurus viridis";3
"Sorangium cellulosum";24
"Spathidium simplinucleatum";27
"Sphaerobolus stellatus";2
"Sphaeroeca volvox";18
"Sphingobacterium sp. P-7";24
"Sphingobium olei";24
"Sphingomonas changbaiensis";24
"Sphingomonas fennica";24
"Sphingomonas sp. 52NP12";24
"Sphingomonas sp. C0503";24
"Sphingomonas sp. DB-II-12";24
"Sphingomonas sp. LP105";24
"Sphingomonas sp. ML1";24
"Sphingomonas sp. NCCP-1295";24
"Sphingomonas sp. THG-DN7.10";24
"Sphingosinicella sp. YJ22";24
"Spizellomyces punctatus";2
"Spumella lacusvadosi";20
"Spumella sp. 37G";20
"Spumella sp. CH3";20
"Spumella sp. SpiG";20
"Spumella vulgaris";20
"Stephensia shanorii";2
"Stereum ostrea";2
"Stigmalychus sp. AD1318";14
"Stilbocrea macrostoma";2
"Streptacidiphilus alcalitolerans";24
"Streptomyces abietis";24
"Streptomyces sp. PanSC6";24
"Syncephalis depressa";33
"Syncephalis fuscata";33
"Tachyporus hypnorum";5
"Tachysoma pellionellum";18
"Taraxacum kok-saghyz";12
"Tepidisphaera mucosa";17
"Teratocephalus terrestris";16
"Terracidiphilus gabretensis";17
"Terrimonas arctica";24
"Terrimonas sp. URHE0054";24
"Tetracanthella sp. YB-2012";3
"Tetranychus urticae";14
"Tetrodontophora bielanensis";3
"Thecotheus holmskjoldii";2
"Tipula abdominalis";11
"Tipula cockerelliana";11
"Trechispora farinacea";2
"Trechus obtusus";14
"Trechus quadristriatus";14
"Trichocerca rattus";18
"Trinema enchelys";19
"Trinema lineare";19
"Tubeufia helicomyces";2
"Tullbergia yosii";3
"Tylencholaimus sp. PDL-2005";1
"Tylenchus arcuatus";13
"uncultured Acidimicrobium sp.";24
"uncultured Acidisphaera sp.";24
"uncultured Aciditerrimonas sp.";24
"uncultured Acidobacterium sp.";17
"uncultured Acidobacterium UA3";17
"uncultured Acidothermus sp.";24
"uncultured Acidovorax sp.";24
"uncultured Actinoallomurus sp.";24
"uncultured Actinocatenispora sp.";24
"uncultured Actinomyces sp.";24
"uncultured Actinoplanes sp.";24
"uncultured Adhaeribacter sp.";24
"uncultured Altererythrobacter sp.";24
"uncultured Aminobacter sp.";24
"uncultured Anaeromyxobacter sp.";24
"uncultured Arenimonas sp.";24
"uncultured Bacillus sp.";24
"uncultured Bacteroides sp.";24
"uncultured Bdellovibrio sp.";24
"uncultured Bellilinea sp.";24
"uncultured Blastochloris sp.";24
"uncultured Bradyrhizobium sp.";24
"uncultured Burkholderia sp.";24
"uncultured Byssovorax sp.";24
"uncultured Caldilinea sp.";24
"uncultured Candidatus Koribacter sp.";17
"uncultured Candidatus Microthrix sp.";24
"uncultured Candidatus Nephrothrix sp.";24
"uncultured Candidatus Nitrosopumilus sp.";31
"uncultured Candidatus Solibacter sp.";17
"uncultured Caulobacter sp.";24
"uncultured Chitinophaga sp.";24
"uncultured Chloroflexus sp.";24
"uncultured Chondromyces sp.";24
"uncultured Comamonas sp.";24
"uncultured Conexibacter sp.";24
"uncultured Crocinitomix sp.";24
"uncultured Cupriavidus sp.";24
"uncultured Curvibacter sp.";24
"uncultured Cystobacter sp.";24
"uncultured Cytophaga sp.";24
"uncultured Dactylosporangium sp.";24
"uncultured Dehalococcoides sp.";24
"uncultured Demequina sp.";24
"uncultured Denitratisoma sp.";24
"uncultured Derxia sp.";24
"uncultured Desulfitobacterium sp.";24
"uncultured Desulfotalea sp.";24
"uncultured Desulfovibrio sp.";24
"uncultured Desulfovirga sp.";24
"uncultured Desulfuromonas sp.";24
"uncultured Dokdonella sp.";24
"uncultured Dongia sp.";24
"uncultured Dyella sp.";24
"uncultured Edaphobacter sp.";17
"uncultured Elusimicrobium sp.";24
"uncultured Erythrobacter sp.";24
"uncultured Ferribacterium sp.";24
"uncultured Ferrimicrobium sp.";24
"uncultured Ferrithrix sp.";24
"uncultured Ferruginibacter sp.";24
"uncultured Fibrobacter sp.";24
"uncultured Flavisolibacter sp.";24
"uncultured Flavobacterium sp.";24
"uncultured Flexibacter sp.";24
"uncultured Fluviicola sp.";24
"uncultured Frankia sp.";24
"uncultured Fusobacterium sp.";24
"uncultured Gaiella sp.";24
"uncultured Gemmata sp.";17
"uncultured Gemmatimonas sp.";17
"uncultured Geoalkalibacter sp.";24
"uncultured Geobacter sp.";24
"uncultured Georgfuchsia sp.";24
"uncultured Geothermobacter sp.";24
"uncultured Haliangium sp.";24
"uncultured Haliea sp.";24
"uncultured Haliscomenobacter sp.";24
"uncultured Herbaspirillum sp.";24
"uncultured Herminiimonas sp.";24
"uncultured Holophaga sp.";17
"uncultured Hydrogenophaga sp.";24
"uncultured Hyphomicrobium sp.";24
"uncultured Iamia sp.";24
"uncultured Ignavibacterium sp.";24
"uncultured Ilumatobacter sp.";24
"uncultured Isosphaera sp.";17
"uncultured Janibacter sp.";24
"uncultured Kineococcus sp.";24
"uncultured Kineosporia sp.";24
"uncultured Kofleria sp.";24
"uncultured Ktedonobacter sp.";24
"uncultured Lacibacter sp.";24
"uncultured Legionella sp.";24
"uncultured Lentzea sp.";24
"uncultured Levilinea sp.";24
"uncultured Lishizhenia sp.";24
"uncultured Longilinea sp.";24
"uncultured Luteolibacter sp.";24
"uncultured Lysobacter sp.";24
"uncultured Malonomonas sp.";24
"uncultured Marmoricola sp.";24
"uncultured Massilia sp.";24
"uncultured Mesorhizobium sp.";24
"uncultured Methylobacillus sp.";24
"uncultured Methylocapsa sp.";24
"uncultured Methylocella sp.";24
"uncultured Methylophilus sp.";24
"uncultured Methylosinus sp.";24
"uncultured Microlunatus sp.";24
"uncultured Micromonospora sp.";24
"uncultured Microvirga sp.";24
"uncultured Moorella sp.";24
"uncultured Mucilaginibacter sp.";24
"uncultured Mycobacterium sp.";24
"uncultured Nannocystis sp.";24
"uncultured Niastella sp.";24
"uncultured Nitratireductor sp.";24
"uncultured Nitrosococcus sp.";24
"uncultured Nitrososphaera sp.";31
"uncultured Nitrosospira sp.";24
"uncultured Nitrospira sp.";24
"uncultured Nocardioides sp.";24
"uncultured Novosphingobium sp.";24
"uncultured Ohtaekwangia sp.";24
"uncultured Opitutus sp.";24
"uncultured Pasteuria sp.";24
"uncultured Pedobacter sp.";24
"uncultured Pedomicrobium sp.";24
"uncultured Pedosphaera sp.";24
"uncultured Pelobacter sp.";24
"uncultured Phaselicystis sp.";24
"uncultured Phenylobacterium sp.";24
"uncultured Pirellula sp.";17
"uncultured Planctomyces sp.";17
"uncultured Polaromonas sp.";24
"uncultured Polyangium sp.";24
"uncultured Propionivibrio sp.";24
"uncultured Prosthecobacter sp.";24
"uncultured Prosthecomicrobium sp.";24
"uncultured Pseudolabrys sp.";24
"uncultured Pseudomonas sp.";24
"uncultured Pseudonocardia sp.";24
"uncultured Rhizobium sp.";24
"uncultured Rhizomicrobium sp.";24
"uncultured Rhodobium sp.";24
"uncultured Rhodococcus sp.";24
"uncultured Rhodoferax sp.";24
"uncultured Rhodomicrobium sp.";24
"uncultured Rhodopirellula sp.";17
"uncultured Rhodoplanes sp.";24
"uncultured Rhodopseudomonas sp.";24
"uncultured Rhodothermus sp.";24
"uncultured Roseiflexus sp.";24
"uncultured Rubrobacter sp.";24
"uncultured Saccharibacillus sp.";24
"uncultured Saccharophagus sp.";24
"uncultured Segetibacter sp.";24
"uncultured Singulisphaera sp.";17
"uncultured Sinomonas sp.";24
"uncultured Skermanella sp.";24
"uncultured Solibacter sp.";17
"uncultured Solirubrobacter sp.";24
"uncultured Solitalea sp.";24
"uncultured Sphaerobacter sp.";24
"uncultured Sphingobium sp.";24
"uncultured Sphingomonas sp.";24
"uncultured Sphingosinicella sp.";24
"uncultured Sporichthya sp.";24
"uncultured Stella sp.";24
"uncultured Steroidobacter sp.";24
"uncultured Sterolibacterium sp.";24
"uncultured Streptomyces sp.";24
"uncultured Syntrophobacter sp.";24
"uncultured Syntrophus sp.";24
"uncultured Terriglobus sp.";17
"uncultured Terrimonas sp.";24
"uncultured Thermaerobacter sp.";24
"uncultured Thermoanaerobacter sp.";24
"uncultured Thermoflavimicrobium sp.";24
"uncultured Thermoleophilum sp.";24
"uncultured Thermomonas sp.";24
"uncultured Thiobacillus sp.";24
"uncultured Thiohalospira sp.";24
"uncultured Thiorhodospira sp.";24
"uncultured Turneriella sp.";24
"uncultured Verrucomicrobium sp.";24
"uncultured Woodsholea sp.";24
"uncultured Xanthomonas sp.";24
"uncultured Zavarzinella sp.";17
"Uropoda orbicularis";3
"Urostyla grandis";30
"Vampyrella pendula";30
"Variibacter gotjawalensis";24
"Vaucheria terrestris";22
"Veigaia nemorensis";9
"Veigaia sp. 2 APGD-2010";9
"Vermamoeba vermiformis";19
"Vertagopus sp. YB-2012";3
"Vigna angularis";12
"Vorticella campanula";18
"Vorticella sp. PPS-2011b";18
"Vulgatibacter incomptus";24
"Waitea circinata";26
"Willowsia nigromaculata";3
"Woronina pythii";26
"Xanthonema bristolianum";22
"Xanthonema sp. 735";22
"Xiphinema diversicaudatum";13
"Yarrowia lipolytica";2
"Yarrowia sp. 25L";2
"Zea mays";12
