"";"labels"
"Dongia sp. CB 286422";25
"Duganella sp. 2M1lan";25
"Duganella sp. JPPB B33";25
"Echinamoeba exundans";20
"Edaphobacter dinghuensis";18
"Emticicia sp. KJ033";25
"Enchytraeus albidus";9
"Enchytraeus buchholzi";9
"Enchytraeus bulbosus";9
"Enchytraeus christenseni";9
"Enchytraeus lacteus";9
"Enchytraeus norvegicus";32
"Enchytronia parva";9
"Endochytrium sp. JEL 324";2
"Endogone lactiflua";39
"Endogone sp. OSC T14506";34
"Endogone sp. W5994";34
"Entomobrya multifasciata";3
"Entomobrya sp. 9644 FZ-2013";3
"Eocercomonas sp. HFCC 908";20
"Eocercomonas sp. HFCC 909";20
"Eosentomon sp. FNSA-2002";4
"Epipyxis pulchra";21
"Epispathidium sp. RV-2015";28
"Epispathidium terricola";28
"Eucephalobus striatus";17
"Euglypha rotunda";20
"Euglypha tuberculata";20
"Euplotes balteatus";33
"Euplotes qatarensis";33
"Euplotes trisulcatus";33
"Fallopia multiflora";13
"Ferruginibacter paludis";25
"Ferruginibacter sp. WF24";25
"Fibrella sp.";25
"Filobasidium stepposum";2
"Flavisolibacter rigui";25
"Flavobacterium hydatis";25
"Flavobacterium sp. BF134";25
"Flavobacterium sp. HL-17";25
"Flavobacterium sp. PDD-32b-56";25
"Flavobacterium sp. R-38392";25
"Flavosolibacter sp. HU1-JC5";25
"Fluviicola sp. YS 1.2.4";25
"Folsomia candida";3
"Folsomia quadrioculata";3
"Forficula auricularia";6
"Forficula sp. NC-1995";6
"Fridericia bisetosa";32
"Fridericia christeri";32
"Fridericia connata";32
"Fridericia galba";32
"Fridericia isseli";32
"Fridericia magna";32
"Fridericia paroniana";32
"Fridericia ratzeli";32
"Fridericia sohlenii";32
"Fridericia sylvatica";32
"Fridericia tuberosa";32
"Friesea grisea";3
"Frigoribacterium sp. B1-25c-3";25
"Funneliformis mosseae";38
"Fuscheria sp. VBOEF-2011";28
"Gaeumannomyces graminis";38
"Gaiella occulta";25
"Geastrum saccatum";2
"Gemmata obscuriglobus";18
"Gemmata sp. Fl1-1";18
"Geobacter anodireducens";25
"Geobacter sp. enrichment culture clone VanCtr1";25
"Geodermatophilus sp. Z2R53";25
"Georgfuchsia toluolica";25
"Gliricola sp. 274";15
"Glomus invermaium";38
"Glomus sp. 9 SUN-2011";38
"Gongronella butleri";2
"Gonostomum namibiense";33
"Gonostomum sp. JS-2012";33
"Gonostomum strenuum";33
"Granulicella paludicola";18
"Guepiniopsis buccina";34
"Halteromyces radiatus";2
"Hantzschia amphioxys";23
"Helianthus annuus";13
"Helicotylenchus varicaudatus";14
"Hemiamphisiella terricola";28
"Henlea perpusilla";9
"Hesperelaea palmeri";13
"Heterococcus caespitosus";23
"Heterophrys sp. Oxford1";20
"Hibberdia magna";23
"Histiostoma feroniarum";3
"Hodophilus hymenocephalus";2
"Holophaga sp. oral clone CA002";18
"Holwaya mucida";2
"Homalogastra setosa";19
"Humibacter sp. Po15c";25
"Hyalorbilia sp. HOB-2016a";2
"Hygrocybe reidii";2
"Hymenochaetopsis olivacea";34
"Hymenoscyphus repandus";2
"Hyphochytrium catenoides";38
"Hyphodiscus hymeniophilus";2
"Hyphodontia rimosissima";2
"Iodophanus carneus";34
"Isolaimium multistriatum";17
"Isotoma viridis";3
"Isotomiella minor";3
"Itersonilia pannonica";14
"Itersonilia perplexans";14
"Ixiolirion tataricum";13
"Jaagiella alpicola";23
"Kribbella sp. enrichment culture clone VanCtr42";25
"Ktedonobacter sp. enrichment culture clone CTBE CDB1001H01";25
"Kuzuhaea moniliformis";39
"Lacrymaria marina";19
"Lamproderma sp. SAPA:100012";20
"Legionella lytica";25
"Leifsonia sp. A5AGK";25
"Lepidocyrtus paradoxus";3
"Lepidocyrtus sp. 1 FZ-2013";3
"Leptomyxa reticulata";22
"Leptomyxa sp. AS-2016b";22
"Leptopharynx bromelicola";19
"Leptosphaeria biglobosa";38
"Limonomyces roseipellis";38
"Liochthonius sp. AD1300";35
"Lithobius forficatus";30
"Lithobius variegatus";11
"Lonchoptera lutea";4
"Longidorus raskii";14
"Longidorus vinearum";14
"Luedemannella sp. 119-1-07";25
"Lumbricus castaneus";38
"Lumbricus centralis";38
"Lumbricus friendi";38
"Lumbricus terrestris";38
"Luteimonas aestuarii";25
"Luticola permuticopsis";23
"Lysobacter sp. MS6Y-8-7";25
"Lysobacter sp. RHLT3-4";25
"Lysobacter sp. YS-37";25
"Marionina cf. minutissima PDW-2010";32
"Marionina clavata";9
"Marionina communis";9
"Marionina filiformis";32
"Marionina sublitoralis";9
"Martelella endophytica";25
"Maryna ovata";20
"Massisteria marina";20
"Mayamaea sp. KAS1111";23
"Megalothorax sp. EA040003-cs17";3
"Megalothorax sp. EA040004-cs23";3
"Megalothorax sp. EA040008-cs9";3
"Melastiza contorta";2
"Meloidogyne naasi";14
"Merlinius brevidens";14
"Merlinius cf. microdorus TSH-2005";14
"Merlinius joctus";14
"Meseres corlissi";19
"Mesodorylaimus cf. nigritulus AV-2005";5
"Mesorhabditis sp. 334Meso1";17
"Metarhizium anisopliae";26
"Methanomassiliicoccus sp. 138";36
"Methanomassiliicoccus sp. 142";36
"Methanomassiliicoccus sp. P27";36
"Methylosinus sporium";25
"Methylosinus trichosporium";25
"Mischococcus sphaerocephalus";23
"Monilicaryon monilatum";28
"Monocystis agilis";8
"Monosiga ovata";19
"Moraxella osloensis";25
"Mortierella sp. MS-6";2
"Mucilaginibacter sp. HME7565";25
"Mucilaginibacter sp. UA-VH0703";25
"Multiclavula mucida";34
"Mycobacterium sp. PSY065";25
"Mycoplana sp. HP12Q";25
"Mykophagophrys terricola";7
"Myrmica scabrinodis";15
"Myzus persicae";15
"Nakamurella sp. A24MTO";25
"Nannochloris sp. JL 4-6";23
"Neobodo designis";22
"Neopsilenchus magnidens";14
"Nitrospira marina";25
"Nitzschia pusilla";23
"Nocardioides sp.";25
"Nocardioides sp. MSL 24";25
"Nocardioides sp. RW28";25
"Nocardioides sp. SSRB28-7";25
"Noctua pronuba";15
"Notholca acuminata";19
"Notiophilus rufipes";31
"Novosphingobium sp.";25
"Nygolaimus cf. brachyuris JH-2004";29
"Obertrumia georgiana";22
"Occallatibacter riparius";18
"Ochrobactrum anthropi";25
"Ochromonas sp. CCMP2761";21
"Ochromonas vasocystis";21
"Octolasion cyaneum";32
"Oikomonas sp. SA-2.1";23
"Oligoflexus tunisiensis";25
"Olpidium bornovanus";38
"Olpidium brassicae";38
"Orbicula parietina";34
"Orbilia sp. HOB-2016am";2
"Orchesella villosa";3
"Orciraptor agilis";37
"Oricola cellulosilytica";25
"Otiorhynchus armadillo";12
"Palaeospora spainiae";38
"Palmellopsis sp. BCP-EM1VF1";23
"Panacibacter ginsenosidivorans";25
"Panagrolaimus sp. PS443";17
"Panorbis viscosus";2
"Paracercomonas astra";20
"Paracercomonas compacta";20
"Paracercomonas filosa";20
"Paracercomonas paralaciniaegerens";20
"Paracercomonas sp. HFCC 913";20
"Paracercomonas sp. HFCC 918";20
"Parafilimonas terrae";25
"Paraglomus brasilianum";38
"Paraphysomonas sp. 22 JMS-2012";21
"Paratylenchus cf. neoamblicephalus";14
"Paratylenchus microdorus";14
"Paratylenchus similis";14
"Paucimonas lemoignei";25
"Pedobacter luteus";25
"Pedobacter sp. FGR-05";25
"Pedosphaera parvula";25
"Pelomonas sp. CR2";25
"Pelomonas sp. K89";25
"Penicillium sp. D01";2
"Penicillium sp. SDI-2014f";2
"Peniophorella praetermissa";2
"Pentapharsodinium tyrrhenicum";23
"Peregrinia clavideferens";20
"Peyerimhoffia alpina";35
"Phacelia tanacetifolia";13
"Phenylobacterium lituiforme";25
"Phenylobacterium sp. B6.10-61";25
"Phenylobacterium sp. enrichment culture clone LplF-80";25
"Phenylobacterium sp. URHA0004";25
"Phialina salinarum";28
"Pholiota squarrosa";2
"Phoma herbarum";14
"Phycisphaera mikurensis";18
"Picea abies";13
"Pilogalumna rosauraruizae";35
"Piptocephalis graefenhanii";39
"Pirellula sp.";18
"Pirellula staleyi";18
"Planctomyces sp.";18
"Platyophrya bromelicola";20
"Platyophrya vorax";20
"Platyreta germanica";33
"Plectus aquatilis";17
"Pleurochloris meiringensis";23
"Pluteus petasatus";2
"Pluteus phlebophorus";2
"Podura aquatica";3
"Polydesmus coriaceus";15
"Polymyxa graminis";38
"Pontibacter sp. LX8";25
"Porpoloma sp. 2 MSG-2014";2
"Poterioochromonas malhamensis";21
"Poterioochromonas stipitata";21
"Pratylenchoides ritteri";14
"Prismatolaimus cf. dolichurus JH-2004";17
"Proceropycnis pinicola";2
"Prodesmodora circulata";17
"Prodorylaimus sp. HHBM-2007a";5
"Protaphorura armata";3
"Protaspis obliqua";19
"Protocyclidium sinica";19
"Protoribates hakonensis";35
"Psathyrella sp. D16";34
"Pseudo-nitzschia heimii";23
"Pseudochilodonopsis sp. 3 WS-2013";37
"Pseudocyrtolophosis alpestris";20
"Pseudoplatynematum denticulatum";19
"Pseudoplatyophrya nana";7
"Pseudopleurochloris antarctica";23
"Pseudouroleptus sp. ALT-2014";33
"Pseudovorticella punctata";19
"Pseudovorticella sp. 5 PS-2016";19
"Pterula echo";2
"Pungentus sp. PDL-2005";5
"Pyrenochaeta sp. GMG_PPb7";2
"Pythium monospermum";16
"Pythium rostratifingens";14
"Pyxidiophora arvernensis";2
"Ralstonia solanacearum";25
"Ralstonia sp. JOS55-1";25
"Ramariopsis kunzei";2
"Resource::Decaying_wood";40
"Resource::Dung";41
"Resource::Litter";42
"Resource::MOS";43
"Rhizoctonia solani";38
"Rhizomicrobium sp. URHE0053";25
"Rhizophagus intraradices";38
"Rhizophlyctis harderi";2
"Rhizophlyctis rosea";2
"Rhizophydium patellarium";2
"Rhizophydium planktonicum";24
"Rhizophydium sp. JEL136";2
"Rhizophydium sp. UGA-F16";2
"Rhodanobacter sp. D47";25
"Rhodopila globiformis";25
"Rhodoplanes sp. Z2-YC6860";25
"Rhogostoma schuessleri";20
"Rhogostoma sp. CCAP 1966/4";20
"Rhopalosiphum padi";15
"Robertus neglectus";30
"Romanomermis sichuanensis";27
"Roseiarcus fermentans";25
"Rotylenchulus borealis";14
"Rotylenchulus reniformis";14
"Rotylenchus vitis";14
"Rudaea cellulosilytica";25
"Rudaea sp. URHD0100";25
"Saccharomyces cerevisiae";2
"Saccobolus dilutellus";34
"Salinibacterium sp. CC13L1";25
"Salvia nemorosa";13
"Satchellius mammalis";38
"Sclerostagonospora sp. CBS 118142";2
"Scutellospora alterata";38
"Sediminibacterium aquarii";25
"Seinura demani";1
"Seira barnardi";3
"Serpula incrassata";34
"Siluania monomastiga";19
"Sinapis alba";13
"Singulisphaera rosea";18
"Sitona lineatus";15
"Sminthurides aquaticus";3
"Sminthurinus bimaculatus";3
"Sminthurus viridis";3
"Sorangium cellulosum";25
"Spathidium simplinucleatum";28
"Sphaerobolus stellatus";2
"Sphaeroeca volvox";19
"Sphingobacterium sp. P-7";25
"Sphingobium olei";25
"Sphingomonas changbaiensis";25
"Sphingomonas fennica";25
"Sphingomonas sp. 52NP12";25
"Sphingomonas sp. C0503";25
"Sphingomonas sp. DB-II-12";25
"Sphingomonas sp. LP105";25
"Sphingomonas sp. ML1";25
"Sphingomonas sp. NCCP-1295";25
"Sphingomonas sp. THG-DN7.10";25
"Sphingosinicella sp. YJ22";25
"Spizellomyces punctatus";2
"Spumella lacusvadosi";21
"Spumella sp. 37G";21
"Spumella sp. CH3";21
"Spumella sp. SpiG";21
"Spumella vulgaris";21
"Stephensia shanorii";2
"Stereum ostrea";2
"Stigmalychus sp. AD1318";15
"Stilbocrea macrostoma";2
"Streptacidiphilus alcalitolerans";25
"Streptomyces abietis";25
"Streptomyces sp. PanSC6";25
"Syncephalis depressa";39
"Syncephalis fuscata";39
"Tachyporus hypnorum";6
"Tachysoma pellionellum";19
"Taraxacum kok-saghyz";13
"Tepidisphaera mucosa";18
"Teratocephalus terrestris";17
"Terracidiphilus gabretensis";18
"Terrimonas arctica";25
"Terrimonas sp. URHE0054";25
"Tetracanthella sp. YB-2012";3
"Tetranychus urticae";15
"Tetrodontophora bielanensis";3
"Thecotheus holmskjoldii";34
"Tipula abdominalis";35
"Tipula cockerelliana";35
"Trechispora farinacea";34
"Trechus obtusus";31
"Trechus quadristriatus";31
"Trichocerca rattus";19
"Trinema enchelys";20
"Trinema lineare";20
"Tubeufia helicomyces";2
"Tullbergia yosii";3
"Tylencholaimus sp. PDL-2005";1
"Tylenchus arcuatus";14
"uncultured Acidimicrobium sp.";25
"uncultured Acidisphaera sp.";25
"uncultured Aciditerrimonas sp.";25
"uncultured Acidobacterium sp.";18
"uncultured Acidobacterium UA3";18
"uncultured Acidothermus sp.";25
"uncultured Acidovorax sp.";25
"uncultured Actinoallomurus sp.";25
"uncultured Actinocatenispora sp.";25
"uncultured Actinomyces sp.";25
"uncultured Actinoplanes sp.";25
"uncultured Adhaeribacter sp.";25
"uncultured Altererythrobacter sp.";25
"uncultured Aminobacter sp.";25
"uncultured Anaeromyxobacter sp.";25
"uncultured Arenimonas sp.";25
"uncultured Bacillus sp.";25
"uncultured Bacteroides sp.";25
"uncultured Bdellovibrio sp.";25
"uncultured Bellilinea sp.";25
"uncultured Blastochloris sp.";25
"uncultured Bradyrhizobium sp.";25
"uncultured Burkholderia sp.";25
"uncultured Byssovorax sp.";25
"uncultured Caldilinea sp.";25
"uncultured Candidatus Koribacter sp.";18
"uncultured Candidatus Microthrix sp.";25
"uncultured Candidatus Nephrothrix sp.";25
"uncultured Candidatus Nitrosopumilus sp.";36
"uncultured Candidatus Solibacter sp.";18
"uncultured Caulobacter sp.";25
"uncultured Chitinophaga sp.";25
"uncultured Chloroflexus sp.";25
"uncultured Chondromyces sp.";25
"uncultured Comamonas sp.";25
"uncultured Conexibacter sp.";25
"uncultured Crocinitomix sp.";25
"uncultured Cupriavidus sp.";25
"uncultured Curvibacter sp.";25
"uncultured Cystobacter sp.";25
"uncultured Cytophaga sp.";25
"uncultured Dactylosporangium sp.";25
"uncultured Dehalococcoides sp.";25
"uncultured Demequina sp.";25
"uncultured Denitratisoma sp.";25
"uncultured Derxia sp.";25
"uncultured Desulfitobacterium sp.";25
"uncultured Desulfotalea sp.";25
"uncultured Desulfovibrio sp.";25
"uncultured Desulfovirga sp.";25
"uncultured Desulfuromonas sp.";25
"uncultured Dokdonella sp.";25
"uncultured Dongia sp.";25
"uncultured Dyella sp.";25
"uncultured Edaphobacter sp.";18
"uncultured Elusimicrobium sp.";25
"uncultured Erythrobacter sp.";25
"uncultured Ferribacterium sp.";25
"uncultured Ferrimicrobium sp.";25
"uncultured Ferrithrix sp.";25
"uncultured Ferruginibacter sp.";25
"uncultured Fibrobacter sp.";25
"uncultured Flavisolibacter sp.";25
"uncultured Flavobacterium sp.";25
"uncultured Flexibacter sp.";25
"uncultured Fluviicola sp.";25
"uncultured Frankia sp.";25
"uncultured Fusobacterium sp.";25
"uncultured Gaiella sp.";25
"uncultured Gemmata sp.";18
"uncultured Gemmatimonas sp.";18
"uncultured Geoalkalibacter sp.";25
"uncultured Geobacter sp.";25
"uncultured Georgfuchsia sp.";25
"uncultured Geothermobacter sp.";25
"uncultured Haliangium sp.";25
"uncultured Haliea sp.";25
"uncultured Haliscomenobacter sp.";25
"uncultured Herbaspirillum sp.";25
"uncultured Herminiimonas sp.";25
"uncultured Holophaga sp.";18
"uncultured Hydrogenophaga sp.";25
"uncultured Hyphomicrobium sp.";25
"uncultured Iamia sp.";25
"uncultured Ignavibacterium sp.";25
"uncultured Ilumatobacter sp.";25
"uncultured Isosphaera sp.";18
"uncultured Janibacter sp.";25
"uncultured Kineococcus sp.";25
"uncultured Kineosporia sp.";25
"uncultured Kofleria sp.";25
"uncultured Ktedonobacter sp.";25
"uncultured Lacibacter sp.";25
"uncultured Legionella sp.";25
"uncultured Lentzea sp.";25
"uncultured Levilinea sp.";25
"uncultured Lishizhenia sp.";25
"uncultured Longilinea sp.";25
"uncultured Luteolibacter sp.";25
"uncultured Lysobacter sp.";25
"uncultured Malonomonas sp.";25
"uncultured Marmoricola sp.";25
"uncultured Massilia sp.";25
"uncultured Mesorhizobium sp.";25
"uncultured Methylobacillus sp.";25
"uncultured Methylocapsa sp.";25
"uncultured Methylocella sp.";25
"uncultured Methylophilus sp.";25
"uncultured Methylosinus sp.";25
"uncultured Microlunatus sp.";25
"uncultured Micromonospora sp.";25
"uncultured Microvirga sp.";25
"uncultured Moorella sp.";25
"uncultured Mucilaginibacter sp.";25
"uncultured Mycobacterium sp.";25
"uncultured Nannocystis sp.";25
"uncultured Niastella sp.";25
"uncultured Nitratireductor sp.";25
"uncultured Nitrosococcus sp.";25
"uncultured Nitrososphaera sp.";36
"uncultured Nitrosospira sp.";25
"uncultured Nitrospira sp.";25
"uncultured Nocardioides sp.";25
"uncultured Novosphingobium sp.";25
"uncultured Ohtaekwangia sp.";25
"uncultured Opitutus sp.";25
"uncultured Pasteuria sp.";25
"uncultured Pedobacter sp.";25
"uncultured Pedomicrobium sp.";25
"uncultured Pedosphaera sp.";25
"uncultured Pelobacter sp.";25
"uncultured Phaselicystis sp.";25
"uncultured Phenylobacterium sp.";25
"uncultured Pirellula sp.";18
"uncultured Planctomyces sp.";18
"uncultured Polaromonas sp.";25
"uncultured Polyangium sp.";25
"uncultured Propionivibrio sp.";25
"uncultured Prosthecobacter sp.";25
"uncultured Prosthecomicrobium sp.";25
"uncultured Pseudolabrys sp.";25
"uncultured Pseudomonas sp.";25
"uncultured Pseudonocardia sp.";25
"uncultured Rhizobium sp.";25
"uncultured Rhizomicrobium sp.";25
"uncultured Rhodobium sp.";25
"uncultured Rhodococcus sp.";25
"uncultured Rhodoferax sp.";25
"uncultured Rhodomicrobium sp.";25
"uncultured Rhodopirellula sp.";18
"uncultured Rhodoplanes sp.";25
"uncultured Rhodopseudomonas sp.";25
"uncultured Rhodothermus sp.";25
"uncultured Roseiflexus sp.";25
"uncultured Rubrobacter sp.";25
"uncultured Saccharibacillus sp.";25
"uncultured Saccharophagus sp.";25
"uncultured Segetibacter sp.";25
"uncultured Singulisphaera sp.";18
"uncultured Sinomonas sp.";25
"uncultured Skermanella sp.";25
"uncultured Solibacter sp.";18
"uncultured Solirubrobacter sp.";25
"uncultured Solitalea sp.";25
"uncultured Sphaerobacter sp.";25
"uncultured Sphingobium sp.";25
"uncultured Sphingomonas sp.";25
"uncultured Sphingosinicella sp.";25
"uncultured Sporichthya sp.";25
"uncultured Stella sp.";25
"uncultured Steroidobacter sp.";25
"uncultured Sterolibacterium sp.";25
"uncultured Streptomyces sp.";25
"uncultured Syntrophobacter sp.";25
"uncultured Syntrophus sp.";25
"uncultured Terriglobus sp.";18
"uncultured Terrimonas sp.";25
"uncultured Thermaerobacter sp.";25
"uncultured Thermoanaerobacter sp.";25
"uncultured Thermoflavimicrobium sp.";25
"uncultured Thermoleophilum sp.";25
"uncultured Thermomonas sp.";25
"uncultured Thiobacillus sp.";25
"uncultured Thiohalospira sp.";25
"uncultured Thiorhodospira sp.";25
"uncultured Turneriella sp.";25
"uncultured Verrucomicrobium sp.";25
"uncultured Woodsholea sp.";25
"uncultured Xanthomonas sp.";25
"uncultured Zavarzinella sp.";18
"Uropoda orbicularis";3
"Urostyla grandis";33
"Vampyrella pendula";33
"Variibacter gotjawalensis";25
"Vaucheria terrestris";23
"Veigaia nemorensis";10
"Veigaia sp. 2 APGD-2010";10
"Vermamoeba vermiformis";20
"Vertagopus sp. YB-2012";3
"Vigna angularis";13
"Vorticella campanula";19
"Vorticella sp. PPS-2011b";19
"Vulgatibacter incomptus";25
"Waitea circinata";38
"Willowsia nigromaculata";3
"Woronina pythii";38
"Xanthonema bristolianum";23
"Xanthonema sp. 735";23
"Xiphinema diversicaudatum";14
"Yarrowia lipolytica";2
"Yarrowia sp. 25L";2
"Zea mays";13
