"";"labels"
"Dongia sp. CB 286422";23
"Duganella sp. 2M1lan";23
"Duganella sp. JPPB B33";23
"Echinamoeba exundans";18
"Edaphobacter dinghuensis";16
"Emticicia sp. KJ033";23
"Enchytraeus albidus";8
"Enchytraeus buchholzi";8
"Enchytraeus bulbosus";8
"Enchytraeus christenseni";8
"Enchytraeus lacteus";8
"Enchytraeus norvegicus";28
"Enchytronia parva";8
"Endochytrium sp. JEL 324";2
"Endogone lactiflua";32
"Endogone sp. OSC T14506";2
"Endogone sp. W5994";2
"Entomobrya multifasciata";3
"Entomobrya sp. 9644 FZ-2013";3
"Eocercomonas sp. HFCC 908";18
"Eocercomonas sp. HFCC 909";18
"Eosentomon sp. FNSA-2002";3
"Epipyxis pulchra";19
"Epispathidium sp. RV-2015";26
"Epispathidium terricola";26
"Eucephalobus striatus";15
"Euglypha rotunda";18
"Euglypha tuberculata";18
"Euplotes balteatus";29
"Euplotes qatarensis";29
"Euplotes trisulcatus";29
"Fallopia multiflora";12
"Ferruginibacter paludis";23
"Ferruginibacter sp. WF24";23
"Fibrella sp.";23
"Filobasidium stepposum";2
"Flavisolibacter rigui";23
"Flavobacterium hydatis";23
"Flavobacterium sp. BF134";23
"Flavobacterium sp. HL-17";23
"Flavobacterium sp. PDD-32b-56";23
"Flavobacterium sp. R-38392";23
"Flavosolibacter sp. HU1-JC5";23
"Fluviicola sp. YS 1.2.4";23
"Folsomia candida";3
"Folsomia quadrioculata";3
"Forficula auricularia";5
"Forficula sp. NC-1995";5
"Fridericia bisetosa";28
"Fridericia christeri";28
"Fridericia connata";28
"Fridericia galba";28
"Fridericia isseli";28
"Fridericia magna";28
"Fridericia paroniana";28
"Fridericia ratzeli";28
"Fridericia sohlenii";28
"Fridericia sylvatica";28
"Fridericia tuberosa";28
"Friesea grisea";3
"Frigoribacterium sp. B1-25c-3";23
"Funneliformis mosseae";25
"Fuscheria sp. VBOEF-2011";26
"Gaeumannomyces graminis";25
"Gaiella occulta";23
"Geastrum saccatum";2
"Gemmata obscuriglobus";16
"Gemmata sp. Fl1-1";16
"Geobacter anodireducens";23
"Geobacter sp. enrichment culture clone VanCtr1";23
"Geodermatophilus sp. Z2R53";23
"Georgfuchsia toluolica";23
"Gliricola sp. 274";14
"Glomus invermaium";25
"Glomus sp. 9 SUN-2011";25
"Gongronella butleri";2
"Gonostomum namibiense";29
"Gonostomum sp. JS-2012";29
"Gonostomum strenuum";29
"Granulicella paludicola";16
"Guepiniopsis buccina";2
"Halteromyces radiatus";2
"Hantzschia amphioxys";21
"Helianthus annuus";12
"Helicotylenchus varicaudatus";13
"Hemiamphisiella terricola";26
"Henlea perpusilla";8
"Hesperelaea palmeri";12
"Heterococcus caespitosus";21
"Heterophrys sp. Oxford1";18
"Hibberdia magna";21
"Histiostoma feroniarum";3
"Hodophilus hymenocephalus";2
"Holophaga sp. oral clone CA002";16
"Holwaya mucida";2
"Homalogastra setosa";17
"Humibacter sp. Po15c";23
"Hyalorbilia sp. HOB-2016a";2
"Hygrocybe reidii";2
"Hymenochaetopsis olivacea";2
"Hymenoscyphus repandus";2
"Hyphochytrium catenoides";25
"Hyphodiscus hymeniophilus";2
"Hyphodontia rimosissima";2
"Iodophanus carneus";2
"Isolaimium multistriatum";15
"Isotoma viridis";3
"Isotomiella minor";3
"Itersonilia pannonica";13
"Itersonilia perplexans";13
"Ixiolirion tataricum";12
"Jaagiella alpicola";21
"Kribbella sp. enrichment culture clone VanCtr42";23
"Ktedonobacter sp. enrichment culture clone CTBE CDB1001H01";23
"Kuzuhaea moniliformis";32
"Lacrymaria marina";17
"Lamproderma sp. SAPA:100012";18
"Legionella lytica";23
"Leifsonia sp. A5AGK";23
"Lepidocyrtus paradoxus";3
"Lepidocyrtus sp. 1 FZ-2013";3
"Leptomyxa reticulata";20
"Leptomyxa sp. AS-2016b";20
"Leptopharynx bromelicola";17
"Leptosphaeria biglobosa";25
"Limonomyces roseipellis";25
"Liochthonius sp. AD1300";11
"Lithobius forficatus";10
"Lithobius variegatus";10
"Lonchoptera lutea";3
"Longidorus raskii";13
"Longidorus vinearum";13
"Luedemannella sp. 119-1-07";23
"Lumbricus castaneus";25
"Lumbricus centralis";25
"Lumbricus friendi";25
"Lumbricus terrestris";25
"Luteimonas aestuarii";23
"Luticola permuticopsis";21
"Lysobacter sp. MS6Y-8-7";23
"Lysobacter sp. RHLT3-4";23
"Lysobacter sp. YS-37";23
"Marionina cf. minutissima PDW-2010";28
"Marionina clavata";8
"Marionina communis";8
"Marionina filiformis";28
"Marionina sublitoralis";8
"Martelella endophytica";23
"Maryna ovata";18
"Massisteria marina";18
"Mayamaea sp. KAS1111";21
"Megalothorax sp. EA040003-cs17";3
"Megalothorax sp. EA040004-cs23";3
"Megalothorax sp. EA040008-cs9";3
"Melastiza contorta";2
"Meloidogyne naasi";13
"Merlinius brevidens";13
"Merlinius cf. microdorus TSH-2005";13
"Merlinius joctus";13
"Meseres corlissi";17
"Mesodorylaimus cf. nigritulus AV-2005";4
"Mesorhabditis sp. 334Meso1";15
"Metarhizium anisopliae";24
"Methanomassiliicoccus sp. 138";30
"Methanomassiliicoccus sp. 142";30
"Methanomassiliicoccus sp. P27";30
"Methylosinus sporium";23
"Methylosinus trichosporium";23
"Mischococcus sphaerocephalus";21
"Monilicaryon monilatum";26
"Monocystis agilis";7
"Monosiga ovata";17
"Moraxella osloensis";23
"Mortierella sp. MS-6";2
"Mucilaginibacter sp. HME7565";23
"Mucilaginibacter sp. UA-VH0703";23
"Multiclavula mucida";2
"Mycobacterium sp. PSY065";23
"Mycoplana sp. HP12Q";23
"Mykophagophrys terricola";6
"Myrmica scabrinodis";14
"Myzus persicae";14
"Nakamurella sp. A24MTO";23
"Nannochloris sp. JL 4-6";21
"Neobodo designis";20
"Neopsilenchus magnidens";13
"Nitrospira marina";23
"Nitzschia pusilla";21
"Nocardioides sp.";23
"Nocardioides sp. MSL 24";23
"Nocardioides sp. RW28";23
"Nocardioides sp. SSRB28-7";23
"Noctua pronuba";14
"Notholca acuminata";17
"Notiophilus rufipes";14
"Novosphingobium sp.";23
"Nygolaimus cf. brachyuris JH-2004";27
"Obertrumia georgiana";20
"Occallatibacter riparius";16
"Ochrobactrum anthropi";23
"Ochromonas sp. CCMP2761";19
"Ochromonas vasocystis";19
"Octolasion cyaneum";28
"Oikomonas sp. SA-2.1";21
"Oligoflexus tunisiensis";23
"Olpidium bornovanus";25
"Olpidium brassicae";25
"Orbicula parietina";2
"Orbilia sp. HOB-2016am";2
"Orchesella villosa";3
"Orciraptor agilis";31
"Oricola cellulosilytica";23
"Otiorhynchus armadillo";11
"Palaeospora spainiae";25
"Palmellopsis sp. BCP-EM1VF1";21
"Panacibacter ginsenosidivorans";23
"Panagrolaimus sp. PS443";15
"Panorbis viscosus";2
"Paracercomonas astra";18
"Paracercomonas compacta";18
"Paracercomonas filosa";18
"Paracercomonas paralaciniaegerens";18
"Paracercomonas sp. HFCC 913";18
"Paracercomonas sp. HFCC 918";18
"Parafilimonas terrae";23
"Paraglomus brasilianum";25
"Paraphysomonas sp. 22 JMS-2012";19
"Paratylenchus cf. neoamblicephalus";13
"Paratylenchus microdorus";13
"Paratylenchus similis";13
"Paucimonas lemoignei";23
"Pedobacter luteus";23
"Pedobacter sp. FGR-05";23
"Pedosphaera parvula";23
"Pelomonas sp. CR2";23
"Pelomonas sp. K89";23
"Penicillium sp. D01";2
"Penicillium sp. SDI-2014f";2
"Peniophorella praetermissa";2
"Pentapharsodinium tyrrhenicum";21
"Peregrinia clavideferens";18
"Peyerimhoffia alpina";11
"Phacelia tanacetifolia";12
"Phenylobacterium lituiforme";23
"Phenylobacterium sp. B6.10-61";23
"Phenylobacterium sp. enrichment culture clone LplF-80";23
"Phenylobacterium sp. URHA0004";23
"Phialina salinarum";26
"Pholiota squarrosa";2
"Phoma herbarum";13
"Phycisphaera mikurensis";16
"Picea abies";12
"Pilogalumna rosauraruizae";11
"Piptocephalis graefenhanii";32
"Pirellula sp.";16
"Pirellula staleyi";16
"Planctomyces sp.";16
"Platyophrya bromelicola";18
"Platyophrya vorax";18
"Platyreta germanica";29
"Plectus aquatilis";15
"Pleurochloris meiringensis";21
"Pluteus petasatus";2
"Pluteus phlebophorus";2
"Podura aquatica";3
"Polydesmus coriaceus";14
"Polymyxa graminis";25
"Pontibacter sp. LX8";23
"Porpoloma sp. 2 MSG-2014";2
"Poterioochromonas malhamensis";19
"Poterioochromonas stipitata";19
"Pratylenchoides ritteri";13
"Prismatolaimus cf. dolichurus JH-2004";15
"Proceropycnis pinicola";2
"Prodesmodora circulata";15
"Prodorylaimus sp. HHBM-2007a";4
"Protaphorura armata";3
"Protaspis obliqua";17
"Protocyclidium sinica";17
"Protoribates hakonensis";11
"Psathyrella sp. D16";2
"Pseudo-nitzschia heimii";21
"Pseudochilodonopsis sp. 3 WS-2013";31
"Pseudocyrtolophosis alpestris";18
"Pseudoplatynematum denticulatum";17
"Pseudoplatyophrya nana";6
"Pseudopleurochloris antarctica";21
"Pseudouroleptus sp. ALT-2014";29
"Pseudovorticella punctata";17
"Pseudovorticella sp. 5 PS-2016";17
"Pterula echo";2
"Pungentus sp. PDL-2005";4
"Pyrenochaeta sp. GMG_PPb7";2
"Pythium monospermum";13
"Pythium rostratifingens";13
"Pyxidiophora arvernensis";2
"Ralstonia solanacearum";23
"Ralstonia sp. JOS55-1";23
"Ramariopsis kunzei";2
"Resource::Decaying_wood";33
"Resource::Dung";34
"Resource::Litter";35
"Resource::MOS";36
"Rhizoctonia solani";25
"Rhizomicrobium sp. URHE0053";23
"Rhizophagus intraradices";25
"Rhizophlyctis harderi";2
"Rhizophlyctis rosea";2
"Rhizophydium patellarium";2
"Rhizophydium planktonicum";22
"Rhizophydium sp. JEL136";2
"Rhizophydium sp. UGA-F16";2
"Rhodanobacter sp. D47";23
"Rhodopila globiformis";23
"Rhodoplanes sp. Z2-YC6860";23
"Rhogostoma schuessleri";18
"Rhogostoma sp. CCAP 1966/4";18
"Rhopalosiphum padi";14
"Robertus neglectus";10
"Romanomermis sichuanensis";25
"Roseiarcus fermentans";23
"Rotylenchulus borealis";13
"Rotylenchulus reniformis";13
"Rotylenchus vitis";13
"Rudaea cellulosilytica";23
"Rudaea sp. URHD0100";23
"Saccharomyces cerevisiae";2
"Saccobolus dilutellus";2
"Salinibacterium sp. CC13L1";23
"Salvia nemorosa";12
"Satchellius mammalis";25
"Sclerostagonospora sp. CBS 118142";2
"Scutellospora alterata";25
"Sediminibacterium aquarii";23
"Seinura demani";1
"Seira barnardi";3
"Serpula incrassata";2
"Siluania monomastiga";17
"Sinapis alba";12
"Singulisphaera rosea";16
"Sitona lineatus";14
"Sminthurides aquaticus";3
"Sminthurinus bimaculatus";3
"Sminthurus viridis";3
"Sorangium cellulosum";23
"Spathidium simplinucleatum";26
"Sphaerobolus stellatus";2
"Sphaeroeca volvox";17
"Sphingobacterium sp. P-7";23
"Sphingobium olei";23
"Sphingomonas changbaiensis";23
"Sphingomonas fennica";23
"Sphingomonas sp. 52NP12";23
"Sphingomonas sp. C0503";23
"Sphingomonas sp. DB-II-12";23
"Sphingomonas sp. LP105";23
"Sphingomonas sp. ML1";23
"Sphingomonas sp. NCCP-1295";23
"Sphingomonas sp. THG-DN7.10";23
"Sphingosinicella sp. YJ22";23
"Spizellomyces punctatus";2
"Spumella lacusvadosi";19
"Spumella sp. 37G";19
"Spumella sp. CH3";19
"Spumella sp. SpiG";19
"Spumella vulgaris";19
"Stephensia shanorii";2
"Stereum ostrea";2
"Stigmalychus sp. AD1318";14
"Stilbocrea macrostoma";2
"Streptacidiphilus alcalitolerans";23
"Streptomyces abietis";23
"Streptomyces sp. PanSC6";23
"Syncephalis depressa";32
"Syncephalis fuscata";32
"Tachyporus hypnorum";5
"Tachysoma pellionellum";17
"Taraxacum kok-saghyz";12
"Tepidisphaera mucosa";16
"Teratocephalus terrestris";15
"Terracidiphilus gabretensis";16
"Terrimonas arctica";23
"Terrimonas sp. URHE0054";23
"Tetracanthella sp. YB-2012";3
"Tetranychus urticae";14
"Tetrodontophora bielanensis";3
"Thecotheus holmskjoldii";2
"Tipula abdominalis";11
"Tipula cockerelliana";11
"Trechispora farinacea";2
"Trechus obtusus";14
"Trechus quadristriatus";14
"Trichocerca rattus";17
"Trinema enchelys";18
"Trinema lineare";18
"Tubeufia helicomyces";2
"Tullbergia yosii";3
"Tylencholaimus sp. PDL-2005";1
"Tylenchus arcuatus";13
"uncultured Acidimicrobium sp.";23
"uncultured Acidisphaera sp.";23
"uncultured Aciditerrimonas sp.";23
"uncultured Acidobacterium sp.";16
"uncultured Acidobacterium UA3";16
"uncultured Acidothermus sp.";23
"uncultured Acidovorax sp.";23
"uncultured Actinoallomurus sp.";23
"uncultured Actinocatenispora sp.";23
"uncultured Actinomyces sp.";23
"uncultured Actinoplanes sp.";23
"uncultured Adhaeribacter sp.";23
"uncultured Altererythrobacter sp.";23
"uncultured Aminobacter sp.";23
"uncultured Anaeromyxobacter sp.";23
"uncultured Arenimonas sp.";23
"uncultured Bacillus sp.";23
"uncultured Bacteroides sp.";23
"uncultured Bdellovibrio sp.";23
"uncultured Bellilinea sp.";23
"uncultured Blastochloris sp.";23
"uncultured Bradyrhizobium sp.";23
"uncultured Burkholderia sp.";23
"uncultured Byssovorax sp.";23
"uncultured Caldilinea sp.";23
"uncultured Candidatus Koribacter sp.";16
"uncultured Candidatus Microthrix sp.";23
"uncultured Candidatus Nephrothrix sp.";23
"uncultured Candidatus Nitrosopumilus sp.";30
"uncultured Candidatus Solibacter sp.";16
"uncultured Caulobacter sp.";23
"uncultured Chitinophaga sp.";23
"uncultured Chloroflexus sp.";23
"uncultured Chondromyces sp.";23
"uncultured Comamonas sp.";23
"uncultured Conexibacter sp.";23
"uncultured Crocinitomix sp.";23
"uncultured Cupriavidus sp.";23
"uncultured Curvibacter sp.";23
"uncultured Cystobacter sp.";23
"uncultured Cytophaga sp.";23
"uncultured Dactylosporangium sp.";23
"uncultured Dehalococcoides sp.";23
"uncultured Demequina sp.";23
"uncultured Denitratisoma sp.";23
"uncultured Derxia sp.";23
"uncultured Desulfitobacterium sp.";23
"uncultured Desulfotalea sp.";23
"uncultured Desulfovibrio sp.";23
"uncultured Desulfovirga sp.";23
"uncultured Desulfuromonas sp.";23
"uncultured Dokdonella sp.";23
"uncultured Dongia sp.";23
"uncultured Dyella sp.";23
"uncultured Edaphobacter sp.";16
"uncultured Elusimicrobium sp.";23
"uncultured Erythrobacter sp.";23
"uncultured Ferribacterium sp.";23
"uncultured Ferrimicrobium sp.";23
"uncultured Ferrithrix sp.";23
"uncultured Ferruginibacter sp.";23
"uncultured Fibrobacter sp.";23
"uncultured Flavisolibacter sp.";23
"uncultured Flavobacterium sp.";23
"uncultured Flexibacter sp.";23
"uncultured Fluviicola sp.";23
"uncultured Frankia sp.";23
"uncultured Fusobacterium sp.";23
"uncultured Gaiella sp.";23
"uncultured Gemmata sp.";16
"uncultured Gemmatimonas sp.";16
"uncultured Geoalkalibacter sp.";23
"uncultured Geobacter sp.";23
"uncultured Georgfuchsia sp.";23
"uncultured Geothermobacter sp.";23
"uncultured Haliangium sp.";23
"uncultured Haliea sp.";23
"uncultured Haliscomenobacter sp.";23
"uncultured Herbaspirillum sp.";23
"uncultured Herminiimonas sp.";23
"uncultured Holophaga sp.";16
"uncultured Hydrogenophaga sp.";23
"uncultured Hyphomicrobium sp.";23
"uncultured Iamia sp.";23
"uncultured Ignavibacterium sp.";23
"uncultured Ilumatobacter sp.";23
"uncultured Isosphaera sp.";16
"uncultured Janibacter sp.";23
"uncultured Kineococcus sp.";23
"uncultured Kineosporia sp.";23
"uncultured Kofleria sp.";23
"uncultured Ktedonobacter sp.";23
"uncultured Lacibacter sp.";23
"uncultured Legionella sp.";23
"uncultured Lentzea sp.";23
"uncultured Levilinea sp.";23
"uncultured Lishizhenia sp.";23
"uncultured Longilinea sp.";23
"uncultured Luteolibacter sp.";23
"uncultured Lysobacter sp.";23
"uncultured Malonomonas sp.";23
"uncultured Marmoricola sp.";23
"uncultured Massilia sp.";23
"uncultured Mesorhizobium sp.";23
"uncultured Methylobacillus sp.";23
"uncultured Methylocapsa sp.";23
"uncultured Methylocella sp.";23
"uncultured Methylophilus sp.";23
"uncultured Methylosinus sp.";23
"uncultured Microlunatus sp.";23
"uncultured Micromonospora sp.";23
"uncultured Microvirga sp.";23
"uncultured Moorella sp.";23
"uncultured Mucilaginibacter sp.";23
"uncultured Mycobacterium sp.";23
"uncultured Nannocystis sp.";23
"uncultured Niastella sp.";23
"uncultured Nitratireductor sp.";23
"uncultured Nitrosococcus sp.";23
"uncultured Nitrososphaera sp.";30
"uncultured Nitrosospira sp.";23
"uncultured Nitrospira sp.";23
"uncultured Nocardioides sp.";23
"uncultured Novosphingobium sp.";23
"uncultured Ohtaekwangia sp.";23
"uncultured Opitutus sp.";23
"uncultured Pasteuria sp.";23
"uncultured Pedobacter sp.";23
"uncultured Pedomicrobium sp.";23
"uncultured Pedosphaera sp.";23
"uncultured Pelobacter sp.";23
"uncultured Phaselicystis sp.";23
"uncultured Phenylobacterium sp.";23
"uncultured Pirellula sp.";16
"uncultured Planctomyces sp.";16
"uncultured Polaromonas sp.";23
"uncultured Polyangium sp.";23
"uncultured Propionivibrio sp.";23
"uncultured Prosthecobacter sp.";23
"uncultured Prosthecomicrobium sp.";23
"uncultured Pseudolabrys sp.";23
"uncultured Pseudomonas sp.";23
"uncultured Pseudonocardia sp.";23
"uncultured Rhizobium sp.";23
"uncultured Rhizomicrobium sp.";23
"uncultured Rhodobium sp.";23
"uncultured Rhodococcus sp.";23
"uncultured Rhodoferax sp.";23
"uncultured Rhodomicrobium sp.";23
"uncultured Rhodopirellula sp.";16
"uncultured Rhodoplanes sp.";23
"uncultured Rhodopseudomonas sp.";23
"uncultured Rhodothermus sp.";23
"uncultured Roseiflexus sp.";23
"uncultured Rubrobacter sp.";23
"uncultured Saccharibacillus sp.";23
"uncultured Saccharophagus sp.";23
"uncultured Segetibacter sp.";23
"uncultured Singulisphaera sp.";16
"uncultured Sinomonas sp.";23
"uncultured Skermanella sp.";23
"uncultured Solibacter sp.";16
"uncultured Solirubrobacter sp.";23
"uncultured Solitalea sp.";23
"uncultured Sphaerobacter sp.";23
"uncultured Sphingobium sp.";23
"uncultured Sphingomonas sp.";23
"uncultured Sphingosinicella sp.";23
"uncultured Sporichthya sp.";23
"uncultured Stella sp.";23
"uncultured Steroidobacter sp.";23
"uncultured Sterolibacterium sp.";23
"uncultured Streptomyces sp.";23
"uncultured Syntrophobacter sp.";23
"uncultured Syntrophus sp.";23
"uncultured Terriglobus sp.";16
"uncultured Terrimonas sp.";23
"uncultured Thermaerobacter sp.";23
"uncultured Thermoanaerobacter sp.";23
"uncultured Thermoflavimicrobium sp.";23
"uncultured Thermoleophilum sp.";23
"uncultured Thermomonas sp.";23
"uncultured Thiobacillus sp.";23
"uncultured Thiohalospira sp.";23
"uncultured Thiorhodospira sp.";23
"uncultured Turneriella sp.";23
"uncultured Verrucomicrobium sp.";23
"uncultured Woodsholea sp.";23
"uncultured Xanthomonas sp.";23
"uncultured Zavarzinella sp.";16
"Uropoda orbicularis";3
"Urostyla grandis";29
"Vampyrella pendula";29
"Variibacter gotjawalensis";23
"Vaucheria terrestris";21
"Veigaia nemorensis";9
"Veigaia sp. 2 APGD-2010";9
"Vermamoeba vermiformis";18
"Vertagopus sp. YB-2012";3
"Vigna angularis";12
"Vorticella campanula";17
"Vorticella sp. PPS-2011b";17
"Vulgatibacter incomptus";23
"Waitea circinata";25
"Willowsia nigromaculata";3
"Woronina pythii";25
"Xanthonema bristolianum";21
"Xanthonema sp. 735";21
"Xiphinema diversicaudatum";13
"Yarrowia lipolytica";2
"Yarrowia sp. 25L";2
"Zea mays";12
