"";"labels"
"Dongia sp. CB 286422";26
"Duganella sp. 2M1lan";26
"Duganella sp. JPPB B33";26
"Echinamoeba exundans";21
"Edaphobacter dinghuensis";19
"Emticicia sp. KJ033";26
"Enchytraeus albidus";9
"Enchytraeus buchholzi";9
"Enchytraeus bulbosus";9
"Enchytraeus christenseni";9
"Enchytraeus lacteus";9
"Enchytraeus norvegicus";33
"Enchytronia parva";9
"Endochytrium sp. JEL 324";2
"Endogone lactiflua";41
"Endogone sp. OSC T14506";35
"Endogone sp. W5994";35
"Entomobrya multifasciata";3
"Entomobrya sp. 9644 FZ-2013";3
"Eocercomonas sp. HFCC 908";21
"Eocercomonas sp. HFCC 909";21
"Eosentomon sp. FNSA-2002";4
"Epipyxis pulchra";22
"Epispathidium sp. RV-2015";29
"Epispathidium terricola";29
"Eucephalobus striatus";18
"Euglypha rotunda";21
"Euglypha tuberculata";21
"Euplotes balteatus";34
"Euplotes qatarensis";34
"Euplotes trisulcatus";34
"Fallopia multiflora";13
"Ferruginibacter paludis";26
"Ferruginibacter sp. WF24";26
"Fibrella sp.";26
"Filobasidium stepposum";2
"Flavisolibacter rigui";26
"Flavobacterium hydatis";26
"Flavobacterium sp. BF134";26
"Flavobacterium sp. HL-17";26
"Flavobacterium sp. PDD-32b-56";26
"Flavobacterium sp. R-38392";26
"Flavosolibacter sp. HU1-JC5";26
"Fluviicola sp. YS 1.2.4";26
"Folsomia candida";3
"Folsomia quadrioculata";3
"Forficula auricularia";6
"Forficula sp. NC-1995";6
"Fridericia bisetosa";33
"Fridericia christeri";33
"Fridericia connata";33
"Fridericia galba";33
"Fridericia isseli";33
"Fridericia magna";33
"Fridericia paroniana";33
"Fridericia ratzeli";33
"Fridericia sohlenii";33
"Fridericia sylvatica";33
"Fridericia tuberosa";33
"Friesea grisea";3
"Frigoribacterium sp. B1-25c-3";26
"Funneliformis mosseae";40
"Fuscheria sp. VBOEF-2011";29
"Gaeumannomyces graminis";40
"Gaiella occulta";26
"Geastrum saccatum";2
"Gemmata obscuriglobus";19
"Gemmata sp. Fl1-1";19
"Geobacter anodireducens";26
"Geobacter sp. enrichment culture clone VanCtr1";26
"Geodermatophilus sp. Z2R53";26
"Georgfuchsia toluolica";26
"Gliricola sp. 274";16
"Glomus invermaium";40
"Glomus sp. 9 SUN-2011";40
"Gongronella butleri";2
"Gonostomum namibiense";34
"Gonostomum sp. JS-2012";34
"Gonostomum strenuum";34
"Granulicella paludicola";19
"Guepiniopsis buccina";35
"Halteromyces radiatus";2
"Hantzschia amphioxys";24
"Helianthus annuus";13
"Helicotylenchus varicaudatus";14
"Hemiamphisiella terricola";29
"Henlea perpusilla";9
"Hesperelaea palmeri";13
"Heterococcus caespitosus";24
"Heterophrys sp. Oxford1";21
"Hibberdia magna";24
"Histiostoma feroniarum";3
"Hodophilus hymenocephalus";2
"Holophaga sp. oral clone CA002";19
"Holwaya mucida";2
"Homalogastra setosa";20
"Humibacter sp. Po15c";26
"Hyalorbilia sp. HOB-2016a";2
"Hygrocybe reidii";2
"Hymenochaetopsis olivacea";35
"Hymenoscyphus repandus";2
"Hyphochytrium catenoides";40
"Hyphodiscus hymeniophilus";2
"Hyphodontia rimosissima";2
"Iodophanus carneus";35
"Isolaimium multistriatum";18
"Isotoma viridis";3
"Isotomiella minor";3
"Itersonilia pannonica";14
"Itersonilia perplexans";14
"Ixiolirion tataricum";13
"Jaagiella alpicola";24
"Kribbella sp. enrichment culture clone VanCtr42";26
"Ktedonobacter sp. enrichment culture clone CTBE CDB1001H01";26
"Kuzuhaea moniliformis";41
"Lacrymaria marina";20
"Lamproderma sp. SAPA:100012";21
"Legionella lytica";26
"Leifsonia sp. A5AGK";26
"Lepidocyrtus paradoxus";3
"Lepidocyrtus sp. 1 FZ-2013";3
"Leptomyxa reticulata";23
"Leptomyxa sp. AS-2016b";23
"Leptopharynx bromelicola";20
"Leptosphaeria biglobosa";40
"Limonomyces roseipellis";40
"Liochthonius sp. AD1300";36
"Lithobius forficatus";31
"Lithobius variegatus";11
"Lonchoptera lutea";4
"Longidorus raskii";14
"Longidorus vinearum";14
"Luedemannella sp. 119-1-07";26
"Lumbricus castaneus";40
"Lumbricus centralis";40
"Lumbricus friendi";40
"Lumbricus terrestris";40
"Luteimonas aestuarii";26
"Luticola permuticopsis";24
"Lysobacter sp. MS6Y-8-7";26
"Lysobacter sp. RHLT3-4";26
"Lysobacter sp. YS-37";26
"Marionina cf. minutissima PDW-2010";33
"Marionina clavata";9
"Marionina communis";9
"Marionina filiformis";33
"Marionina sublitoralis";9
"Martelella endophytica";26
"Maryna ovata";21
"Massisteria marina";21
"Mayamaea sp. KAS1111";24
"Megalothorax sp. EA040003-cs17";3
"Megalothorax sp. EA040004-cs23";3
"Megalothorax sp. EA040008-cs9";3
"Melastiza contorta";2
"Meloidogyne naasi";14
"Merlinius brevidens";14
"Merlinius cf. microdorus TSH-2005";14
"Merlinius joctus";14
"Meseres corlissi";20
"Mesodorylaimus cf. nigritulus AV-2005";5
"Mesorhabditis sp. 334Meso1";18
"Metarhizium anisopliae";27
"Methanomassiliicoccus sp. 138";37
"Methanomassiliicoccus sp. 142";37
"Methanomassiliicoccus sp. P27";37
"Methylosinus sporium";26
"Methylosinus trichosporium";26
"Mischococcus sphaerocephalus";24
"Monilicaryon monilatum";29
"Monocystis agilis";8
"Monosiga ovata";20
"Moraxella osloensis";26
"Mortierella sp. MS-6";2
"Mucilaginibacter sp. HME7565";26
"Mucilaginibacter sp. UA-VH0703";26
"Multiclavula mucida";35
"Mycobacterium sp. PSY065";26
"Mycoplana sp. HP12Q";26
"Mykophagophrys terricola";7
"Myrmica scabrinodis";16
"Myzus persicae";15
"Nakamurella sp. A24MTO";26
"Nannochloris sp. JL 4-6";24
"Neobodo designis";23
"Neopsilenchus magnidens";14
"Nitrospira marina";26
"Nitzschia pusilla";24
"Nocardioides sp.";26
"Nocardioides sp. MSL 24";26
"Nocardioides sp. RW28";26
"Nocardioides sp. SSRB28-7";26
"Noctua pronuba";16
"Notholca acuminata";20
"Notiophilus rufipes";32
"Novosphingobium sp.";26
"Nygolaimus cf. brachyuris JH-2004";30
"Obertrumia georgiana";23
"Occallatibacter riparius";19
"Ochrobactrum anthropi";26
"Ochromonas sp. CCMP2761";22
"Ochromonas vasocystis";22
"Octolasion cyaneum";33
"Oikomonas sp. SA-2.1";24
"Oligoflexus tunisiensis";26
"Olpidium bornovanus";40
"Olpidium brassicae";40
"Orbicula parietina";35
"Orbilia sp. HOB-2016am";2
"Orchesella villosa";3
"Orciraptor agilis";38
"Oricola cellulosilytica";26
"Otiorhynchus armadillo";12
"Palaeospora spainiae";40
"Palmellopsis sp. BCP-EM1VF1";24
"Panacibacter ginsenosidivorans";26
"Panagrolaimus sp. PS443";18
"Panorbis viscosus";2
"Paracercomonas astra";21
"Paracercomonas compacta";21
"Paracercomonas filosa";21
"Paracercomonas paralaciniaegerens";21
"Paracercomonas sp. HFCC 913";21
"Paracercomonas sp. HFCC 918";21
"Parafilimonas terrae";26
"Paraglomus brasilianum";40
"Paraphysomonas sp. 22 JMS-2012";22
"Paratylenchus cf. neoamblicephalus";14
"Paratylenchus microdorus";14
"Paratylenchus similis";14
"Paucimonas lemoignei";26
"Pedobacter luteus";26
"Pedobacter sp. FGR-05";26
"Pedosphaera parvula";26
"Pelomonas sp. CR2";26
"Pelomonas sp. K89";26
"Penicillium sp. D01";2
"Penicillium sp. SDI-2014f";2
"Peniophorella praetermissa";2
"Pentapharsodinium tyrrhenicum";24
"Peregrinia clavideferens";21
"Peyerimhoffia alpina";36
"Phacelia tanacetifolia";13
"Phenylobacterium lituiforme";26
"Phenylobacterium sp. B6.10-61";26
"Phenylobacterium sp. enrichment culture clone LplF-80";26
"Phenylobacterium sp. URHA0004";26
"Phialina salinarum";29
"Pholiota squarrosa";2
"Phoma herbarum";14
"Phycisphaera mikurensis";19
"Picea abies";13
"Pilogalumna rosauraruizae";36
"Piptocephalis graefenhanii";41
"Pirellula sp.";19
"Pirellula staleyi";19
"Planctomyces sp.";19
"Platyophrya bromelicola";21
"Platyophrya vorax";21
"Platyreta germanica";34
"Plectus aquatilis";18
"Pleurochloris meiringensis";24
"Pluteus petasatus";2
"Pluteus phlebophorus";2
"Podura aquatica";3
"Polydesmus coriaceus";16
"Polymyxa graminis";40
"Pontibacter sp. LX8";26
"Porpoloma sp. 2 MSG-2014";2
"Poterioochromonas malhamensis";22
"Poterioochromonas stipitata";22
"Pratylenchoides ritteri";14
"Prismatolaimus cf. dolichurus JH-2004";18
"Proceropycnis pinicola";2
"Prodesmodora circulata";18
"Prodorylaimus sp. HHBM-2007a";5
"Protaphorura armata";3
"Protaspis obliqua";20
"Protocyclidium sinica";20
"Protoribates hakonensis";36
"Psathyrella sp. D16";35
"Pseudo-nitzschia heimii";24
"Pseudochilodonopsis sp. 3 WS-2013";38
"Pseudocyrtolophosis alpestris";21
"Pseudoplatynematum denticulatum";20
"Pseudoplatyophrya nana";7
"Pseudopleurochloris antarctica";24
"Pseudouroleptus sp. ALT-2014";34
"Pseudovorticella punctata";20
"Pseudovorticella sp. 5 PS-2016";20
"Pterula echo";2
"Pungentus sp. PDL-2005";5
"Pyrenochaeta sp. GMG_PPb7";2
"Pythium monospermum";17
"Pythium rostratifingens";14
"Pyxidiophora arvernensis";2
"Ralstonia solanacearum";26
"Ralstonia sp. JOS55-1";26
"Ramariopsis kunzei";2
"Resource::Decaying_wood";42
"Resource::Dung";43
"Resource::Litter";44
"Resource::MOS";45
"Rhizoctonia solani";40
"Rhizomicrobium sp. URHE0053";26
"Rhizophagus intraradices";40
"Rhizophlyctis harderi";2
"Rhizophlyctis rosea";2
"Rhizophydium patellarium";2
"Rhizophydium planktonicum";25
"Rhizophydium sp. JEL136";2
"Rhizophydium sp. UGA-F16";2
"Rhodanobacter sp. D47";26
"Rhodopila globiformis";26
"Rhodoplanes sp. Z2-YC6860";26
"Rhogostoma schuessleri";21
"Rhogostoma sp. CCAP 1966/4";21
"Rhopalosiphum padi";15
"Robertus neglectus";31
"Romanomermis sichuanensis";28
"Roseiarcus fermentans";26
"Rotylenchulus borealis";14
"Rotylenchulus reniformis";14
"Rotylenchus vitis";14
"Rudaea cellulosilytica";26
"Rudaea sp. URHD0100";26
"Saccharomyces cerevisiae";2
"Saccobolus dilutellus";35
"Salinibacterium sp. CC13L1";26
"Salvia nemorosa";13
"Satchellius mammalis";40
"Sclerostagonospora sp. CBS 118142";2
"Scutellospora alterata";40
"Sediminibacterium aquarii";26
"Seinura demani";1
"Seira barnardi";3
"Serpula incrassata";35
"Siluania monomastiga";20
"Sinapis alba";13
"Singulisphaera rosea";19
"Sitona lineatus";16
"Sminthurides aquaticus";3
"Sminthurinus bimaculatus";3
"Sminthurus viridis";3
"Sorangium cellulosum";26
"Spathidium simplinucleatum";29
"Sphaerobolus stellatus";2
"Sphaeroeca volvox";20
"Sphingobacterium sp. P-7";26
"Sphingobium olei";26
"Sphingomonas changbaiensis";26
"Sphingomonas fennica";26
"Sphingomonas sp. 52NP12";26
"Sphingomonas sp. C0503";26
"Sphingomonas sp. DB-II-12";26
"Sphingomonas sp. LP105";26
"Sphingomonas sp. ML1";26
"Sphingomonas sp. NCCP-1295";26
"Sphingomonas sp. THG-DN7.10";26
"Sphingosinicella sp. YJ22";26
"Spizellomyces punctatus";2
"Spumella lacusvadosi";22
"Spumella sp. 37G";22
"Spumella sp. CH3";22
"Spumella sp. SpiG";22
"Spumella vulgaris";22
"Stephensia shanorii";2
"Stereum ostrea";2
"Stigmalychus sp. AD1318";16
"Stilbocrea macrostoma";2
"Streptacidiphilus alcalitolerans";26
"Streptomyces abietis";26
"Streptomyces sp. PanSC6";26
"Syncephalis depressa";41
"Syncephalis fuscata";41
"Tachyporus hypnorum";6
"Tachysoma pellionellum";20
"Taraxacum kok-saghyz";13
"Tepidisphaera mucosa";19
"Teratocephalus terrestris";18
"Terracidiphilus gabretensis";19
"Terrimonas arctica";26
"Terrimonas sp. URHE0054";26
"Tetracanthella sp. YB-2012";3
"Tetranychus urticae";16
"Tetrodontophora bielanensis";3
"Thecotheus holmskjoldii";35
"Tipula abdominalis";36
"Tipula cockerelliana";36
"Trechispora farinacea";35
"Trechus obtusus";32
"Trechus quadristriatus";32
"Trichocerca rattus";20
"Trinema enchelys";21
"Trinema lineare";21
"Tubeufia helicomyces";2
"Tullbergia yosii";3
"Tylencholaimus sp. PDL-2005";1
"Tylenchus arcuatus";14
"uncultured Acidimicrobium sp.";26
"uncultured Acidisphaera sp.";26
"uncultured Aciditerrimonas sp.";26
"uncultured Acidobacterium sp.";19
"uncultured Acidobacterium UA3";19
"uncultured Acidothermus sp.";26
"uncultured Acidovorax sp.";26
"uncultured Actinoallomurus sp.";26
"uncultured Actinocatenispora sp.";26
"uncultured Actinomyces sp.";26
"uncultured Actinoplanes sp.";26
"uncultured Adhaeribacter sp.";26
"uncultured Altererythrobacter sp.";26
"uncultured Aminobacter sp.";26
"uncultured Anaeromyxobacter sp.";26
"uncultured Arenimonas sp.";26
"uncultured Bacillus sp.";26
"uncultured Bacteroides sp.";26
"uncultured Bdellovibrio sp.";26
"uncultured Bellilinea sp.";26
"uncultured Blastochloris sp.";26
"uncultured Bradyrhizobium sp.";26
"uncultured Burkholderia sp.";26
"uncultured Byssovorax sp.";26
"uncultured Caldilinea sp.";26
"uncultured Candidatus Koribacter sp.";19
"uncultured Candidatus Microthrix sp.";26
"uncultured Candidatus Nephrothrix sp.";26
"uncultured Candidatus Nitrosopumilus sp.";37
"uncultured Candidatus Solibacter sp.";19
"uncultured Caulobacter sp.";26
"uncultured Chitinophaga sp.";26
"uncultured Chloroflexus sp.";26
"uncultured Chondromyces sp.";26
"uncultured Comamonas sp.";26
"uncultured Conexibacter sp.";26
"uncultured Crocinitomix sp.";26
"uncultured Cupriavidus sp.";26
"uncultured Curvibacter sp.";26
"uncultured Cystobacter sp.";26
"uncultured Cytophaga sp.";26
"uncultured Dactylosporangium sp.";26
"uncultured Dehalococcoides sp.";26
"uncultured Demequina sp.";26
"uncultured Denitratisoma sp.";26
"uncultured Derxia sp.";26
"uncultured Desulfitobacterium sp.";26
"uncultured Desulfotalea sp.";26
"uncultured Desulfovibrio sp.";26
"uncultured Desulfovirga sp.";26
"uncultured Desulfuromonas sp.";26
"uncultured Dokdonella sp.";26
"uncultured Dongia sp.";26
"uncultured Dyella sp.";26
"uncultured Edaphobacter sp.";19
"uncultured Elusimicrobium sp.";26
"uncultured Erythrobacter sp.";26
"uncultured Ferribacterium sp.";26
"uncultured Ferrimicrobium sp.";26
"uncultured Ferrithrix sp.";26
"uncultured Ferruginibacter sp.";26
"uncultured Fibrobacter sp.";26
"uncultured Flavisolibacter sp.";26
"uncultured Flavobacterium sp.";26
"uncultured Flexibacter sp.";26
"uncultured Fluviicola sp.";26
"uncultured Frankia sp.";26
"uncultured Fusobacterium sp.";26
"uncultured Gaiella sp.";26
"uncultured Gemmata sp.";19
"uncultured Gemmatimonas sp.";19
"uncultured Geoalkalibacter sp.";26
"uncultured Geobacter sp.";26
"uncultured Georgfuchsia sp.";26
"uncultured Geothermobacter sp.";26
"uncultured Haliangium sp.";26
"uncultured Haliea sp.";26
"uncultured Haliscomenobacter sp.";26
"uncultured Herbaspirillum sp.";26
"uncultured Herminiimonas sp.";26
"uncultured Holophaga sp.";19
"uncultured Hydrogenophaga sp.";26
"uncultured Hyphomicrobium sp.";26
"uncultured Iamia sp.";26
"uncultured Ignavibacterium sp.";26
"uncultured Ilumatobacter sp.";26
"uncultured Isosphaera sp.";19
"uncultured Janibacter sp.";26
"uncultured Kineococcus sp.";26
"uncultured Kineosporia sp.";26
"uncultured Kofleria sp.";26
"uncultured Ktedonobacter sp.";26
"uncultured Lacibacter sp.";26
"uncultured Legionella sp.";26
"uncultured Lentzea sp.";26
"uncultured Levilinea sp.";26
"uncultured Lishizhenia sp.";26
"uncultured Longilinea sp.";26
"uncultured Luteolibacter sp.";26
"uncultured Lysobacter sp.";26
"uncultured Malonomonas sp.";26
"uncultured Marmoricola sp.";26
"uncultured Massilia sp.";26
"uncultured Mesorhizobium sp.";26
"uncultured Methylobacillus sp.";26
"uncultured Methylocapsa sp.";26
"uncultured Methylocella sp.";26
"uncultured Methylophilus sp.";26
"uncultured Methylosinus sp.";26
"uncultured Microlunatus sp.";26
"uncultured Micromonospora sp.";26
"uncultured Microvirga sp.";26
"uncultured Moorella sp.";26
"uncultured Mucilaginibacter sp.";26
"uncultured Mycobacterium sp.";26
"uncultured Nannocystis sp.";26
"uncultured Niastella sp.";26
"uncultured Nitratireductor sp.";26
"uncultured Nitrosococcus sp.";26
"uncultured Nitrososphaera sp.";37
"uncultured Nitrosospira sp.";26
"uncultured Nitrospira sp.";26
"uncultured Nocardioides sp.";26
"uncultured Novosphingobium sp.";26
"uncultured Ohtaekwangia sp.";26
"uncultured Opitutus sp.";26
"uncultured Pasteuria sp.";26
"uncultured Pedobacter sp.";26
"uncultured Pedomicrobium sp.";26
"uncultured Pedosphaera sp.";26
"uncultured Pelobacter sp.";26
"uncultured Phaselicystis sp.";26
"uncultured Phenylobacterium sp.";26
"uncultured Pirellula sp.";19
"uncultured Planctomyces sp.";19
"uncultured Polaromonas sp.";26
"uncultured Polyangium sp.";26
"uncultured Propionivibrio sp.";26
"uncultured Prosthecobacter sp.";26
"uncultured Prosthecomicrobium sp.";26
"uncultured Pseudolabrys sp.";26
"uncultured Pseudomonas sp.";26
"uncultured Pseudonocardia sp.";26
"uncultured Rhizobium sp.";26
"uncultured Rhizomicrobium sp.";26
"uncultured Rhodobium sp.";26
"uncultured Rhodococcus sp.";26
"uncultured Rhodoferax sp.";26
"uncultured Rhodomicrobium sp.";26
"uncultured Rhodopirellula sp.";19
"uncultured Rhodoplanes sp.";26
"uncultured Rhodopseudomonas sp.";26
"uncultured Rhodothermus sp.";26
"uncultured Roseiflexus sp.";26
"uncultured Rubrobacter sp.";26
"uncultured Saccharibacillus sp.";26
"uncultured Saccharophagus sp.";26
"uncultured Segetibacter sp.";26
"uncultured Singulisphaera sp.";19
"uncultured Sinomonas sp.";26
"uncultured Skermanella sp.";26
"uncultured Solibacter sp.";19
"uncultured Solirubrobacter sp.";26
"uncultured Solitalea sp.";26
"uncultured Sphaerobacter sp.";26
"uncultured Sphingobium sp.";26
"uncultured Sphingomonas sp.";26
"uncultured Sphingosinicella sp.";26
"uncultured Sporichthya sp.";26
"uncultured Stella sp.";26
"uncultured Steroidobacter sp.";26
"uncultured Sterolibacterium sp.";26
"uncultured Streptomyces sp.";26
"uncultured Syntrophobacter sp.";26
"uncultured Syntrophus sp.";26
"uncultured Terriglobus sp.";19
"uncultured Terrimonas sp.";26
"uncultured Thermaerobacter sp.";26
"uncultured Thermoanaerobacter sp.";26
"uncultured Thermoflavimicrobium sp.";26
"uncultured Thermoleophilum sp.";26
"uncultured Thermomonas sp.";26
"uncultured Thiobacillus sp.";26
"uncultured Thiohalospira sp.";26
"uncultured Thiorhodospira sp.";26
"uncultured Turneriella sp.";26
"uncultured Verrucomicrobium sp.";26
"uncultured Woodsholea sp.";26
"uncultured Xanthomonas sp.";26
"uncultured Zavarzinella sp.";19
"Uropoda orbicularis";3
"Urostyla grandis";34
"Vampyrella pendula";34
"Variibacter gotjawalensis";26
"Vaucheria terrestris";24
"Veigaia nemorensis";10
"Veigaia sp. 2 APGD-2010";10
"Vermamoeba vermiformis";21
"Vertagopus sp. YB-2012";3
"Vigna angularis";13
"Vorticella campanula";20
"Vorticella sp. PPS-2011b";20
"Vulgatibacter incomptus";26
"Waitea circinata";40
"Willowsia nigromaculata";3
"Woronina pythii";40
"Xanthonema bristolianum";24
"Xanthonema sp. 735";24
"Xiphinema diversicaudatum";14
"Yarrowia lipolytica";2
"Yarrowia sp. 25L";2
"Zea mays";13
