"";"labels"
"Caudiholosticha sp. Zlv-2015";23
"Caudiholosticha sylvatica";23
"Caulerpa cupressoides";19
"Caulobacter fusiformis";20
"Caulobacter profundus";20
"Cenarchaeum symbiosum";24
"Cephalobus persegnis";13
"Cerastium arcticum";11
"Ceratophysella sp. FZ-2014";1
"Cercomonas alexieffi";16
"Cercomonas braziliensis";16
"Cercomonas celer";16
"Cercomonas fastiga";16
"Cercomonas media";16
"Cercomonas parambigua";16
"Cercomonas parincurva";16
"Cercomonas radiata";16
"Cercomonas rapida";16
"Cercomonas sp. ATCC 50367";16
"Cercomonas sp. HFCC 905";16
"Cercomonas vacuolata";16
"Cetraspora nodosa";6
"Chaetosphaeria ciliata";2
"Chamaedrilus aff. glandulosus A SM-2014";7
"Chamaedrilus aff. sphagnetorum C SM-2014";7
"Cheilymenia stercorea";2
"Chitinophaga oryziterrae";20
"Chitinophaga pinensis";20
"Chitinophaga sp. BN130233";20
"Chlamydomonas philotes";19
"Chlamydomonas reinhardtii";19
"Chlamydomyxa labyrinthuloides";17
"Chlorella emersonii";19
"Chlorellidium tetrabotrys";19
"Choleva angustata";1
"Chthoniobacter flavus";20
"Chthonius sp. 2 JM-2008";8
"Chytridium polysiphoniae";6
"Cladosporium sp. CB-20";10
"Claroideoglomus claroideum";6
"Coelastrella saipanensis";19
"Colpoda inflata";16
"Colpoda sp. MD-2011";16
"Colpoda sp. PRA-118";16
"Conopodium majus";11
"Cordyceps cylindrica";9
"Cordyceps memorabilis";9
"Corythion dubium";16
"Craterocolla cerasi";2
"Cryphonectria parasitica";2
"Cryptococcus amylolentus";2
"Cultellothrix coemeterii";21
"Cultellothrix lionotiformis";21
"Cylindroiulus caeruleocinctus";10
"Cyphellophora sessilis";2
"Cytophaga hutchinsonii";20
"Dactylis glomerata";11
"Dechlorospirillum sp. SN1";20
"Demequina sp. CMS382";20
"Devosia sp. P-37";20
"Diaphanoeca spiralifurca";15
"Diaphorobacter sp. NPG-14";20
"Dileptus microstoma";21
"Dileptus sp.";21
"Dioszegia crocea";2
"Diplogasteroides magnus";22
"Discolaimus cf. major HHBM-2007a";3
"Dissophora decumbens";2
"Ditylenchus dipsaci";1
"Diversispora varaderana";6
"Dokdonella ginsengisoli";20
"Dongia sp. CB 286422";20
"Duganella sp. 2M1lan";20
"Duganella sp. JPPB B33";20
"Echinamoeba exundans";16
"Edaphobacter dinghuensis";14
"Emticicia sp. KJ033";20
"Enchytraeus albidus";7
"Enchytraeus buchholzi";7
"Enchytraeus bulbosus";7
"Enchytraeus christenseni";7
"Enchytraeus lacteus";7
"Enchytraeus norvegicus";6
"Enchytronia parva";7
"Endochytrium sp. JEL 324";2
"Endogone lactiflua";2
"Endogone sp. OSC T14506";2
"Endogone sp. W5994";2
"Entomobrya multifasciata";1
"Entomobrya sp. 9644 FZ-2013";1
"Eocercomonas sp. HFCC 908";16
"Eocercomonas sp. HFCC 909";16
"Eosentomon sp. FNSA-2002";1
"Epipyxis pulchra";17
"Epispathidium sp. RV-2015";21
"Epispathidium terricola";21
"Eucephalobus striatus";13
"Euglypha rotunda";16
"Euglypha tuberculata";16
"Euplotes balteatus";23
"Euplotes qatarensis";23
"Euplotes trisulcatus";23
"Fallopia multiflora";11
"Ferruginibacter paludis";20
"Ferruginibacter sp. WF24";20
"Fibrella sp.";20
"Filobasidium stepposum";2
"Flavisolibacter rigui";20
"Flavobacterium hydatis";20
"Flavobacterium sp. BF134";20
"Flavobacterium sp. HL-17";20
"Flavobacterium sp. PDD-32b-56";20
"Flavobacterium sp. R-38392";20
"Flavosolibacter sp. HU1-JC5";20
"Fluviicola sp. YS 1.2.4";20
"Folsomia candida";1
"Folsomia quadrioculata";1
"Forficula auricularia";4
"Forficula sp. NC-1995";4
"Fridericia bisetosa";6
"Fridericia christeri";6
"Fridericia connata";6
"Fridericia galba";6
"Fridericia isseli";6
"Fridericia magna";6
"Fridericia paroniana";6
"Fridericia ratzeli";6
"Fridericia sohlenii";6
"Fridericia sylvatica";6
"Fridericia tuberosa";6
"Friesea grisea";1
"Frigoribacterium sp. B1-25c-3";20
"Funneliformis mosseae";6
"Fuscheria sp. VBOEF-2011";21
"Gaeumannomyces graminis";6
"Gaiella occulta";20
"Geastrum saccatum";2
"Gemmata obscuriglobus";14
"Gemmata sp. Fl1-1";14
"Geobacter anodireducens";20
"Geobacter sp. enrichment culture clone VanCtr1";20
"Geodermatophilus sp. Z2R53";20
"Georgfuchsia toluolica";20
"Gliricola sp. 274";10
"Glomus invermaium";6
"Glomus sp. 9 SUN-2011";6
"Gongronella butleri";2
"Gonostomum namibiense";23
"Gonostomum sp. JS-2012";23
"Gonostomum strenuum";23
"Granulicella paludicola";14
"Guepiniopsis buccina";2
"Halteromyces radiatus";2
"Hantzschia amphioxys";19
"Helianthus annuus";11
"Helicotylenchus varicaudatus";12
"Hemiamphisiella terricola";21
"Henlea perpusilla";7
"Hesperelaea palmeri";11
"Heterococcus caespitosus";19
"Heterophrys sp. Oxford1";16
"Hibberdia magna";19
"Histiostoma feroniarum";1
"Hodophilus hymenocephalus";2
"Holophaga sp. oral clone CA002";14
"Holwaya mucida";2
"Homalogastra setosa";15
"Humibacter sp. Po15c";20
"Hyalorbilia sp. HOB-2016a";2
"Hygrocybe reidii";2
"Hymenochaetopsis olivacea";2
"Hymenoscyphus repandus";2
"Hyphochytrium catenoides";6
"Hyphodiscus hymeniophilus";2
"Hyphodontia rimosissima";2
"Iodophanus carneus";2
"Isolaimium multistriatum";13
"Isotoma viridis";1
"Isotomiella minor";1
"Itersonilia pannonica";12
"Itersonilia perplexans";12
"Ixiolirion tataricum";11
"Jaagiella alpicola";19
"Kribbella sp. enrichment culture clone VanCtr42";20
"Ktedonobacter sp. enrichment culture clone CTBE CDB1001H01";20
"Kuzuhaea moniliformis";2
"Lacrymaria marina";15
"Lamproderma sp. SAPA:100012";16
"Legionella lytica";20
"Leifsonia sp. A5AGK";20
"Lepidocyrtus paradoxus";1
"Lepidocyrtus sp. 1 FZ-2013";1
"Leptomyxa reticulata";18
"Leptomyxa sp. AS-2016b";18
"Leptopharynx bromelicola";15
"Leptosphaeria biglobosa";6
"Limonomyces roseipellis";6
"Liochthonius sp. AD1300";10
"Lithobius forficatus";9
"Lithobius variegatus";9
"Lonchoptera lutea";1
"Longidorus raskii";12
"Longidorus vinearum";12
"Luedemannella sp. 119-1-07";20
"Lumbricus castaneus";10
"Lumbricus centralis";10
"Lumbricus friendi";10
"Lumbricus terrestris";10
"Luteimonas aestuarii";20
"Luticola permuticopsis";19
"Lysobacter sp. MS6Y-8-7";20
"Lysobacter sp. RHLT3-4";20
"Lysobacter sp. YS-37";20
"Marionina cf. minutissima PDW-2010";6
"Marionina clavata";7
"Marionina communis";7
"Marionina filiformis";6
"Marionina sublitoralis";7
"Martelella endophytica";20
"Maryna ovata";16
"Massisteria marina";16
"Mayamaea sp. KAS1111";19
"Megalothorax sp. EA040003-cs17";1
"Megalothorax sp. EA040004-cs23";1
"Megalothorax sp. EA040008-cs9";1
"Melastiza contorta";2
"Meloidogyne naasi";12
"Merlinius brevidens";12
"Merlinius cf. microdorus TSH-2005";12
"Merlinius joctus";12
"Meseres corlissi";15
"Mesodorylaimus cf. nigritulus AV-2005";3
"Mesorhabditis sp. 334Meso1";13
"Metarhizium anisopliae";9
"Methanomassiliicoccus sp. 138";24
"Methanomassiliicoccus sp. 142";24
"Methanomassiliicoccus sp. P27";24
"Methylosinus sporium";20
"Methylosinus trichosporium";20
"Mischococcus sphaerocephalus";19
"Monilicaryon monilatum";21
"Monocystis agilis";6
"Monosiga ovata";15
"Moraxella osloensis";20
"Mortierella sp. MS-6";2
"Mucilaginibacter sp. HME7565";20
"Mucilaginibacter sp. UA-VH0703";20
"Multiclavula mucida";2
"Mycobacterium sp. PSY065";20
"Mycoplana sp. HP12Q";20
"Mykophagophrys terricola";5
"Myrmica scabrinodis";10
"Myzus persicae";10
"Nakamurella sp. A24MTO";20
"Nannochloris sp. JL 4-6";19
"Neobodo designis";18
"Neopsilenchus magnidens";12
"Nitrospira marina";20
"Nitzschia pusilla";19
"Nocardioides sp.";20
"Nocardioides sp. MSL 24";20
"Nocardioides sp. RW28";20
"Nocardioides sp. SSRB28-7";20
"Noctua pronuba";10
"Notholca acuminata";15
"Notiophilus rufipes";10
"Novosphingobium sp.";20
"Nygolaimus cf. brachyuris JH-2004";22
"Obertrumia georgiana";18
"Occallatibacter riparius";14
"Ochrobactrum anthropi";20
"Ochromonas sp. CCMP2761";17
"Ochromonas vasocystis";17
"Octolasion cyaneum";6
"Oikomonas sp. SA-2.1";19
"Oligoflexus tunisiensis";20
"Olpidium bornovanus";6
"Olpidium brassicae";6
"Orbicula parietina";2
"Orbilia sp. HOB-2016am";2
"Orchesella villosa";1
"Orciraptor agilis";25
"Oricola cellulosilytica";20
"Otiorhynchus armadillo";10
"Palaeospora spainiae";6
"Palmellopsis sp. BCP-EM1VF1";19
"Panacibacter ginsenosidivorans";20
"Panagrolaimus sp. PS443";13
"Panorbis viscosus";2
"Paracercomonas astra";16
"Paracercomonas compacta";16
"Paracercomonas filosa";16
"Paracercomonas paralaciniaegerens";16
"Paracercomonas sp. HFCC 913";16
"Paracercomonas sp. HFCC 918";16
"Parafilimonas terrae";20
"Paraglomus brasilianum";6
"Paraphysomonas sp. 22 JMS-2012";17
"Paratylenchus cf. neoamblicephalus";12
"Paratylenchus microdorus";12
"Paratylenchus similis";12
"Paucimonas lemoignei";20
"Pedobacter luteus";20
"Pedobacter sp. FGR-05";20
"Pedosphaera parvula";20
"Pelomonas sp. CR2";20
"Pelomonas sp. K89";20
"Penicillium sp. D01";2
"Penicillium sp. SDI-2014f";2
"Peniophorella praetermissa";2
"Pentapharsodinium tyrrhenicum";19
"Peregrinia clavideferens";16
"Peyerimhoffia alpina";10
"Phacelia tanacetifolia";11
"Phenylobacterium lituiforme";20
"Phenylobacterium sp. B6.10-61";20
"Phenylobacterium sp. enrichment culture clone LplF-80";20
"Phenylobacterium sp. URHA0004";20
"Phialina salinarum";21
"Pholiota squarrosa";2
"Phoma herbarum";12
"Phycisphaera mikurensis";14
"Picea abies";11
"Pilogalumna rosauraruizae";10
"Piptocephalis graefenhanii";2
"Pirellula sp.";14
"Pirellula staleyi";14
"Planctomyces sp.";14
"Platyophrya bromelicola";16
"Platyophrya vorax";16
"Platyreta germanica";23
"Plectus aquatilis";13
"Pleurochloris meiringensis";19
"Pluteus petasatus";2
"Pluteus phlebophorus";2
"Podura aquatica";1
"Polydesmus coriaceus";10
"Polymyxa graminis";6
"Pontibacter sp. LX8";20
"Porpoloma sp. 2 MSG-2014";2
"Poterioochromonas malhamensis";17
"Poterioochromonas stipitata";17
"Pratylenchoides ritteri";12
"Prismatolaimus cf. dolichurus JH-2004";13
"Proceropycnis pinicola";2
"Prodesmodora circulata";13
"Prodorylaimus sp. HHBM-2007a";3
"Protaphorura armata";1
"Protaspis obliqua";15
"Protocyclidium sinica";15
"Protoribates hakonensis";10
"Psathyrella sp. D16";2
"Pseudo-nitzschia heimii";19
"Pseudochilodonopsis sp. 3 WS-2013";25
"Pseudocyrtolophosis alpestris";16
"Pseudoplatynematum denticulatum";15
"Pseudoplatyophrya nana";5
"Pseudopleurochloris antarctica";19
"Pseudouroleptus sp. ALT-2014";23
"Pseudovorticella punctata";15
"Pseudovorticella sp. 5 PS-2016";15
"Pterula echo";2
"Pungentus sp. PDL-2005";3
"Pyrenochaeta sp. GMG_PPb7";2
"Pythium monospermum";12
"Pythium rostratifingens";12
"Pyxidiophora arvernensis";2
"Ralstonia solanacearum";20
"Ralstonia sp. JOS55-1";20
"Ramariopsis kunzei";2
"Resource::Decaying_wood";26
"Resource::Dung";27
"Resource::Litter";28
"Resource::MOS";27
"Rhizoctonia solani";6
"Rhizomicrobium sp. URHE0053";20
"Rhizophagus intraradices";6
"Rhizophlyctis harderi";2
"Rhizophlyctis rosea";2
"Rhizophydium patellarium";2
"Rhizophydium planktonicum";6
"Rhizophydium sp. JEL136";2
"Rhizophydium sp. UGA-F16";2
"Rhodanobacter sp. D47";20
"Rhodopila globiformis";20
"Rhodoplanes sp. Z2-YC6860";20
"Rhogostoma schuessleri";16
"Rhogostoma sp. CCAP 1966/4";16
"Rhopalosiphum padi";10
"Robertus neglectus";9
"Romanomermis sichuanensis";9
"Roseiarcus fermentans";20
"Rotylenchulus borealis";12
"Rotylenchulus reniformis";12
"Rotylenchus vitis";12
"Rudaea cellulosilytica";20
"Rudaea sp. URHD0100";20
"Saccharomyces cerevisiae";2
"Saccobolus dilutellus";2
"Salinibacterium sp. CC13L1";20
"Salvia nemorosa";11
"Satchellius mammalis";10
"Sclerostagonospora sp. CBS 118142";2
"Scutellospora alterata";6
"Sediminibacterium aquarii";20
"Seinura demani";1
"Seira barnardi";1
"Serpula incrassata";2
"Siluania monomastiga";15
"Sinapis alba";11
"Singulisphaera rosea";14
"Sitona lineatus";10
"Sminthurides aquaticus";1
"Sminthurinus bimaculatus";1
"Sminthurus viridis";1
"Sorangium cellulosum";20
"Spathidium simplinucleatum";21
"Sphaerobolus stellatus";2
"Sphaeroeca volvox";15
"Sphingobacterium sp. P-7";20
"Sphingobium olei";20
"Sphingomonas changbaiensis";20
"Sphingomonas fennica";20
"Sphingomonas sp. 52NP12";20
"Sphingomonas sp. C0503";20
"Sphingomonas sp. DB-II-12";20
"Sphingomonas sp. LP105";20
"Sphingomonas sp. ML1";20
"Sphingomonas sp. NCCP-1295";20
"Sphingomonas sp. THG-DN7.10";20
"Sphingosinicella sp. YJ22";20
"Spizellomyces punctatus";2
"Spumella lacusvadosi";17
"Spumella sp. 37G";17
"Spumella sp. CH3";17
"Spumella sp. SpiG";17
"Spumella vulgaris";17
"Stephensia shanorii";2
"Stereum ostrea";2
"Stigmalychus sp. AD1318";10
"Stilbocrea macrostoma";2
"Streptacidiphilus alcalitolerans";20
"Streptomyces abietis";20
"Streptomyces sp. PanSC6";20
"Syncephalis depressa";2
"Syncephalis fuscata";2
"Tachyporus hypnorum";4
"Tachysoma pellionellum";15
"Taraxacum kok-saghyz";11
"Tepidisphaera mucosa";14
"Teratocephalus terrestris";13
"Terracidiphilus gabretensis";14
"Terrimonas arctica";20
"Terrimonas sp. URHE0054";20
"Tetracanthella sp. YB-2012";1
"Tetranychus urticae";10
"Tetrodontophora bielanensis";1
"Thecotheus holmskjoldii";2
"Tipula abdominalis";10
"Tipula cockerelliana";10
"Trechispora farinacea";2
"Trechus obtusus";10
"Trechus quadristriatus";10
"Trichocerca rattus";15
"Trinema enchelys";16
"Trinema lineare";16
"Tubeufia helicomyces";2
"Tullbergia yosii";1
"Tylencholaimus sp. PDL-2005";1
"Tylenchus arcuatus";12
"uncultured Acidimicrobium sp.";20
"uncultured Acidisphaera sp.";20
"uncultured Aciditerrimonas sp.";20
"uncultured Acidobacterium sp.";14
"uncultured Acidobacterium UA3";14
"uncultured Acidothermus sp.";20
"uncultured Acidovorax sp.";20
"uncultured Actinoallomurus sp.";20
"uncultured Actinocatenispora sp.";20
"uncultured Actinomyces sp.";20
"uncultured Actinoplanes sp.";20
"uncultured Adhaeribacter sp.";20
"uncultured Altererythrobacter sp.";20
"uncultured Aminobacter sp.";20
"uncultured Anaeromyxobacter sp.";20
"uncultured Arenimonas sp.";20
"uncultured Bacillus sp.";20
"uncultured Bacteroides sp.";20
"uncultured Bdellovibrio sp.";20
"uncultured Bellilinea sp.";20
"uncultured Blastochloris sp.";20
"uncultured Bradyrhizobium sp.";20
"uncultured Burkholderia sp.";20
"uncultured Byssovorax sp.";20
"uncultured Caldilinea sp.";20
"uncultured Candidatus Koribacter sp.";14
"uncultured Candidatus Microthrix sp.";20
"uncultured Candidatus Nephrothrix sp.";20
"uncultured Candidatus Nitrosopumilus sp.";24
"uncultured Candidatus Solibacter sp.";14
"uncultured Caulobacter sp.";20
"uncultured Chitinophaga sp.";20
"uncultured Chloroflexus sp.";20
"uncultured Chondromyces sp.";20
"uncultured Comamonas sp.";20
"uncultured Conexibacter sp.";20
"uncultured Crocinitomix sp.";20
"uncultured Cupriavidus sp.";20
"uncultured Curvibacter sp.";20
"uncultured Cystobacter sp.";20
"uncultured Cytophaga sp.";20
"uncultured Dactylosporangium sp.";20
"uncultured Dehalococcoides sp.";20
"uncultured Demequina sp.";20
"uncultured Denitratisoma sp.";20
"uncultured Derxia sp.";20
"uncultured Desulfitobacterium sp.";20
"uncultured Desulfotalea sp.";20
"uncultured Desulfovibrio sp.";20
"uncultured Desulfovirga sp.";20
"uncultured Desulfuromonas sp.";20
"uncultured Dokdonella sp.";20
"uncultured Dongia sp.";20
"uncultured Dyella sp.";20
"uncultured Edaphobacter sp.";14
"uncultured Elusimicrobium sp.";20
"uncultured Erythrobacter sp.";20
"uncultured Ferribacterium sp.";20
"uncultured Ferrimicrobium sp.";20
"uncultured Ferrithrix sp.";20
"uncultured Ferruginibacter sp.";20
"uncultured Fibrobacter sp.";20
"uncultured Flavisolibacter sp.";20
"uncultured Flavobacterium sp.";20
"uncultured Flexibacter sp.";20
"uncultured Fluviicola sp.";20
"uncultured Frankia sp.";20
"uncultured Fusobacterium sp.";20
"uncultured Gaiella sp.";20
"uncultured Gemmata sp.";14
"uncultured Gemmatimonas sp.";14
"uncultured Geoalkalibacter sp.";20
"uncultured Geobacter sp.";20
"uncultured Georgfuchsia sp.";20
"uncultured Geothermobacter sp.";20
"uncultured Haliangium sp.";20
"uncultured Haliea sp.";20
"uncultured Haliscomenobacter sp.";20
"uncultured Herbaspirillum sp.";20
"uncultured Herminiimonas sp.";20
"uncultured Holophaga sp.";14
"uncultured Hydrogenophaga sp.";20
"uncultured Hyphomicrobium sp.";20
"uncultured Iamia sp.";20
"uncultured Ignavibacterium sp.";20
"uncultured Ilumatobacter sp.";20
"uncultured Isosphaera sp.";14
"uncultured Janibacter sp.";20
"uncultured Kineococcus sp.";20
"uncultured Kineosporia sp.";20
"uncultured Kofleria sp.";20
"uncultured Ktedonobacter sp.";20
"uncultured Lacibacter sp.";20
"uncultured Legionella sp.";20
"uncultured Lentzea sp.";20
"uncultured Levilinea sp.";20
"uncultured Lishizhenia sp.";20
"uncultured Longilinea sp.";20
"uncultured Luteolibacter sp.";20
"uncultured Lysobacter sp.";20
"uncultured Malonomonas sp.";20
"uncultured Marmoricola sp.";20
"uncultured Massilia sp.";20
"uncultured Mesorhizobium sp.";20
"uncultured Methylobacillus sp.";20
"uncultured Methylocapsa sp.";20
"uncultured Methylocella sp.";20
"uncultured Methylophilus sp.";20
"uncultured Methylosinus sp.";20
"uncultured Microlunatus sp.";20
"uncultured Micromonospora sp.";20
"uncultured Microvirga sp.";20
"uncultured Moorella sp.";20
"uncultured Mucilaginibacter sp.";20
"uncultured Mycobacterium sp.";20
"uncultured Nannocystis sp.";20
"uncultured Niastella sp.";20
"uncultured Nitratireductor sp.";20
"uncultured Nitrosococcus sp.";20
"uncultured Nitrososphaera sp.";24
"uncultured Nitrosospira sp.";20
"uncultured Nitrospira sp.";20
"uncultured Nocardioides sp.";20
"uncultured Novosphingobium sp.";20
"uncultured Ohtaekwangia sp.";20
"uncultured Opitutus sp.";20
"uncultured Pasteuria sp.";20
"uncultured Pedobacter sp.";20
"uncultured Pedomicrobium sp.";20
"uncultured Pedosphaera sp.";20
"uncultured Pelobacter sp.";20
"uncultured Phaselicystis sp.";20
"uncultured Phenylobacterium sp.";20
"uncultured Pirellula sp.";14
"uncultured Planctomyces sp.";14
"uncultured Polaromonas sp.";20
"uncultured Polyangium sp.";20
"uncultured Propionivibrio sp.";20
"uncultured Prosthecobacter sp.";20
"uncultured Prosthecomicrobium sp.";20
"uncultured Pseudolabrys sp.";20
"uncultured Pseudomonas sp.";20
"uncultured Pseudonocardia sp.";20
"uncultured Rhizobium sp.";20
"uncultured Rhizomicrobium sp.";20
"uncultured Rhodobium sp.";20
"uncultured Rhodococcus sp.";20
"uncultured Rhodoferax sp.";20
"uncultured Rhodomicrobium sp.";20
"uncultured Rhodopirellula sp.";14
"uncultured Rhodoplanes sp.";20
"uncultured Rhodopseudomonas sp.";20
"uncultured Rhodothermus sp.";20
"uncultured Roseiflexus sp.";20
"uncultured Rubrobacter sp.";20
"uncultured Saccharibacillus sp.";20
"uncultured Saccharophagus sp.";20
"uncultured Segetibacter sp.";20
"uncultured Singulisphaera sp.";14
"uncultured Sinomonas sp.";20
"uncultured Skermanella sp.";20
"uncultured Solibacter sp.";14
"uncultured Solirubrobacter sp.";20
"uncultured Solitalea sp.";20
"uncultured Sphaerobacter sp.";20
"uncultured Sphingobium sp.";20
"uncultured Sphingomonas sp.";20
"uncultured Sphingosinicella sp.";20
"uncultured Sporichthya sp.";20
"uncultured Stella sp.";20
"uncultured Steroidobacter sp.";20
"uncultured Sterolibacterium sp.";20
"uncultured Streptomyces sp.";20
"uncultured Syntrophobacter sp.";20
"uncultured Syntrophus sp.";20
"uncultured Terriglobus sp.";14
"uncultured Terrimonas sp.";20
"uncultured Thermaerobacter sp.";20
"uncultured Thermoanaerobacter sp.";20
"uncultured Thermoflavimicrobium sp.";20
"uncultured Thermoleophilum sp.";20
"uncultured Thermomonas sp.";20
"uncultured Thiobacillus sp.";20
"uncultured Thiohalospira sp.";20
"uncultured Thiorhodospira sp.";20
"uncultured Turneriella sp.";20
"uncultured Verrucomicrobium sp.";20
"uncultured Woodsholea sp.";20
"uncultured Xanthomonas sp.";20
"uncultured Zavarzinella sp.";14
"Uropoda orbicularis";1
"Urostyla grandis";23
"Vampyrella pendula";23
"Variibacter gotjawalensis";20
"Vaucheria terrestris";19
"Veigaia nemorensis";8
"Veigaia sp. 2 APGD-2010";8
"Vermamoeba vermiformis";16
"Vertagopus sp. YB-2012";1
"Vigna angularis";11
"Vorticella campanula";15
"Vorticella sp. PPS-2011b";15
"Vulgatibacter incomptus";20
"Waitea circinata";6
"Willowsia nigromaculata";1
"Woronina pythii";6
"Xanthonema bristolianum";19
"Xanthonema sp. 735";19
"Xiphinema diversicaudatum";12
"Yarrowia lipolytica";2
"Yarrowia sp. 25L";2
"Zea mays";11
