"";"labels"
"Corythion dubium";14
"Craterocolla cerasi";2
"Cryphonectria parasitica";2
"Cryptococcus amylolentus";2
"Cultellothrix coemeterii";18
"Cultellothrix lionotiformis";18
"Cylindroiulus caeruleocinctus";8
"Cyphellophora sessilis";2
"Cytophaga hutchinsonii";12
"Dactylis glomerata";9
"Dechlorospirillum sp. SN1";12
"Demequina sp. CMS382";12
"Devosia sp. P-37";12
"Diaphanoeca spiralifurca";13
"Diaphorobacter sp. NPG-14";12
"Dileptus microstoma";18
"Dileptus sp.";18
"Dioszegia crocea";2
"Diplogasteroides magnus";19
"Discolaimus cf. major HHBM-2007a";3
"Dissophora decumbens";2
"Ditylenchus dipsaci";1
"Diversispora varaderana";8
"Dokdonella ginsengisoli";12
"Dongia sp. CB 286422";12
"Duganella sp. 2M1lan";12
"Duganella sp. JPPB B33";12
"Echinamoeba exundans";14
"Edaphobacter dinghuensis";12
"Emticicia sp. KJ033";12
"Enchytraeus albidus";6
"Enchytraeus buchholzi";6
"Enchytraeus bulbosus";6
"Enchytraeus christenseni";6
"Enchytraeus lacteus";6
"Enchytraeus norvegicus";8
"Enchytronia parva";6
"Endochytrium sp. JEL 324";2
"Endogone lactiflua";2
"Endogone sp. OSC T14506";2
"Endogone sp. W5994";2
"Entomobrya multifasciata";1
"Entomobrya sp. 9644 FZ-2013";1
"Eocercomonas sp. HFCC 908";14
"Eocercomonas sp. HFCC 909";14
"Eosentomon sp. FNSA-2002";1
"Epipyxis pulchra";15
"Epispathidium sp. RV-2015";18
"Epispathidium terricola";18
"Eucephalobus striatus";11
"Euglypha rotunda";14
"Euglypha tuberculata";14
"Euplotes balteatus";20
"Euplotes qatarensis";20
"Euplotes trisulcatus";20
"Fallopia multiflora";9
"Ferruginibacter paludis";12
"Ferruginibacter sp. WF24";12
"Fibrella sp.";12
"Filobasidium stepposum";2
"Flavisolibacter rigui";12
"Flavobacterium hydatis";12
"Flavobacterium sp. BF134";12
"Flavobacterium sp. HL-17";12
"Flavobacterium sp. PDD-32b-56";12
"Flavobacterium sp. R-38392";12
"Flavosolibacter sp. HU1-JC5";12
"Fluviicola sp. YS 1.2.4";12
"Folsomia candida";1
"Folsomia quadrioculata";1
"Forficula auricularia";4
"Forficula sp. NC-1995";4
"Fridericia bisetosa";8
"Fridericia christeri";8
"Fridericia connata";8
"Fridericia galba";8
"Fridericia isseli";8
"Fridericia magna";8
"Fridericia paroniana";8
"Fridericia ratzeli";8
"Fridericia sohlenii";8
"Fridericia sylvatica";8
"Fridericia tuberosa";8
"Friesea grisea";1
"Frigoribacterium sp. B1-25c-3";12
"Funneliformis mosseae";8
"Fuscheria sp. VBOEF-2011";18
"Gaeumannomyces graminis";8
"Gaiella occulta";12
"Geastrum saccatum";2
"Gemmata obscuriglobus";12
"Gemmata sp. Fl1-1";12
"Geobacter anodireducens";12
"Geobacter sp. enrichment culture clone VanCtr1";12
"Geodermatophilus sp. Z2R53";12
"Georgfuchsia toluolica";12
"Gliricola sp. 274";8
"Glomus invermaium";8
"Glomus sp. 9 SUN-2011";8
"Gongronella butleri";2
"Gonostomum namibiense";20
"Gonostomum sp. JS-2012";20
"Gonostomum strenuum";20
"Granulicella paludicola";12
"Guepiniopsis buccina";2
"Halteromyces radiatus";2
"Hantzschia amphioxys";17
"Helianthus annuus";9
"Helicotylenchus varicaudatus";10
"Hemiamphisiella terricola";18
"Henlea perpusilla";6
"Hesperelaea palmeri";9
"Heterococcus caespitosus";17
"Heterophrys sp. Oxford1";14
"Hibberdia magna";17
"Histiostoma feroniarum";1
"Hodophilus hymenocephalus";2
"Holophaga sp. oral clone CA002";12
"Holwaya mucida";2
"Homalogastra setosa";13
"Humibacter sp. Po15c";12
"Hyalorbilia sp. HOB-2016a";2
"Hygrocybe reidii";2
"Hymenochaetopsis olivacea";2
"Hymenoscyphus repandus";2
"Hyphochytrium catenoides";8
"Hyphodiscus hymeniophilus";2
"Hyphodontia rimosissima";2
"Iodophanus carneus";2
"Isolaimium multistriatum";11
"Isotoma viridis";1
"Isotomiella minor";1
"Itersonilia pannonica";10
"Itersonilia perplexans";10
"Ixiolirion tataricum";9
"Jaagiella alpicola";17
"Kribbella sp. enrichment culture clone VanCtr42";12
"Ktedonobacter sp. enrichment culture clone CTBE CDB1001H01";12
"Kuzuhaea moniliformis";2
"Lacrymaria marina";13
"Lamproderma sp. SAPA:100012";14
"Legionella lytica";12
"Leifsonia sp. A5AGK";12
"Lepidocyrtus paradoxus";1
"Lepidocyrtus sp. 1 FZ-2013";1
"Leptomyxa reticulata";16
"Leptomyxa sp. AS-2016b";16
"Leptopharynx bromelicola";13
"Leptosphaeria biglobosa";8
"Limonomyces roseipellis";8
"Liochthonius sp. AD1300";8
"Lithobius forficatus";5
"Lithobius variegatus";5
"Lonchoptera lutea";1
"Longidorus raskii";10
"Longidorus vinearum";10
"Luedemannella sp. 119-1-07";12
"Lumbricus castaneus";8
"Lumbricus centralis";8
"Lumbricus friendi";8
"Lumbricus terrestris";8
"Luteimonas aestuarii";12
"Luticola permuticopsis";17
"Lysobacter sp. MS6Y-8-7";12
"Lysobacter sp. RHLT3-4";12
"Lysobacter sp. YS-37";12
"Marionina cf. minutissima PDW-2010";8
"Marionina clavata";6
"Marionina communis";6
"Marionina filiformis";8
"Marionina sublitoralis";6
"Martelella endophytica";12
"Maryna ovata";14
"Massisteria marina";14
"Mayamaea sp. KAS1111";17
"Megalothorax sp. EA040003-cs17";1
"Megalothorax sp. EA040004-cs23";1
"Megalothorax sp. EA040008-cs9";1
"Melastiza contorta";2
"Meloidogyne naasi";10
"Merlinius brevidens";10
"Merlinius cf. microdorus TSH-2005";10
"Merlinius joctus";10
"Meseres corlissi";13
"Mesodorylaimus cf. nigritulus AV-2005";3
"Mesorhabditis sp. 334Meso1";11
"Metarhizium anisopliae";5
"Methanomassiliicoccus sp. 138";21
"Methanomassiliicoccus sp. 142";21
"Methanomassiliicoccus sp. P27";21
"Methylosinus sporium";12
"Methylosinus trichosporium";12
"Mischococcus sphaerocephalus";17
"Monilicaryon monilatum";18
"Monocystis agilis";5
"Monosiga ovata";13
"Moraxella osloensis";12
"Mortierella sp. MS-6";2
"Mucilaginibacter sp. HME7565";12
"Mucilaginibacter sp. UA-VH0703";12
"Multiclavula mucida";2
"Mycobacterium sp. PSY065";12
"Mycoplana sp. HP12Q";12
"Mykophagophrys terricola";1
"Myrmica scabrinodis";8
"Myzus persicae";8
"Nakamurella sp. A24MTO";12
"Nannochloris sp. JL 4-6";17
"Neobodo designis";16
"Neopsilenchus magnidens";10
"Nitrospira marina";12
"Nitzschia pusilla";17
"Nocardioides sp.";12
"Nocardioides sp. MSL 24";12
"Nocardioides sp. RW28";12
"Nocardioides sp. SSRB28-7";12
"Noctua pronuba";8
"Notholca acuminata";13
"Notiophilus rufipes";8
"Novosphingobium sp.";12
"Nygolaimus cf. brachyuris JH-2004";19
"Obertrumia georgiana";16
"Occallatibacter riparius";12
"Ochrobactrum anthropi";12
"Ochromonas sp. CCMP2761";15
"Ochromonas vasocystis";15
"Octolasion cyaneum";8
"Oikomonas sp. SA-2.1";17
"Oligoflexus tunisiensis";12
"Olpidium bornovanus";8
"Olpidium brassicae";8
"Orbicula parietina";2
"Orbilia sp. HOB-2016am";2
"Orchesella villosa";1
"Orciraptor agilis";22
"Oricola cellulosilytica";12
"Otiorhynchus armadillo";8
"Palaeospora spainiae";8
"Palmellopsis sp. BCP-EM1VF1";17
"Panacibacter ginsenosidivorans";12
"Panagrolaimus sp. PS443";11
"Panorbis viscosus";2
"Paracercomonas astra";14
"Paracercomonas compacta";14
"Paracercomonas filosa";14
"Paracercomonas paralaciniaegerens";14
"Paracercomonas sp. HFCC 913";14
"Paracercomonas sp. HFCC 918";14
"Parafilimonas terrae";12
"Paraglomus brasilianum";8
"Paraphysomonas sp. 22 JMS-2012";15
"Paratylenchus cf. neoamblicephalus";10
"Paratylenchus microdorus";10
"Paratylenchus similis";10
"Paucimonas lemoignei";12
"Pedobacter luteus";12
"Pedobacter sp. FGR-05";12
"Pedosphaera parvula";12
"Pelomonas sp. CR2";12
"Pelomonas sp. K89";12
"Penicillium sp. D01";2
"Penicillium sp. SDI-2014f";2
"Peniophorella praetermissa";2
"Pentapharsodinium tyrrhenicum";17
"Peregrinia clavideferens";14
"Peyerimhoffia alpina";8
"Phacelia tanacetifolia";9
"Phenylobacterium lituiforme";12
"Phenylobacterium sp. B6.10-61";12
"Phenylobacterium sp. enrichment culture clone LplF-80";12
"Phenylobacterium sp. URHA0004";12
"Phialina salinarum";18
"Pholiota squarrosa";2
"Phoma herbarum";10
"Phycisphaera mikurensis";12
"Picea abies";9
"Pilogalumna rosauraruizae";8
"Piptocephalis graefenhanii";2
"Pirellula sp.";12
"Pirellula staleyi";12
"Planctomyces sp.";12
"Platyophrya bromelicola";14
"Platyophrya vorax";14
"Platyreta germanica";20
"Plectus aquatilis";11
"Pleurochloris meiringensis";17
"Pluteus petasatus";2
"Pluteus phlebophorus";2
"Podura aquatica";1
"Polydesmus coriaceus";8
"Polymyxa graminis";8
"Pontibacter sp. LX8";12
"Porpoloma sp. 2 MSG-2014";2
"Poterioochromonas malhamensis";15
"Poterioochromonas stipitata";15
"Pratylenchoides ritteri";10
"Prismatolaimus cf. dolichurus JH-2004";11
"Proceropycnis pinicola";2
"Prodesmodora circulata";11
"Prodorylaimus sp. HHBM-2007a";3
"Protaphorura armata";1
"Protaspis obliqua";13
"Protocyclidium sinica";13
"Protoribates hakonensis";8
"Psathyrella sp. D16";2
"Pseudo-nitzschia heimii";17
"Pseudochilodonopsis sp. 3 WS-2013";22
"Pseudocyrtolophosis alpestris";14
"Pseudoplatynematum denticulatum";13
"Pseudoplatyophrya nana";1
"Pseudopleurochloris antarctica";17
"Pseudouroleptus sp. ALT-2014";20
"Pseudovorticella punctata";13
"Pseudovorticella sp. 5 PS-2016";13
"Pterula echo";2
"Pungentus sp. PDL-2005";3
"Pyrenochaeta sp. GMG_PPb7";2
"Pythium monospermum";10
"Pythium rostratifingens";10
"Pyxidiophora arvernensis";2
"Ralstonia solanacearum";12
"Ralstonia sp. JOS55-1";12
"Ramariopsis kunzei";2
"Resource::Decaying_wood";23
"Resource::Dung";24
"Resource::Litter";25
"Resource::MOS";24
"Rhizoctonia solani";8
"Rhizomicrobium sp. URHE0053";12
"Rhizophagus intraradices";8
"Rhizophlyctis harderi";2
"Rhizophlyctis rosea";2
"Rhizophydium patellarium";2
"Rhizophydium planktonicum";8
"Rhizophydium sp. JEL136";2
"Rhizophydium sp. UGA-F16";2
"Rhodanobacter sp. D47";12
"Rhodopila globiformis";12
"Rhodoplanes sp. Z2-YC6860";12
"Rhogostoma schuessleri";14
"Rhogostoma sp. CCAP 1966/4";14
"Rhopalosiphum padi";8
"Robertus neglectus";5
"Romanomermis sichuanensis";5
"Roseiarcus fermentans";12
"Rotylenchulus borealis";10
"Rotylenchulus reniformis";10
"Rotylenchus vitis";10
"Rudaea cellulosilytica";12
"Rudaea sp. URHD0100";12
"Saccharomyces cerevisiae";2
"Saccobolus dilutellus";2
"Salinibacterium sp. CC13L1";12
"Salvia nemorosa";9
"Satchellius mammalis";8
"Sclerostagonospora sp. CBS 118142";2
"Scutellospora alterata";8
"Sediminibacterium aquarii";12
"Seinura demani";1
"Seira barnardi";1
"Serpula incrassata";2
"Siluania monomastiga";13
"Sinapis alba";9
"Singulisphaera rosea";12
"Sitona lineatus";8
"Sminthurides aquaticus";1
"Sminthurinus bimaculatus";1
"Sminthurus viridis";1
"Sorangium cellulosum";12
"Spathidium simplinucleatum";18
"Sphaerobolus stellatus";2
"Sphaeroeca volvox";13
"Sphingobacterium sp. P-7";12
"Sphingobium olei";12
"Sphingomonas changbaiensis";12
"Sphingomonas fennica";12
"Sphingomonas sp. 52NP12";12
"Sphingomonas sp. C0503";12
"Sphingomonas sp. DB-II-12";12
"Sphingomonas sp. LP105";12
"Sphingomonas sp. ML1";12
"Sphingomonas sp. NCCP-1295";12
"Sphingomonas sp. THG-DN7.10";12
"Sphingosinicella sp. YJ22";12
"Spizellomyces punctatus";2
"Spumella lacusvadosi";15
"Spumella sp. 37G";15
"Spumella sp. CH3";15
"Spumella sp. SpiG";15
"Spumella vulgaris";15
"Stephensia shanorii";2
"Stereum ostrea";2
"Stigmalychus sp. AD1318";8
"Stilbocrea macrostoma";2
"Streptacidiphilus alcalitolerans";12
"Streptomyces abietis";12
"Streptomyces sp. PanSC6";12
"Syncephalis depressa";2
"Syncephalis fuscata";2
"Tachyporus hypnorum";4
"Tachysoma pellionellum";13
"Taraxacum kok-saghyz";9
"Tepidisphaera mucosa";12
"Teratocephalus terrestris";11
"Terracidiphilus gabretensis";12
"Terrimonas arctica";12
"Terrimonas sp. URHE0054";12
"Tetracanthella sp. YB-2012";1
"Tetranychus urticae";8
"Tetrodontophora bielanensis";1
"Thecotheus holmskjoldii";2
"Tipula abdominalis";8
"Tipula cockerelliana";8
"Trechispora farinacea";2
"Trechus obtusus";8
"Trechus quadristriatus";8
"Trichocerca rattus";13
"Trinema enchelys";14
"Trinema lineare";14
"Tubeufia helicomyces";2
"Tullbergia yosii";1
"Tylencholaimus sp. PDL-2005";1
"Tylenchus arcuatus";10
"uncultured Acidimicrobium sp.";12
"uncultured Acidisphaera sp.";12
"uncultured Aciditerrimonas sp.";12
"uncultured Acidobacterium sp.";12
"uncultured Acidobacterium UA3";12
"uncultured Acidothermus sp.";12
"uncultured Acidovorax sp.";12
"uncultured Actinoallomurus sp.";12
"uncultured Actinocatenispora sp.";12
"uncultured Actinomyces sp.";12
"uncultured Actinoplanes sp.";12
"uncultured Adhaeribacter sp.";12
"uncultured Altererythrobacter sp.";12
"uncultured Aminobacter sp.";12
"uncultured Anaeromyxobacter sp.";12
"uncultured Arenimonas sp.";12
"uncultured Bacillus sp.";12
"uncultured Bacteroides sp.";12
"uncultured Bdellovibrio sp.";12
"uncultured Bellilinea sp.";12
"uncultured Blastochloris sp.";12
"uncultured Bradyrhizobium sp.";12
"uncultured Burkholderia sp.";12
"uncultured Byssovorax sp.";12
"uncultured Caldilinea sp.";12
"uncultured Candidatus Koribacter sp.";12
"uncultured Candidatus Microthrix sp.";12
"uncultured Candidatus Nephrothrix sp.";12
"uncultured Candidatus Nitrosopumilus sp.";21
"uncultured Candidatus Solibacter sp.";12
"uncultured Caulobacter sp.";12
"uncultured Chitinophaga sp.";12
"uncultured Chloroflexus sp.";12
"uncultured Chondromyces sp.";12
"uncultured Comamonas sp.";12
"uncultured Conexibacter sp.";12
"uncultured Crocinitomix sp.";12
"uncultured Cupriavidus sp.";12
"uncultured Curvibacter sp.";12
"uncultured Cystobacter sp.";12
"uncultured Cytophaga sp.";12
"uncultured Dactylosporangium sp.";12
"uncultured Dehalococcoides sp.";12
"uncultured Demequina sp.";12
"uncultured Denitratisoma sp.";12
"uncultured Derxia sp.";12
"uncultured Desulfitobacterium sp.";12
"uncultured Desulfotalea sp.";12
"uncultured Desulfovibrio sp.";12
"uncultured Desulfovirga sp.";12
"uncultured Desulfuromonas sp.";12
"uncultured Dokdonella sp.";12
"uncultured Dongia sp.";12
"uncultured Dyella sp.";12
"uncultured Edaphobacter sp.";12
"uncultured Elusimicrobium sp.";12
"uncultured Erythrobacter sp.";12
"uncultured Ferribacterium sp.";12
"uncultured Ferrimicrobium sp.";12
"uncultured Ferrithrix sp.";12
"uncultured Ferruginibacter sp.";12
"uncultured Fibrobacter sp.";12
"uncultured Flavisolibacter sp.";12
"uncultured Flavobacterium sp.";12
"uncultured Flexibacter sp.";12
"uncultured Fluviicola sp.";12
"uncultured Frankia sp.";12
"uncultured Fusobacterium sp.";12
"uncultured Gaiella sp.";12
"uncultured Gemmata sp.";12
"uncultured Gemmatimonas sp.";12
"uncultured Geoalkalibacter sp.";12
"uncultured Geobacter sp.";12
"uncultured Georgfuchsia sp.";12
"uncultured Geothermobacter sp.";12
"uncultured Haliangium sp.";12
"uncultured Haliea sp.";12
"uncultured Haliscomenobacter sp.";12
"uncultured Herbaspirillum sp.";12
"uncultured Herminiimonas sp.";12
"uncultured Holophaga sp.";12
"uncultured Hydrogenophaga sp.";12
"uncultured Hyphomicrobium sp.";12
"uncultured Iamia sp.";12
"uncultured Ignavibacterium sp.";12
"uncultured Ilumatobacter sp.";12
"uncultured Isosphaera sp.";12
"uncultured Janibacter sp.";12
"uncultured Kineococcus sp.";12
"uncultured Kineosporia sp.";12
"uncultured Kofleria sp.";12
"uncultured Ktedonobacter sp.";12
"uncultured Lacibacter sp.";12
"uncultured Legionella sp.";12
"uncultured Lentzea sp.";12
"uncultured Levilinea sp.";12
"uncultured Lishizhenia sp.";12
"uncultured Longilinea sp.";12
"uncultured Luteolibacter sp.";12
"uncultured Lysobacter sp.";12
"uncultured Malonomonas sp.";12
"uncultured Marmoricola sp.";12
"uncultured Massilia sp.";12
"uncultured Mesorhizobium sp.";12
"uncultured Methylobacillus sp.";12
"uncultured Methylocapsa sp.";12
"uncultured Methylocella sp.";12
"uncultured Methylophilus sp.";12
"uncultured Methylosinus sp.";12
"uncultured Microlunatus sp.";12
"uncultured Micromonospora sp.";12
"uncultured Microvirga sp.";12
"uncultured Moorella sp.";12
"uncultured Mucilaginibacter sp.";12
"uncultured Mycobacterium sp.";12
"uncultured Nannocystis sp.";12
"uncultured Niastella sp.";12
"uncultured Nitratireductor sp.";12
"uncultured Nitrosococcus sp.";12
"uncultured Nitrososphaera sp.";21
"uncultured Nitrosospira sp.";12
"uncultured Nitrospira sp.";12
"uncultured Nocardioides sp.";12
"uncultured Novosphingobium sp.";12
"uncultured Ohtaekwangia sp.";12
"uncultured Opitutus sp.";12
"uncultured Pasteuria sp.";12
"uncultured Pedobacter sp.";12
"uncultured Pedomicrobium sp.";12
"uncultured Pedosphaera sp.";12
"uncultured Pelobacter sp.";12
"uncultured Phaselicystis sp.";12
"uncultured Phenylobacterium sp.";12
"uncultured Pirellula sp.";12
"uncultured Planctomyces sp.";12
"uncultured Polaromonas sp.";12
"uncultured Polyangium sp.";12
"uncultured Propionivibrio sp.";12
"uncultured Prosthecobacter sp.";12
"uncultured Prosthecomicrobium sp.";12
"uncultured Pseudolabrys sp.";12
"uncultured Pseudomonas sp.";12
"uncultured Pseudonocardia sp.";12
"uncultured Rhizobium sp.";12
"uncultured Rhizomicrobium sp.";12
"uncultured Rhodobium sp.";12
"uncultured Rhodococcus sp.";12
"uncultured Rhodoferax sp.";12
"uncultured Rhodomicrobium sp.";12
"uncultured Rhodopirellula sp.";12
"uncultured Rhodoplanes sp.";12
"uncultured Rhodopseudomonas sp.";12
"uncultured Rhodothermus sp.";12
"uncultured Roseiflexus sp.";12
"uncultured Rubrobacter sp.";12
"uncultured Saccharibacillus sp.";12
"uncultured Saccharophagus sp.";12
"uncultured Segetibacter sp.";12
"uncultured Singulisphaera sp.";12
"uncultured Sinomonas sp.";12
"uncultured Skermanella sp.";12
"uncultured Solibacter sp.";12
"uncultured Solirubrobacter sp.";12
"uncultured Solitalea sp.";12
"uncultured Sphaerobacter sp.";12
"uncultured Sphingobium sp.";12
"uncultured Sphingomonas sp.";12
"uncultured Sphingosinicella sp.";12
"uncultured Sporichthya sp.";12
"uncultured Stella sp.";12
"uncultured Steroidobacter sp.";12
"uncultured Sterolibacterium sp.";12
"uncultured Streptomyces sp.";12
"uncultured Syntrophobacter sp.";12
"uncultured Syntrophus sp.";12
"uncultured Terriglobus sp.";12
"uncultured Terrimonas sp.";12
"uncultured Thermaerobacter sp.";12
"uncultured Thermoanaerobacter sp.";12
"uncultured Thermoflavimicrobium sp.";12
"uncultured Thermoleophilum sp.";12
"uncultured Thermomonas sp.";12
"uncultured Thiobacillus sp.";12
"uncultured Thiohalospira sp.";12
"uncultured Thiorhodospira sp.";12
"uncultured Turneriella sp.";12
"uncultured Verrucomicrobium sp.";12
"uncultured Woodsholea sp.";12
"uncultured Xanthomonas sp.";12
"uncultured Zavarzinella sp.";12
"Uropoda orbicularis";1
"Urostyla grandis";20
"Vampyrella pendula";20
"Variibacter gotjawalensis";12
"Vaucheria terrestris";17
"Veigaia nemorensis";7
"Veigaia sp. 2 APGD-2010";7
"Vermamoeba vermiformis";14
"Vertagopus sp. YB-2012";1
"Vigna angularis";9
"Vorticella campanula";13
"Vorticella sp. PPS-2011b";13
"Vulgatibacter incomptus";12
"Waitea circinata";8
"Willowsia nigromaculata";1
"Woronina pythii";8
"Xanthonema bristolianum";17
"Xanthonema sp. 735";17
"Xiphinema diversicaudatum";10
"Yarrowia lipolytica";2
"Yarrowia sp. 25L";2
"Zea mays";9
