"";"labels"
"Colpoda sp. PRA-118";7
"Conopodium majus";4
"Cordyceps cylindrica";4
"Cordyceps memorabilis";4
"Corythion dubium";7
"Craterocolla cerasi";2
"Cryphonectria parasitica";2
"Cryptococcus amylolentus";2
"Cultellothrix coemeterii";9
"Cultellothrix lionotiformis";9
"Cylindroiulus caeruleocinctus";4
"Cyphellophora sessilis";2
"Cytophaga hutchinsonii";6
"Dactylis glomerata";4
"Dechlorospirillum sp. SN1";6
"Demequina sp. CMS382";6
"Devosia sp. P-37";6
"Diaphanoeca spiralifurca";5
"Diaphorobacter sp. NPG-14";6
"Dileptus microstoma";9
"Dileptus sp.";9
"Dioszegia crocea";2
"Diplogasteroides magnus";10
"Discolaimus cf. major HHBM-2007a";3
"Dissophora decumbens";2
"Ditylenchus dipsaci";1
"Diversispora varaderana";4
"Dokdonella ginsengisoli";6
"Dongia sp. CB 286422";6
"Duganella sp. 2M1lan";6
"Duganella sp. JPPB B33";6
"Echinamoeba exundans";7
"Edaphobacter dinghuensis";6
"Emticicia sp. KJ033";6
"Enchytraeus albidus";4
"Enchytraeus buchholzi";4
"Enchytraeus bulbosus";4
"Enchytraeus christenseni";4
"Enchytraeus lacteus";4
"Enchytraeus norvegicus";4
"Enchytronia parva";4
"Endochytrium sp. JEL 324";2
"Endogone lactiflua";2
"Endogone sp. OSC T14506";2
"Endogone sp. W5994";2
"Entomobrya multifasciata";1
"Entomobrya sp. 9644 FZ-2013";1
"Eocercomonas sp. HFCC 908";7
"Eocercomonas sp. HFCC 909";7
"Eosentomon sp. FNSA-2002";1
"Epipyxis pulchra";8
"Epispathidium sp. RV-2015";9
"Epispathidium terricola";9
"Eucephalobus striatus";5
"Euglypha rotunda";7
"Euglypha tuberculata";7
"Euplotes balteatus";10
"Euplotes qatarensis";10
"Euplotes trisulcatus";10
"Fallopia multiflora";4
"Ferruginibacter paludis";6
"Ferruginibacter sp. WF24";6
"Fibrella sp.";6
"Filobasidium stepposum";2
"Flavisolibacter rigui";6
"Flavobacterium hydatis";6
"Flavobacterium sp. BF134";6
"Flavobacterium sp. HL-17";6
"Flavobacterium sp. PDD-32b-56";6
"Flavobacterium sp. R-38392";6
"Flavosolibacter sp. HU1-JC5";6
"Fluviicola sp. YS 1.2.4";6
"Folsomia candida";1
"Folsomia quadrioculata";1
"Forficula auricularia";1
"Forficula sp. NC-1995";1
"Fridericia bisetosa";4
"Fridericia christeri";4
"Fridericia connata";4
"Fridericia galba";4
"Fridericia isseli";4
"Fridericia magna";4
"Fridericia paroniana";4
"Fridericia ratzeli";4
"Fridericia sohlenii";4
"Fridericia sylvatica";4
"Fridericia tuberosa";4
"Friesea grisea";1
"Frigoribacterium sp. B1-25c-3";6
"Funneliformis mosseae";4
"Fuscheria sp. VBOEF-2011";9
"Gaeumannomyces graminis";4
"Gaiella occulta";6
"Geastrum saccatum";2
"Gemmata obscuriglobus";6
"Gemmata sp. Fl1-1";6
"Geobacter anodireducens";6
"Geobacter sp. enrichment culture clone VanCtr1";6
"Geodermatophilus sp. Z2R53";6
"Georgfuchsia toluolica";6
"Gliricola sp. 274";4
"Glomus invermaium";4
"Glomus sp. 9 SUN-2011";4
"Gongronella butleri";2
"Gonostomum namibiense";10
"Gonostomum sp. JS-2012";10
"Gonostomum strenuum";10
"Granulicella paludicola";6
"Guepiniopsis buccina";2
"Halteromyces radiatus";2
"Hantzschia amphioxys";4
"Helianthus annuus";4
"Helicotylenchus varicaudatus";4
"Hemiamphisiella terricola";9
"Henlea perpusilla";4
"Hesperelaea palmeri";4
"Heterococcus caespitosus";4
"Heterophrys sp. Oxford1";7
"Hibberdia magna";4
"Histiostoma feroniarum";1
"Hodophilus hymenocephalus";2
"Holophaga sp. oral clone CA002";6
"Holwaya mucida";2
"Homalogastra setosa";5
"Humibacter sp. Po15c";6
"Hyalorbilia sp. HOB-2016a";2
"Hygrocybe reidii";2
"Hymenochaetopsis olivacea";2
"Hymenoscyphus repandus";2
"Hyphochytrium catenoides";4
"Hyphodiscus hymeniophilus";2
"Hyphodontia rimosissima";2
"Iodophanus carneus";2
"Isolaimium multistriatum";5
"Isotoma viridis";1
"Isotomiella minor";1
"Itersonilia pannonica";4
"Itersonilia perplexans";4
"Ixiolirion tataricum";4
"Jaagiella alpicola";4
"Kribbella sp. enrichment culture clone VanCtr42";6
"Ktedonobacter sp. enrichment culture clone CTBE CDB1001H01";6
"Kuzuhaea moniliformis";2
"Lacrymaria marina";5
"Lamproderma sp. SAPA:100012";7
"Legionella lytica";6
"Leifsonia sp. A5AGK";6
"Lepidocyrtus paradoxus";1
"Lepidocyrtus sp. 1 FZ-2013";1
"Leptomyxa reticulata";7
"Leptomyxa sp. AS-2016b";7
"Leptopharynx bromelicola";5
"Leptosphaeria biglobosa";4
"Limonomyces roseipellis";4
"Liochthonius sp. AD1300";4
"Lithobius forficatus";4
"Lithobius variegatus";4
"Lonchoptera lutea";1
"Longidorus raskii";4
"Longidorus vinearum";4
"Luedemannella sp. 119-1-07";6
"Lumbricus castaneus";4
"Lumbricus centralis";4
"Lumbricus friendi";4
"Lumbricus terrestris";4
"Luteimonas aestuarii";6
"Luticola permuticopsis";4
"Lysobacter sp. MS6Y-8-7";6
"Lysobacter sp. RHLT3-4";6
"Lysobacter sp. YS-37";6
"Marionina cf. minutissima PDW-2010";4
"Marionina clavata";4
"Marionina communis";4
"Marionina filiformis";4
"Marionina sublitoralis";4
"Martelella endophytica";6
"Maryna ovata";7
"Massisteria marina";7
"Mayamaea sp. KAS1111";4
"Megalothorax sp. EA040003-cs17";1
"Megalothorax sp. EA040004-cs23";1
"Megalothorax sp. EA040008-cs9";1
"Melastiza contorta";2
"Meloidogyne naasi";4
"Merlinius brevidens";4
"Merlinius cf. microdorus TSH-2005";4
"Merlinius joctus";4
"Meseres corlissi";5
"Mesodorylaimus cf. nigritulus AV-2005";3
"Mesorhabditis sp. 334Meso1";5
"Metarhizium anisopliae";4
"Methanomassiliicoccus sp. 138";4
"Methanomassiliicoccus sp. 142";4
"Methanomassiliicoccus sp. P27";4
"Methylosinus sporium";6
"Methylosinus trichosporium";6
"Mischococcus sphaerocephalus";4
"Monilicaryon monilatum";9
"Monocystis agilis";4
"Monosiga ovata";5
"Moraxella osloensis";6
"Mortierella sp. MS-6";2
"Mucilaginibacter sp. HME7565";6
"Mucilaginibacter sp. UA-VH0703";6
"Multiclavula mucida";2
"Mycobacterium sp. PSY065";6
"Mycoplana sp. HP12Q";6
"Mykophagophrys terricola";1
"Myrmica scabrinodis";4
"Myzus persicae";4
"Nakamurella sp. A24MTO";6
"Nannochloris sp. JL 4-6";4
"Neobodo designis";7
"Neopsilenchus magnidens";4
"Nitrospira marina";6
"Nitzschia pusilla";4
"Nocardioides sp.";6
"Nocardioides sp. MSL 24";6
"Nocardioides sp. RW28";6
"Nocardioides sp. SSRB28-7";6
"Noctua pronuba";4
"Notholca acuminata";5
"Notiophilus rufipes";4
"Novosphingobium sp.";6
"Nygolaimus cf. brachyuris JH-2004";10
"Obertrumia georgiana";7
"Occallatibacter riparius";6
"Ochrobactrum anthropi";6
"Ochromonas sp. CCMP2761";8
"Ochromonas vasocystis";8
"Octolasion cyaneum";4
"Oikomonas sp. SA-2.1";4
"Oligoflexus tunisiensis";6
"Olpidium bornovanus";4
"Olpidium brassicae";4
"Orbicula parietina";2
"Orbilia sp. HOB-2016am";2
"Orchesella villosa";1
"Orciraptor agilis";4
"Oricola cellulosilytica";6
"Otiorhynchus armadillo";4
"Palaeospora spainiae";4
"Palmellopsis sp. BCP-EM1VF1";4
"Panacibacter ginsenosidivorans";6
"Panagrolaimus sp. PS443";5
"Panorbis viscosus";2
"Paracercomonas astra";7
"Paracercomonas compacta";7
"Paracercomonas filosa";7
"Paracercomonas paralaciniaegerens";7
"Paracercomonas sp. HFCC 913";7
"Paracercomonas sp. HFCC 918";7
"Parafilimonas terrae";6
"Paraglomus brasilianum";4
"Paraphysomonas sp. 22 JMS-2012";8
"Paratylenchus cf. neoamblicephalus";4
"Paratylenchus microdorus";4
"Paratylenchus similis";4
"Paucimonas lemoignei";6
"Pedobacter luteus";6
"Pedobacter sp. FGR-05";6
"Pedosphaera parvula";6
"Pelomonas sp. CR2";6
"Pelomonas sp. K89";6
"Penicillium sp. D01";2
"Penicillium sp. SDI-2014f";2
"Peniophorella praetermissa";2
"Pentapharsodinium tyrrhenicum";4
"Peregrinia clavideferens";7
"Peyerimhoffia alpina";4
"Phacelia tanacetifolia";4
"Phenylobacterium lituiforme";6
"Phenylobacterium sp. B6.10-61";6
"Phenylobacterium sp. enrichment culture clone LplF-80";6
"Phenylobacterium sp. URHA0004";6
"Phialina salinarum";9
"Pholiota squarrosa";2
"Phoma herbarum";4
"Phycisphaera mikurensis";6
"Picea abies";4
"Pilogalumna rosauraruizae";4
"Piptocephalis graefenhanii";2
"Pirellula sp.";6
"Pirellula staleyi";6
"Planctomyces sp.";6
"Platyophrya bromelicola";7
"Platyophrya vorax";7
"Platyreta germanica";10
"Plectus aquatilis";5
"Pleurochloris meiringensis";4
"Pluteus petasatus";2
"Pluteus phlebophorus";2
"Podura aquatica";1
"Polydesmus coriaceus";4
"Polymyxa graminis";4
"Pontibacter sp. LX8";6
"Porpoloma sp. 2 MSG-2014";2
"Poterioochromonas malhamensis";8
"Poterioochromonas stipitata";8
"Pratylenchoides ritteri";4
"Prismatolaimus cf. dolichurus JH-2004";5
"Proceropycnis pinicola";2
"Prodesmodora circulata";5
"Prodorylaimus sp. HHBM-2007a";3
"Protaphorura armata";1
"Protaspis obliqua";5
"Protocyclidium sinica";5
"Protoribates hakonensis";4
"Psathyrella sp. D16";2
"Pseudo-nitzschia heimii";4
"Pseudochilodonopsis sp. 3 WS-2013";4
"Pseudocyrtolophosis alpestris";7
"Pseudoplatynematum denticulatum";5
"Pseudoplatyophrya nana";1
"Pseudopleurochloris antarctica";4
"Pseudouroleptus sp. ALT-2014";10
"Pseudovorticella punctata";5
"Pseudovorticella sp. 5 PS-2016";5
"Pterula echo";2
"Pungentus sp. PDL-2005";3
"Pyrenochaeta sp. GMG_PPb7";2
"Pythium monospermum";4
"Pythium rostratifingens";4
"Pyxidiophora arvernensis";2
"Ralstonia solanacearum";6
"Ralstonia sp. JOS55-1";6
"Ramariopsis kunzei";2
"Resource::Decaying_wood";4
"Resource::Dung";11
"Resource::Litter";11
"Resource::MOS";11
"Rhizoctonia solani";4
"Rhizomicrobium sp. URHE0053";6
"Rhizophagus intraradices";4
"Rhizophlyctis harderi";2
"Rhizophlyctis rosea";2
"Rhizophydium patellarium";2
"Rhizophydium planktonicum";4
"Rhizophydium sp. JEL136";2
"Rhizophydium sp. UGA-F16";2
"Rhodanobacter sp. D47";6
"Rhodopila globiformis";6
"Rhodoplanes sp. Z2-YC6860";6
"Rhogostoma schuessleri";7
"Rhogostoma sp. CCAP 1966/4";7
"Rhopalosiphum padi";4
"Robertus neglectus";4
"Romanomermis sichuanensis";4
"Roseiarcus fermentans";6
"Rotylenchulus borealis";4
"Rotylenchulus reniformis";4
"Rotylenchus vitis";4
"Rudaea cellulosilytica";6
"Rudaea sp. URHD0100";6
"Saccharomyces cerevisiae";2
"Saccobolus dilutellus";2
"Salinibacterium sp. CC13L1";6
"Salvia nemorosa";4
"Satchellius mammalis";4
"Sclerostagonospora sp. CBS 118142";2
"Scutellospora alterata";4
"Sediminibacterium aquarii";6
"Seinura demani";1
"Seira barnardi";1
"Serpula incrassata";2
"Siluania monomastiga";5
"Sinapis alba";4
"Singulisphaera rosea";6
"Sitona lineatus";4
"Sminthurides aquaticus";1
"Sminthurinus bimaculatus";1
"Sminthurus viridis";1
"Sorangium cellulosum";6
"Spathidium simplinucleatum";9
"Sphaerobolus stellatus";2
"Sphaeroeca volvox";5
"Sphingobacterium sp. P-7";6
"Sphingobium olei";6
"Sphingomonas changbaiensis";6
"Sphingomonas fennica";6
"Sphingomonas sp. 52NP12";6
"Sphingomonas sp. C0503";6
"Sphingomonas sp. DB-II-12";6
"Sphingomonas sp. LP105";6
"Sphingomonas sp. ML1";6
"Sphingomonas sp. NCCP-1295";6
"Sphingomonas sp. THG-DN7.10";6
"Sphingosinicella sp. YJ22";6
"Spizellomyces punctatus";2
"Spumella lacusvadosi";8
"Spumella sp. 37G";8
"Spumella sp. CH3";8
"Spumella sp. SpiG";8
"Spumella vulgaris";8
"Stephensia shanorii";2
"Stereum ostrea";2
"Stigmalychus sp. AD1318";4
"Stilbocrea macrostoma";2
"Streptacidiphilus alcalitolerans";6
"Streptomyces abietis";6
"Streptomyces sp. PanSC6";6
"Syncephalis depressa";2
"Syncephalis fuscata";2
"Tachyporus hypnorum";1
"Tachysoma pellionellum";5
"Taraxacum kok-saghyz";4
"Tepidisphaera mucosa";6
"Teratocephalus terrestris";5
"Terracidiphilus gabretensis";6
"Terrimonas arctica";6
"Terrimonas sp. URHE0054";6
"Tetracanthella sp. YB-2012";1
"Tetranychus urticae";4
"Tetrodontophora bielanensis";1
"Thecotheus holmskjoldii";2
"Tipula abdominalis";4
"Tipula cockerelliana";4
"Trechispora farinacea";2
"Trechus obtusus";4
"Trechus quadristriatus";4
"Trichocerca rattus";5
"Trinema enchelys";7
"Trinema lineare";7
"Tubeufia helicomyces";2
"Tullbergia yosii";1
"Tylencholaimus sp. PDL-2005";1
"Tylenchus arcuatus";4
"uncultured Acidimicrobium sp.";6
"uncultured Acidisphaera sp.";6
"uncultured Aciditerrimonas sp.";6
"uncultured Acidobacterium sp.";6
"uncultured Acidobacterium UA3";6
"uncultured Acidothermus sp.";6
"uncultured Acidovorax sp.";6
"uncultured Actinoallomurus sp.";6
"uncultured Actinocatenispora sp.";6
"uncultured Actinomyces sp.";6
"uncultured Actinoplanes sp.";6
"uncultured Adhaeribacter sp.";6
"uncultured Altererythrobacter sp.";6
"uncultured Aminobacter sp.";6
"uncultured Anaeromyxobacter sp.";6
"uncultured Arenimonas sp.";6
"uncultured Bacillus sp.";6
"uncultured Bacteroides sp.";6
"uncultured Bdellovibrio sp.";6
"uncultured Bellilinea sp.";6
"uncultured Blastochloris sp.";6
"uncultured Bradyrhizobium sp.";6
"uncultured Burkholderia sp.";6
"uncultured Byssovorax sp.";6
"uncultured Caldilinea sp.";6
"uncultured Candidatus Koribacter sp.";6
"uncultured Candidatus Microthrix sp.";6
"uncultured Candidatus Nephrothrix sp.";6
"uncultured Candidatus Nitrosopumilus sp.";4
"uncultured Candidatus Solibacter sp.";6
"uncultured Caulobacter sp.";6
"uncultured Chitinophaga sp.";6
"uncultured Chloroflexus sp.";6
"uncultured Chondromyces sp.";6
"uncultured Comamonas sp.";6
"uncultured Conexibacter sp.";6
"uncultured Crocinitomix sp.";6
"uncultured Cupriavidus sp.";6
"uncultured Curvibacter sp.";6
"uncultured Cystobacter sp.";6
"uncultured Cytophaga sp.";6
"uncultured Dactylosporangium sp.";6
"uncultured Dehalococcoides sp.";6
"uncultured Demequina sp.";6
"uncultured Denitratisoma sp.";6
"uncultured Derxia sp.";6
"uncultured Desulfitobacterium sp.";6
"uncultured Desulfotalea sp.";6
"uncultured Desulfovibrio sp.";6
"uncultured Desulfovirga sp.";6
"uncultured Desulfuromonas sp.";6
"uncultured Dokdonella sp.";6
"uncultured Dongia sp.";6
"uncultured Dyella sp.";6
"uncultured Edaphobacter sp.";6
"uncultured Elusimicrobium sp.";6
"uncultured Erythrobacter sp.";6
"uncultured Ferribacterium sp.";6
"uncultured Ferrimicrobium sp.";6
"uncultured Ferrithrix sp.";6
"uncultured Ferruginibacter sp.";6
"uncultured Fibrobacter sp.";6
"uncultured Flavisolibacter sp.";6
"uncultured Flavobacterium sp.";6
"uncultured Flexibacter sp.";6
"uncultured Fluviicola sp.";6
"uncultured Frankia sp.";6
"uncultured Fusobacterium sp.";6
"uncultured Gaiella sp.";6
"uncultured Gemmata sp.";6
"uncultured Gemmatimonas sp.";6
"uncultured Geoalkalibacter sp.";6
"uncultured Geobacter sp.";6
"uncultured Georgfuchsia sp.";6
"uncultured Geothermobacter sp.";6
"uncultured Haliangium sp.";6
"uncultured Haliea sp.";6
"uncultured Haliscomenobacter sp.";6
"uncultured Herbaspirillum sp.";6
"uncultured Herminiimonas sp.";6
"uncultured Holophaga sp.";6
"uncultured Hydrogenophaga sp.";6
"uncultured Hyphomicrobium sp.";6
"uncultured Iamia sp.";6
"uncultured Ignavibacterium sp.";6
"uncultured Ilumatobacter sp.";6
"uncultured Isosphaera sp.";6
"uncultured Janibacter sp.";6
"uncultured Kineococcus sp.";6
"uncultured Kineosporia sp.";6
"uncultured Kofleria sp.";6
"uncultured Ktedonobacter sp.";6
"uncultured Lacibacter sp.";6
"uncultured Legionella sp.";6
"uncultured Lentzea sp.";6
"uncultured Levilinea sp.";6
"uncultured Lishizhenia sp.";6
"uncultured Longilinea sp.";6
"uncultured Luteolibacter sp.";6
"uncultured Lysobacter sp.";6
"uncultured Malonomonas sp.";6
"uncultured Marmoricola sp.";6
"uncultured Massilia sp.";6
"uncultured Mesorhizobium sp.";6
"uncultured Methylobacillus sp.";6
"uncultured Methylocapsa sp.";6
"uncultured Methylocella sp.";6
"uncultured Methylophilus sp.";6
"uncultured Methylosinus sp.";6
"uncultured Microlunatus sp.";6
"uncultured Micromonospora sp.";6
"uncultured Microvirga sp.";6
"uncultured Moorella sp.";6
"uncultured Mucilaginibacter sp.";6
"uncultured Mycobacterium sp.";6
"uncultured Nannocystis sp.";6
"uncultured Niastella sp.";6
"uncultured Nitratireductor sp.";6
"uncultured Nitrosococcus sp.";6
"uncultured Nitrososphaera sp.";4
"uncultured Nitrosospira sp.";6
"uncultured Nitrospira sp.";6
"uncultured Nocardioides sp.";6
"uncultured Novosphingobium sp.";6
"uncultured Ohtaekwangia sp.";6
"uncultured Opitutus sp.";6
"uncultured Pasteuria sp.";6
"uncultured Pedobacter sp.";6
"uncultured Pedomicrobium sp.";6
"uncultured Pedosphaera sp.";6
"uncultured Pelobacter sp.";6
"uncultured Phaselicystis sp.";6
"uncultured Phenylobacterium sp.";6
"uncultured Pirellula sp.";6
"uncultured Planctomyces sp.";6
"uncultured Polaromonas sp.";6
"uncultured Polyangium sp.";6
"uncultured Propionivibrio sp.";6
"uncultured Prosthecobacter sp.";6
"uncultured Prosthecomicrobium sp.";6
"uncultured Pseudolabrys sp.";6
"uncultured Pseudomonas sp.";6
"uncultured Pseudonocardia sp.";6
"uncultured Rhizobium sp.";6
"uncultured Rhizomicrobium sp.";6
"uncultured Rhodobium sp.";6
"uncultured Rhodococcus sp.";6
"uncultured Rhodoferax sp.";6
"uncultured Rhodomicrobium sp.";6
"uncultured Rhodopirellula sp.";6
"uncultured Rhodoplanes sp.";6
"uncultured Rhodopseudomonas sp.";6
"uncultured Rhodothermus sp.";6
"uncultured Roseiflexus sp.";6
"uncultured Rubrobacter sp.";6
"uncultured Saccharibacillus sp.";6
"uncultured Saccharophagus sp.";6
"uncultured Segetibacter sp.";6
"uncultured Singulisphaera sp.";6
"uncultured Sinomonas sp.";6
"uncultured Skermanella sp.";6
"uncultured Solibacter sp.";6
"uncultured Solirubrobacter sp.";6
"uncultured Solitalea sp.";6
"uncultured Sphaerobacter sp.";6
"uncultured Sphingobium sp.";6
"uncultured Sphingomonas sp.";6
"uncultured Sphingosinicella sp.";6
"uncultured Sporichthya sp.";6
"uncultured Stella sp.";6
"uncultured Steroidobacter sp.";6
"uncultured Sterolibacterium sp.";6
"uncultured Streptomyces sp.";6
"uncultured Syntrophobacter sp.";6
"uncultured Syntrophus sp.";6
"uncultured Terriglobus sp.";6
"uncultured Terrimonas sp.";6
"uncultured Thermaerobacter sp.";6
"uncultured Thermoanaerobacter sp.";6
"uncultured Thermoflavimicrobium sp.";6
"uncultured Thermoleophilum sp.";6
"uncultured Thermomonas sp.";6
"uncultured Thiobacillus sp.";6
"uncultured Thiohalospira sp.";6
"uncultured Thiorhodospira sp.";6
"uncultured Turneriella sp.";6
"uncultured Verrucomicrobium sp.";6
"uncultured Woodsholea sp.";6
"uncultured Xanthomonas sp.";6
"uncultured Zavarzinella sp.";6
"Uropoda orbicularis";1
"Urostyla grandis";10
"Vampyrella pendula";10
"Variibacter gotjawalensis";6
"Vaucheria terrestris";4
"Veigaia nemorensis";4
"Veigaia sp. 2 APGD-2010";4
"Vermamoeba vermiformis";7
"Vertagopus sp. YB-2012";1
"Vigna angularis";4
"Vorticella campanula";5
"Vorticella sp. PPS-2011b";5
"Vulgatibacter incomptus";6
"Waitea circinata";4
"Willowsia nigromaculata";1
"Woronina pythii";4
"Xanthonema bristolianum";4
"Xanthonema sp. 735";4
"Xiphinema diversicaudatum";4
"Yarrowia lipolytica";2
"Yarrowia sp. 25L";2
"Zea mays";4
