"";"labels"
"Colpoda sp. PRA-118";12
"Conopodium majus";7
"Cordyceps cylindrica";6
"Cordyceps memorabilis";6
"Corythion dubium";12
"Craterocolla cerasi";2
"Cryphonectria parasitica";2
"Cryptococcus amylolentus";2
"Cultellothrix coemeterii";15
"Cultellothrix lionotiformis";15
"Cylindroiulus caeruleocinctus";4
"Cyphellophora sessilis";2
"Cytophaga hutchinsonii";10
"Dactylis glomerata";7
"Dechlorospirillum sp. SN1";10
"Demequina sp. CMS382";10
"Devosia sp. P-37";10
"Diaphanoeca spiralifurca";11
"Diaphorobacter sp. NPG-14";10
"Dileptus microstoma";15
"Dileptus sp.";15
"Dioszegia crocea";2
"Diplogasteroides magnus";16
"Discolaimus cf. major HHBM-2007a";3
"Dissophora decumbens";2
"Ditylenchus dipsaci";1
"Diversispora varaderana";4
"Dokdonella ginsengisoli";10
"Dongia sp. CB 286422";10
"Duganella sp. 2M1lan";10
"Duganella sp. JPPB B33";10
"Echinamoeba exundans";12
"Edaphobacter dinghuensis";10
"Emticicia sp. KJ033";10
"Enchytraeus albidus";4
"Enchytraeus buchholzi";4
"Enchytraeus bulbosus";4
"Enchytraeus christenseni";4
"Enchytraeus lacteus";4
"Enchytraeus norvegicus";4
"Enchytronia parva";4
"Endochytrium sp. JEL 324";2
"Endogone lactiflua";2
"Endogone sp. OSC T14506";2
"Endogone sp. W5994";2
"Entomobrya multifasciata";1
"Entomobrya sp. 9644 FZ-2013";1
"Eocercomonas sp. HFCC 908";12
"Eocercomonas sp. HFCC 909";12
"Eosentomon sp. FNSA-2002";1
"Epipyxis pulchra";13
"Epispathidium sp. RV-2015";15
"Epispathidium terricola";15
"Eucephalobus striatus";9
"Euglypha rotunda";12
"Euglypha tuberculata";12
"Euplotes balteatus";17
"Euplotes qatarensis";17
"Euplotes trisulcatus";17
"Fallopia multiflora";7
"Ferruginibacter paludis";10
"Ferruginibacter sp. WF24";10
"Fibrella sp.";10
"Filobasidium stepposum";2
"Flavisolibacter rigui";10
"Flavobacterium hydatis";10
"Flavobacterium sp. BF134";10
"Flavobacterium sp. HL-17";10
"Flavobacterium sp. PDD-32b-56";10
"Flavobacterium sp. R-38392";10
"Flavosolibacter sp. HU1-JC5";10
"Fluviicola sp. YS 1.2.4";10
"Folsomia candida";1
"Folsomia quadrioculata";1
"Forficula auricularia";1
"Forficula sp. NC-1995";1
"Fridericia bisetosa";4
"Fridericia christeri";4
"Fridericia connata";4
"Fridericia galba";4
"Fridericia isseli";4
"Fridericia magna";4
"Fridericia paroniana";4
"Fridericia ratzeli";4
"Fridericia sohlenii";4
"Fridericia sylvatica";4
"Fridericia tuberosa";4
"Friesea grisea";1
"Frigoribacterium sp. B1-25c-3";10
"Funneliformis mosseae";4
"Fuscheria sp. VBOEF-2011";15
"Gaeumannomyces graminis";4
"Gaiella occulta";10
"Geastrum saccatum";2
"Gemmata obscuriglobus";10
"Gemmata sp. Fl1-1";10
"Geobacter anodireducens";10
"Geobacter sp. enrichment culture clone VanCtr1";10
"Geodermatophilus sp. Z2R53";10
"Georgfuchsia toluolica";10
"Gliricola sp. 274";4
"Glomus invermaium";4
"Glomus sp. 9 SUN-2011";4
"Gongronella butleri";2
"Gonostomum namibiense";17
"Gonostomum sp. JS-2012";17
"Gonostomum strenuum";17
"Granulicella paludicola";10
"Guepiniopsis buccina";2
"Halteromyces radiatus";2
"Hantzschia amphioxys";14
"Helianthus annuus";7
"Helicotylenchus varicaudatus";8
"Hemiamphisiella terricola";15
"Henlea perpusilla";4
"Hesperelaea palmeri";7
"Heterococcus caespitosus";14
"Heterophrys sp. Oxford1";12
"Hibberdia magna";14
"Histiostoma feroniarum";1
"Hodophilus hymenocephalus";2
"Holophaga sp. oral clone CA002";10
"Holwaya mucida";2
"Homalogastra setosa";11
"Humibacter sp. Po15c";10
"Hyalorbilia sp. HOB-2016a";2
"Hygrocybe reidii";2
"Hymenochaetopsis olivacea";2
"Hymenoscyphus repandus";2
"Hyphochytrium catenoides";4
"Hyphodiscus hymeniophilus";2
"Hyphodontia rimosissima";2
"Iodophanus carneus";2
"Isolaimium multistriatum";9
"Isotoma viridis";1
"Isotomiella minor";1
"Itersonilia pannonica";8
"Itersonilia perplexans";8
"Ixiolirion tataricum";7
"Jaagiella alpicola";14
"Kribbella sp. enrichment culture clone VanCtr42";10
"Ktedonobacter sp. enrichment culture clone CTBE CDB1001H01";10
"Kuzuhaea moniliformis";2
"Lacrymaria marina";11
"Lamproderma sp. SAPA:100012";12
"Legionella lytica";10
"Leifsonia sp. A5AGK";10
"Lepidocyrtus paradoxus";1
"Lepidocyrtus sp. 1 FZ-2013";1
"Leptomyxa reticulata";12
"Leptomyxa sp. AS-2016b";12
"Leptopharynx bromelicola";11
"Leptosphaeria biglobosa";4
"Limonomyces roseipellis";4
"Liochthonius sp. AD1300";4
"Lithobius forficatus";6
"Lithobius variegatus";6
"Lonchoptera lutea";1
"Longidorus raskii";8
"Longidorus vinearum";8
"Luedemannella sp. 119-1-07";10
"Lumbricus castaneus";4
"Lumbricus centralis";4
"Lumbricus friendi";4
"Lumbricus terrestris";4
"Luteimonas aestuarii";10
"Luticola permuticopsis";14
"Lysobacter sp. MS6Y-8-7";10
"Lysobacter sp. RHLT3-4";10
"Lysobacter sp. YS-37";10
"Marionina cf. minutissima PDW-2010";4
"Marionina clavata";4
"Marionina communis";4
"Marionina filiformis";4
"Marionina sublitoralis";4
"Martelella endophytica";10
"Maryna ovata";12
"Massisteria marina";12
"Mayamaea sp. KAS1111";14
"Megalothorax sp. EA040003-cs17";1
"Megalothorax sp. EA040004-cs23";1
"Megalothorax sp. EA040008-cs9";1
"Melastiza contorta";2
"Meloidogyne naasi";8
"Merlinius brevidens";8
"Merlinius cf. microdorus TSH-2005";8
"Merlinius joctus";8
"Meseres corlissi";11
"Mesodorylaimus cf. nigritulus AV-2005";3
"Mesorhabditis sp. 334Meso1";9
"Metarhizium anisopliae";6
"Methanomassiliicoccus sp. 138";18
"Methanomassiliicoccus sp. 142";18
"Methanomassiliicoccus sp. P27";18
"Methylosinus sporium";10
"Methylosinus trichosporium";10
"Mischococcus sphaerocephalus";14
"Monilicaryon monilatum";15
"Monocystis agilis";6
"Monosiga ovata";11
"Moraxella osloensis";10
"Mortierella sp. MS-6";2
"Mucilaginibacter sp. HME7565";10
"Mucilaginibacter sp. UA-VH0703";10
"Multiclavula mucida";2
"Mycobacterium sp. PSY065";10
"Mycoplana sp. HP12Q";10
"Mykophagophrys terricola";1
"Myrmica scabrinodis";4
"Myzus persicae";4
"Nakamurella sp. A24MTO";10
"Nannochloris sp. JL 4-6";14
"Neobodo designis";12
"Neopsilenchus magnidens";8
"Nitrospira marina";10
"Nitzschia pusilla";14
"Nocardioides sp.";10
"Nocardioides sp. MSL 24";10
"Nocardioides sp. RW28";10
"Nocardioides sp. SSRB28-7";10
"Noctua pronuba";4
"Notholca acuminata";11
"Notiophilus rufipes";4
"Novosphingobium sp.";10
"Nygolaimus cf. brachyuris JH-2004";16
"Obertrumia georgiana";12
"Occallatibacter riparius";10
"Ochrobactrum anthropi";10
"Ochromonas sp. CCMP2761";13
"Ochromonas vasocystis";13
"Octolasion cyaneum";4
"Oikomonas sp. SA-2.1";14
"Oligoflexus tunisiensis";10
"Olpidium bornovanus";4
"Olpidium brassicae";4
"Orbicula parietina";2
"Orbilia sp. HOB-2016am";2
"Orchesella villosa";1
"Orciraptor agilis";19
"Oricola cellulosilytica";10
"Otiorhynchus armadillo";4
"Palaeospora spainiae";4
"Palmellopsis sp. BCP-EM1VF1";14
"Panacibacter ginsenosidivorans";10
"Panagrolaimus sp. PS443";9
"Panorbis viscosus";2
"Paracercomonas astra";12
"Paracercomonas compacta";12
"Paracercomonas filosa";12
"Paracercomonas paralaciniaegerens";12
"Paracercomonas sp. HFCC 913";12
"Paracercomonas sp. HFCC 918";12
"Parafilimonas terrae";10
"Paraglomus brasilianum";4
"Paraphysomonas sp. 22 JMS-2012";13
"Paratylenchus cf. neoamblicephalus";8
"Paratylenchus microdorus";8
"Paratylenchus similis";8
"Paucimonas lemoignei";10
"Pedobacter luteus";10
"Pedobacter sp. FGR-05";10
"Pedosphaera parvula";10
"Pelomonas sp. CR2";10
"Pelomonas sp. K89";10
"Penicillium sp. D01";2
"Penicillium sp. SDI-2014f";2
"Peniophorella praetermissa";2
"Pentapharsodinium tyrrhenicum";14
"Peregrinia clavideferens";12
"Peyerimhoffia alpina";4
"Phacelia tanacetifolia";7
"Phenylobacterium lituiforme";10
"Phenylobacterium sp. B6.10-61";10
"Phenylobacterium sp. enrichment culture clone LplF-80";10
"Phenylobacterium sp. URHA0004";10
"Phialina salinarum";15
"Pholiota squarrosa";2
"Phoma herbarum";8
"Phycisphaera mikurensis";10
"Picea abies";7
"Pilogalumna rosauraruizae";4
"Piptocephalis graefenhanii";2
"Pirellula sp.";10
"Pirellula staleyi";10
"Planctomyces sp.";10
"Platyophrya bromelicola";12
"Platyophrya vorax";12
"Platyreta germanica";17
"Plectus aquatilis";9
"Pleurochloris meiringensis";14
"Pluteus petasatus";2
"Pluteus phlebophorus";2
"Podura aquatica";1
"Polydesmus coriaceus";4
"Polymyxa graminis";4
"Pontibacter sp. LX8";10
"Porpoloma sp. 2 MSG-2014";2
"Poterioochromonas malhamensis";13
"Poterioochromonas stipitata";13
"Pratylenchoides ritteri";8
"Prismatolaimus cf. dolichurus JH-2004";9
"Proceropycnis pinicola";2
"Prodesmodora circulata";9
"Prodorylaimus sp. HHBM-2007a";3
"Protaphorura armata";1
"Protaspis obliqua";11
"Protocyclidium sinica";11
"Protoribates hakonensis";4
"Psathyrella sp. D16";2
"Pseudo-nitzschia heimii";14
"Pseudochilodonopsis sp. 3 WS-2013";19
"Pseudocyrtolophosis alpestris";12
"Pseudoplatynematum denticulatum";11
"Pseudoplatyophrya nana";1
"Pseudopleurochloris antarctica";14
"Pseudouroleptus sp. ALT-2014";17
"Pseudovorticella punctata";11
"Pseudovorticella sp. 5 PS-2016";11
"Pterula echo";2
"Pungentus sp. PDL-2005";3
"Pyrenochaeta sp. GMG_PPb7";2
"Pythium monospermum";8
"Pythium rostratifingens";8
"Pyxidiophora arvernensis";2
"Ralstonia solanacearum";10
"Ralstonia sp. JOS55-1";10
"Ramariopsis kunzei";2
"Resource::Decaying_wood";4
"Resource::Dung";20
"Resource::Litter";20
"Resource::MOS";20
"Rhizoctonia solani";4
"Rhizomicrobium sp. URHE0053";10
"Rhizophagus intraradices";4
"Rhizophlyctis harderi";2
"Rhizophlyctis rosea";2
"Rhizophydium patellarium";2
"Rhizophydium planktonicum";4
"Rhizophydium sp. JEL136";2
"Rhizophydium sp. UGA-F16";2
"Rhodanobacter sp. D47";10
"Rhodopila globiformis";10
"Rhodoplanes sp. Z2-YC6860";10
"Rhogostoma schuessleri";12
"Rhogostoma sp. CCAP 1966/4";12
"Rhopalosiphum padi";4
"Robertus neglectus";6
"Romanomermis sichuanensis";6
"Roseiarcus fermentans";10
"Rotylenchulus borealis";8
"Rotylenchulus reniformis";8
"Rotylenchus vitis";8
"Rudaea cellulosilytica";10
"Rudaea sp. URHD0100";10
"Saccharomyces cerevisiae";2
"Saccobolus dilutellus";2
"Salinibacterium sp. CC13L1";10
"Salvia nemorosa";7
"Satchellius mammalis";4
"Sclerostagonospora sp. CBS 118142";2
"Scutellospora alterata";4
"Sediminibacterium aquarii";10
"Seinura demani";1
"Seira barnardi";1
"Serpula incrassata";2
"Siluania monomastiga";11
"Sinapis alba";7
"Singulisphaera rosea";10
"Sitona lineatus";4
"Sminthurides aquaticus";1
"Sminthurinus bimaculatus";1
"Sminthurus viridis";1
"Sorangium cellulosum";10
"Spathidium simplinucleatum";15
"Sphaerobolus stellatus";2
"Sphaeroeca volvox";11
"Sphingobacterium sp. P-7";10
"Sphingobium olei";10
"Sphingomonas changbaiensis";10
"Sphingomonas fennica";10
"Sphingomonas sp. 52NP12";10
"Sphingomonas sp. C0503";10
"Sphingomonas sp. DB-II-12";10
"Sphingomonas sp. LP105";10
"Sphingomonas sp. ML1";10
"Sphingomonas sp. NCCP-1295";10
"Sphingomonas sp. THG-DN7.10";10
"Sphingosinicella sp. YJ22";10
"Spizellomyces punctatus";2
"Spumella lacusvadosi";13
"Spumella sp. 37G";13
"Spumella sp. CH3";13
"Spumella sp. SpiG";13
"Spumella vulgaris";13
"Stephensia shanorii";2
"Stereum ostrea";2
"Stigmalychus sp. AD1318";4
"Stilbocrea macrostoma";2
"Streptacidiphilus alcalitolerans";10
"Streptomyces abietis";10
"Streptomyces sp. PanSC6";10
"Syncephalis depressa";2
"Syncephalis fuscata";2
"Tachyporus hypnorum";1
"Tachysoma pellionellum";11
"Taraxacum kok-saghyz";7
"Tepidisphaera mucosa";10
"Teratocephalus terrestris";9
"Terracidiphilus gabretensis";10
"Terrimonas arctica";10
"Terrimonas sp. URHE0054";10
"Tetracanthella sp. YB-2012";1
"Tetranychus urticae";4
"Tetrodontophora bielanensis";1
"Thecotheus holmskjoldii";2
"Tipula abdominalis";4
"Tipula cockerelliana";4
"Trechispora farinacea";2
"Trechus obtusus";4
"Trechus quadristriatus";4
"Trichocerca rattus";11
"Trinema enchelys";12
"Trinema lineare";12
"Tubeufia helicomyces";2
"Tullbergia yosii";1
"Tylencholaimus sp. PDL-2005";1
"Tylenchus arcuatus";8
"uncultured Acidimicrobium sp.";10
"uncultured Acidisphaera sp.";10
"uncultured Aciditerrimonas sp.";10
"uncultured Acidobacterium sp.";10
"uncultured Acidobacterium UA3";10
"uncultured Acidothermus sp.";10
"uncultured Acidovorax sp.";10
"uncultured Actinoallomurus sp.";10
"uncultured Actinocatenispora sp.";10
"uncultured Actinomyces sp.";10
"uncultured Actinoplanes sp.";10
"uncultured Adhaeribacter sp.";10
"uncultured Altererythrobacter sp.";10
"uncultured Aminobacter sp.";10
"uncultured Anaeromyxobacter sp.";10
"uncultured Arenimonas sp.";10
"uncultured Bacillus sp.";10
"uncultured Bacteroides sp.";10
"uncultured Bdellovibrio sp.";10
"uncultured Bellilinea sp.";10
"uncultured Blastochloris sp.";10
"uncultured Bradyrhizobium sp.";10
"uncultured Burkholderia sp.";10
"uncultured Byssovorax sp.";10
"uncultured Caldilinea sp.";10
"uncultured Candidatus Koribacter sp.";10
"uncultured Candidatus Microthrix sp.";10
"uncultured Candidatus Nephrothrix sp.";10
"uncultured Candidatus Nitrosopumilus sp.";18
"uncultured Candidatus Solibacter sp.";10
"uncultured Caulobacter sp.";10
"uncultured Chitinophaga sp.";10
"uncultured Chloroflexus sp.";10
"uncultured Chondromyces sp.";10
"uncultured Comamonas sp.";10
"uncultured Conexibacter sp.";10
"uncultured Crocinitomix sp.";10
"uncultured Cupriavidus sp.";10
"uncultured Curvibacter sp.";10
"uncultured Cystobacter sp.";10
"uncultured Cytophaga sp.";10
"uncultured Dactylosporangium sp.";10
"uncultured Dehalococcoides sp.";10
"uncultured Demequina sp.";10
"uncultured Denitratisoma sp.";10
"uncultured Derxia sp.";10
"uncultured Desulfitobacterium sp.";10
"uncultured Desulfotalea sp.";10
"uncultured Desulfovibrio sp.";10
"uncultured Desulfovirga sp.";10
"uncultured Desulfuromonas sp.";10
"uncultured Dokdonella sp.";10
"uncultured Dongia sp.";10
"uncultured Dyella sp.";10
"uncultured Edaphobacter sp.";10
"uncultured Elusimicrobium sp.";10
"uncultured Erythrobacter sp.";10
"uncultured Ferribacterium sp.";10
"uncultured Ferrimicrobium sp.";10
"uncultured Ferrithrix sp.";10
"uncultured Ferruginibacter sp.";10
"uncultured Fibrobacter sp.";10
"uncultured Flavisolibacter sp.";10
"uncultured Flavobacterium sp.";10
"uncultured Flexibacter sp.";10
"uncultured Fluviicola sp.";10
"uncultured Frankia sp.";10
"uncultured Fusobacterium sp.";10
"uncultured Gaiella sp.";10
"uncultured Gemmata sp.";10
"uncultured Gemmatimonas sp.";10
"uncultured Geoalkalibacter sp.";10
"uncultured Geobacter sp.";10
"uncultured Georgfuchsia sp.";10
"uncultured Geothermobacter sp.";10
"uncultured Haliangium sp.";10
"uncultured Haliea sp.";10
"uncultured Haliscomenobacter sp.";10
"uncultured Herbaspirillum sp.";10
"uncultured Herminiimonas sp.";10
"uncultured Holophaga sp.";10
"uncultured Hydrogenophaga sp.";10
"uncultured Hyphomicrobium sp.";10
"uncultured Iamia sp.";10
"uncultured Ignavibacterium sp.";10
"uncultured Ilumatobacter sp.";10
"uncultured Isosphaera sp.";10
"uncultured Janibacter sp.";10
"uncultured Kineococcus sp.";10
"uncultured Kineosporia sp.";10
"uncultured Kofleria sp.";10
"uncultured Ktedonobacter sp.";10
"uncultured Lacibacter sp.";10
"uncultured Legionella sp.";10
"uncultured Lentzea sp.";10
"uncultured Levilinea sp.";10
"uncultured Lishizhenia sp.";10
"uncultured Longilinea sp.";10
"uncultured Luteolibacter sp.";10
"uncultured Lysobacter sp.";10
"uncultured Malonomonas sp.";10
"uncultured Marmoricola sp.";10
"uncultured Massilia sp.";10
"uncultured Mesorhizobium sp.";10
"uncultured Methylobacillus sp.";10
"uncultured Methylocapsa sp.";10
"uncultured Methylocella sp.";10
"uncultured Methylophilus sp.";10
"uncultured Methylosinus sp.";10
"uncultured Microlunatus sp.";10
"uncultured Micromonospora sp.";10
"uncultured Microvirga sp.";10
"uncultured Moorella sp.";10
"uncultured Mucilaginibacter sp.";10
"uncultured Mycobacterium sp.";10
"uncultured Nannocystis sp.";10
"uncultured Niastella sp.";10
"uncultured Nitratireductor sp.";10
"uncultured Nitrosococcus sp.";10
"uncultured Nitrososphaera sp.";18
"uncultured Nitrosospira sp.";10
"uncultured Nitrospira sp.";10
"uncultured Nocardioides sp.";10
"uncultured Novosphingobium sp.";10
"uncultured Ohtaekwangia sp.";10
"uncultured Opitutus sp.";10
"uncultured Pasteuria sp.";10
"uncultured Pedobacter sp.";10
"uncultured Pedomicrobium sp.";10
"uncultured Pedosphaera sp.";10
"uncultured Pelobacter sp.";10
"uncultured Phaselicystis sp.";10
"uncultured Phenylobacterium sp.";10
"uncultured Pirellula sp.";10
"uncultured Planctomyces sp.";10
"uncultured Polaromonas sp.";10
"uncultured Polyangium sp.";10
"uncultured Propionivibrio sp.";10
"uncultured Prosthecobacter sp.";10
"uncultured Prosthecomicrobium sp.";10
"uncultured Pseudolabrys sp.";10
"uncultured Pseudomonas sp.";10
"uncultured Pseudonocardia sp.";10
"uncultured Rhizobium sp.";10
"uncultured Rhizomicrobium sp.";10
"uncultured Rhodobium sp.";10
"uncultured Rhodococcus sp.";10
"uncultured Rhodoferax sp.";10
"uncultured Rhodomicrobium sp.";10
"uncultured Rhodopirellula sp.";10
"uncultured Rhodoplanes sp.";10
"uncultured Rhodopseudomonas sp.";10
"uncultured Rhodothermus sp.";10
"uncultured Roseiflexus sp.";10
"uncultured Rubrobacter sp.";10
"uncultured Saccharibacillus sp.";10
"uncultured Saccharophagus sp.";10
"uncultured Segetibacter sp.";10
"uncultured Singulisphaera sp.";10
"uncultured Sinomonas sp.";10
"uncultured Skermanella sp.";10
"uncultured Solibacter sp.";10
"uncultured Solirubrobacter sp.";10
"uncultured Solitalea sp.";10
"uncultured Sphaerobacter sp.";10
"uncultured Sphingobium sp.";10
"uncultured Sphingomonas sp.";10
"uncultured Sphingosinicella sp.";10
"uncultured Sporichthya sp.";10
"uncultured Stella sp.";10
"uncultured Steroidobacter sp.";10
"uncultured Sterolibacterium sp.";10
"uncultured Streptomyces sp.";10
"uncultured Syntrophobacter sp.";10
"uncultured Syntrophus sp.";10
"uncultured Terriglobus sp.";10
"uncultured Terrimonas sp.";10
"uncultured Thermaerobacter sp.";10
"uncultured Thermoanaerobacter sp.";10
"uncultured Thermoflavimicrobium sp.";10
"uncultured Thermoleophilum sp.";10
"uncultured Thermomonas sp.";10
"uncultured Thiobacillus sp.";10
"uncultured Thiohalospira sp.";10
"uncultured Thiorhodospira sp.";10
"uncultured Turneriella sp.";10
"uncultured Verrucomicrobium sp.";10
"uncultured Woodsholea sp.";10
"uncultured Xanthomonas sp.";10
"uncultured Zavarzinella sp.";10
"Uropoda orbicularis";1
"Urostyla grandis";17
"Vampyrella pendula";17
"Variibacter gotjawalensis";10
"Vaucheria terrestris";14
"Veigaia nemorensis";5
"Veigaia sp. 2 APGD-2010";5
"Vermamoeba vermiformis";12
"Vertagopus sp. YB-2012";1
"Vigna angularis";7
"Vorticella campanula";11
"Vorticella sp. PPS-2011b";11
"Vulgatibacter incomptus";10
"Waitea circinata";4
"Willowsia nigromaculata";1
"Woronina pythii";4
"Xanthonema bristolianum";14
"Xanthonema sp. 735";14
"Xiphinema diversicaudatum";8
"Yarrowia lipolytica";2
"Yarrowia sp. 25L";2
"Zea mays";7
