"";"labels"
"Chytridium polysiphoniae";26
"Cladosporium sp. CB-20";41
"Claroideoglomus claroideum";41
"Coelastrella saipanensis";25
"Colpoda inflata";22
"Colpoda sp. MD-2011";22
"Colpoda sp. PRA-118";22
"Conopodium majus";14
"Cordyceps cylindrica";28
"Cordyceps memorabilis";28
"Corythion dubium";22
"Craterocolla cerasi";2
"Cryphonectria parasitica";36
"Cryptococcus amylolentus";2
"Cultellothrix coemeterii";30
"Cultellothrix lionotiformis";30
"Cylindroiulus caeruleocinctus";17
"Cyphellophora sessilis";2
"Cytophaga hutchinsonii";27
"Dactylis glomerata";14
"Dechlorospirillum sp. SN1";27
"Demequina sp. CMS382";27
"Devosia sp. P-37";27
"Diaphanoeca spiralifurca";21
"Diaphorobacter sp. NPG-14";27
"Dileptus microstoma";30
"Dileptus sp.";30
"Dioszegia crocea";2
"Diplogasteroides magnus";31
"Discolaimus cf. major HHBM-2007a";5
"Dissophora decumbens";2
"Ditylenchus dipsaci";1
"Diversispora varaderana";41
"Dokdonella ginsengisoli";27
"Dongia sp. CB 286422";27
"Duganella sp. 2M1lan";27
"Duganella sp. JPPB B33";27
"Echinamoeba exundans";22
"Edaphobacter dinghuensis";20
"Emticicia sp. KJ033";27
"Enchytraeus albidus";10
"Enchytraeus buchholzi";10
"Enchytraeus bulbosus";10
"Enchytraeus christenseni";10
"Enchytraeus lacteus";10
"Enchytraeus norvegicus";34
"Enchytronia parva";10
"Endochytrium sp. JEL 324";2
"Endogone lactiflua";42
"Endogone sp. OSC T14506";36
"Endogone sp. W5994";36
"Entomobrya multifasciata";3
"Entomobrya sp. 9644 FZ-2013";3
"Eocercomonas sp. HFCC 908";22
"Eocercomonas sp. HFCC 909";22
"Eosentomon sp. FNSA-2002";4
"Epipyxis pulchra";23
"Epispathidium sp. RV-2015";30
"Epispathidium terricola";30
"Eucephalobus striatus";19
"Euglypha rotunda";22
"Euglypha tuberculata";22
"Euplotes balteatus";35
"Euplotes qatarensis";35
"Euplotes trisulcatus";35
"Fallopia multiflora";14
"Ferruginibacter paludis";27
"Ferruginibacter sp. WF24";27
"Fibrella sp.";27
"Filobasidium stepposum";2
"Flavisolibacter rigui";27
"Flavobacterium hydatis";27
"Flavobacterium sp. BF134";27
"Flavobacterium sp. HL-17";27
"Flavobacterium sp. PDD-32b-56";27
"Flavobacterium sp. R-38392";27
"Flavosolibacter sp. HU1-JC5";27
"Fluviicola sp. YS 1.2.4";27
"Folsomia candida";3
"Folsomia quadrioculata";3
"Forficula auricularia";6
"Forficula sp. NC-1995";6
"Fridericia bisetosa";34
"Fridericia christeri";34
"Fridericia connata";34
"Fridericia galba";34
"Fridericia isseli";34
"Fridericia magna";34
"Fridericia paroniana";34
"Fridericia ratzeli";34
"Fridericia sohlenii";34
"Fridericia sylvatica";34
"Fridericia tuberosa";34
"Friesea grisea";3
"Frigoribacterium sp. B1-25c-3";27
"Funneliformis mosseae";41
"Fuscheria sp. VBOEF-2011";30
"Gaeumannomyces graminis";41
"Gaiella occulta";27
"Geastrum saccatum";2
"Gemmata obscuriglobus";20
"Gemmata sp. Fl1-1";20
"Geobacter anodireducens";27
"Geobacter sp. enrichment culture clone VanCtr1";27
"Geodermatophilus sp. Z2R53";27
"Georgfuchsia toluolica";27
"Gliricola sp. 274";17
"Glomus invermaium";41
"Glomus sp. 9 SUN-2011";41
"Gongronella butleri";2
"Gonostomum namibiense";35
"Gonostomum sp. JS-2012";35
"Gonostomum strenuum";35
"Granulicella paludicola";20
"Guepiniopsis buccina";36
"Halteromyces radiatus";2
"Hantzschia amphioxys";25
"Helianthus annuus";14
"Helicotylenchus varicaudatus";15
"Hemiamphisiella terricola";30
"Henlea perpusilla";10
"Hesperelaea palmeri";14
"Heterococcus caespitosus";25
"Heterophrys sp. Oxford1";22
"Hibberdia magna";25
"Histiostoma feroniarum";3
"Hodophilus hymenocephalus";2
"Holophaga sp. oral clone CA002";20
"Holwaya mucida";2
"Homalogastra setosa";21
"Humibacter sp. Po15c";27
"Hyalorbilia sp. HOB-2016a";2
"Hygrocybe reidii";2
"Hymenochaetopsis olivacea";36
"Hymenoscyphus repandus";2
"Hyphochytrium catenoides";41
"Hyphodiscus hymeniophilus";2
"Hyphodontia rimosissima";2
"Iodophanus carneus";36
"Isolaimium multistriatum";19
"Isotoma viridis";3
"Isotomiella minor";3
"Itersonilia pannonica";15
"Itersonilia perplexans";15
"Ixiolirion tataricum";14
"Jaagiella alpicola";25
"Kribbella sp. enrichment culture clone VanCtr42";27
"Ktedonobacter sp. enrichment culture clone CTBE CDB1001H01";27
"Kuzuhaea moniliformis";42
"Lacrymaria marina";21
"Lamproderma sp. SAPA:100012";22
"Legionella lytica";27
"Leifsonia sp. A5AGK";27
"Lepidocyrtus paradoxus";3
"Lepidocyrtus sp. 1 FZ-2013";3
"Leptomyxa reticulata";24
"Leptomyxa sp. AS-2016b";24
"Leptopharynx bromelicola";21
"Leptosphaeria biglobosa";41
"Limonomyces roseipellis";41
"Liochthonius sp. AD1300";37
"Lithobius forficatus";32
"Lithobius variegatus";12
"Lonchoptera lutea";4
"Longidorus raskii";15
"Longidorus vinearum";15
"Luedemannella sp. 119-1-07";27
"Lumbricus castaneus";43
"Lumbricus centralis";43
"Lumbricus friendi";43
"Lumbricus terrestris";43
"Luteimonas aestuarii";27
"Luticola permuticopsis";25
"Lysobacter sp. MS6Y-8-7";27
"Lysobacter sp. RHLT3-4";27
"Lysobacter sp. YS-37";27
"Marionina cf. minutissima PDW-2010";34
"Marionina clavata";10
"Marionina communis";10
"Marionina filiformis";34
"Marionina sublitoralis";10
"Martelella endophytica";27
"Maryna ovata";22
"Massisteria marina";22
"Mayamaea sp. KAS1111";25
"Megalothorax sp. EA040003-cs17";3
"Megalothorax sp. EA040004-cs23";3
"Megalothorax sp. EA040008-cs9";3
"Melastiza contorta";2
"Meloidogyne naasi";15
"Merlinius brevidens";15
"Merlinius cf. microdorus TSH-2005";15
"Merlinius joctus";15
"Meseres corlissi";21
"Mesodorylaimus cf. nigritulus AV-2005";5
"Mesorhabditis sp. 334Meso1";19
"Metarhizium anisopliae";28
"Methanomassiliicoccus sp. 138";38
"Methanomassiliicoccus sp. 142";38
"Methanomassiliicoccus sp. P27";38
"Methylosinus sporium";27
"Methylosinus trichosporium";27
"Mischococcus sphaerocephalus";25
"Monilicaryon monilatum";30
"Monocystis agilis";9
"Monosiga ovata";21
"Moraxella osloensis";27
"Mortierella sp. MS-6";2
"Mucilaginibacter sp. HME7565";27
"Mucilaginibacter sp. UA-VH0703";27
"Multiclavula mucida";36
"Mycobacterium sp. PSY065";27
"Mycoplana sp. HP12Q";27
"Mykophagophrys terricola";7
"Myrmica scabrinodis";17
"Myzus persicae";16
"Nakamurella sp. A24MTO";27
"Nannochloris sp. JL 4-6";25
"Neobodo designis";24
"Neopsilenchus magnidens";15
"Nitrospira marina";27
"Nitzschia pusilla";25
"Nocardioides sp.";27
"Nocardioides sp. MSL 24";27
"Nocardioides sp. RW28";27
"Nocardioides sp. SSRB28-7";27
"Noctua pronuba";17
"Notholca acuminata";21
"Notiophilus rufipes";33
"Novosphingobium sp.";27
"Nygolaimus cf. brachyuris JH-2004";31
"Obertrumia georgiana";24
"Occallatibacter riparius";20
"Ochrobactrum anthropi";27
"Ochromonas sp. CCMP2761";23
"Ochromonas vasocystis";23
"Octolasion cyaneum";34
"Oikomonas sp. SA-2.1";25
"Oligoflexus tunisiensis";27
"Olpidium bornovanus";41
"Olpidium brassicae";41
"Orbicula parietina";36
"Orbilia sp. HOB-2016am";2
"Orchesella villosa";3
"Orciraptor agilis";39
"Oricola cellulosilytica";27
"Otiorhynchus armadillo";13
"Palaeospora spainiae";41
"Palmellopsis sp. BCP-EM1VF1";25
"Panacibacter ginsenosidivorans";27
"Panagrolaimus sp. PS443";19
"Panorbis viscosus";2
"Paracercomonas astra";22
"Paracercomonas compacta";22
"Paracercomonas filosa";22
"Paracercomonas paralaciniaegerens";22
"Paracercomonas sp. HFCC 913";22
"Paracercomonas sp. HFCC 918";22
"Parafilimonas terrae";27
"Paraglomus brasilianum";41
"Paraphysomonas sp. 22 JMS-2012";23
"Paratylenchus cf. neoamblicephalus";15
"Paratylenchus microdorus";15
"Paratylenchus similis";15
"Paucimonas lemoignei";27
"Pedobacter luteus";27
"Pedobacter sp. FGR-05";27
"Pedosphaera parvula";27
"Pelomonas sp. CR2";27
"Pelomonas sp. K89";27
"Penicillium sp. D01";2
"Penicillium sp. SDI-2014f";2
"Peniophorella praetermissa";2
"Pentapharsodinium tyrrhenicum";25
"Peregrinia clavideferens";22
"Peyerimhoffia alpina";37
"Phacelia tanacetifolia";14
"Phenylobacterium lituiforme";27
"Phenylobacterium sp. B6.10-61";27
"Phenylobacterium sp. enrichment culture clone LplF-80";27
"Phenylobacterium sp. URHA0004";27
"Phialina salinarum";30
"Pholiota squarrosa";2
"Phoma herbarum";15
"Phycisphaera mikurensis";20
"Picea abies";14
"Pilogalumna rosauraruizae";37
"Piptocephalis graefenhanii";42
"Pirellula sp.";20
"Pirellula staleyi";20
"Planctomyces sp.";20
"Platyophrya bromelicola";22
"Platyophrya vorax";22
"Platyreta germanica";35
"Plectus aquatilis";19
"Pleurochloris meiringensis";25
"Pluteus petasatus";2
"Pluteus phlebophorus";2
"Podura aquatica";3
"Polydesmus coriaceus";17
"Polymyxa graminis";41
"Pontibacter sp. LX8";27
"Porpoloma sp. 2 MSG-2014";2
"Poterioochromonas malhamensis";23
"Poterioochromonas stipitata";23
"Pratylenchoides ritteri";15
"Prismatolaimus cf. dolichurus JH-2004";19
"Proceropycnis pinicola";2
"Prodesmodora circulata";19
"Prodorylaimus sp. HHBM-2007a";5
"Protaphorura armata";3
"Protaspis obliqua";21
"Protocyclidium sinica";21
"Protoribates hakonensis";37
"Psathyrella sp. D16";36
"Pseudo-nitzschia heimii";25
"Pseudochilodonopsis sp. 3 WS-2013";39
"Pseudocyrtolophosis alpestris";22
"Pseudoplatynematum denticulatum";21
"Pseudoplatyophrya nana";7
"Pseudopleurochloris antarctica";25
"Pseudouroleptus sp. ALT-2014";35
"Pseudovorticella punctata";21
"Pseudovorticella sp. 5 PS-2016";21
"Pterula echo";2
"Pungentus sp. PDL-2005";5
"Pyrenochaeta sp. GMG_PPb7";2
"Pythium monospermum";18
"Pythium rostratifingens";15
"Pyxidiophora arvernensis";2
"Ralstonia solanacearum";27
"Ralstonia sp. JOS55-1";27
"Ramariopsis kunzei";2
"Resource::Decaying_wood";44
"Resource::Dung";45
"Resource::Litter";46
"Resource::MOS";47
"Rhizoctonia solani";41
"Rhizomicrobium sp. URHE0053";27
"Rhizophagus intraradices";41
"Rhizophlyctis harderi";2
"Rhizophlyctis rosea";2
"Rhizophydium patellarium";2
"Rhizophydium planktonicum";26
"Rhizophydium sp. JEL136";2
"Rhizophydium sp. UGA-F16";2
"Rhodanobacter sp. D47";27
"Rhodopila globiformis";27
"Rhodoplanes sp. Z2-YC6860";27
"Rhogostoma schuessleri";22
"Rhogostoma sp. CCAP 1966/4";22
"Rhopalosiphum padi";16
"Robertus neglectus";32
"Romanomermis sichuanensis";29
"Roseiarcus fermentans";27
"Rotylenchulus borealis";15
"Rotylenchulus reniformis";15
"Rotylenchus vitis";15
"Rudaea cellulosilytica";27
"Rudaea sp. URHD0100";27
"Saccharomyces cerevisiae";2
"Saccobolus dilutellus";36
"Salinibacterium sp. CC13L1";27
"Salvia nemorosa";14
"Satchellius mammalis";43
"Sclerostagonospora sp. CBS 118142";2
"Scutellospora alterata";41
"Sediminibacterium aquarii";27
"Seinura demani";1
"Seira barnardi";3
"Serpula incrassata";36
"Siluania monomastiga";21
"Sinapis alba";14
"Singulisphaera rosea";20
"Sitona lineatus";17
"Sminthurides aquaticus";3
"Sminthurinus bimaculatus";3
"Sminthurus viridis";3
"Sorangium cellulosum";27
"Spathidium simplinucleatum";30
"Sphaerobolus stellatus";2
"Sphaeroeca volvox";21
"Sphingobacterium sp. P-7";27
"Sphingobium olei";27
"Sphingomonas changbaiensis";27
"Sphingomonas fennica";27
"Sphingomonas sp. 52NP12";27
"Sphingomonas sp. C0503";27
"Sphingomonas sp. DB-II-12";27
"Sphingomonas sp. LP105";27
"Sphingomonas sp. ML1";27
"Sphingomonas sp. NCCP-1295";27
"Sphingomonas sp. THG-DN7.10";27
"Sphingosinicella sp. YJ22";27
"Spizellomyces punctatus";2
"Spumella lacusvadosi";23
"Spumella sp. 37G";23
"Spumella sp. CH3";23
"Spumella sp. SpiG";23
"Spumella vulgaris";23
"Stephensia shanorii";2
"Stereum ostrea";2
"Stigmalychus sp. AD1318";17
"Stilbocrea macrostoma";2
"Streptacidiphilus alcalitolerans";27
"Streptomyces abietis";27
"Streptomyces sp. PanSC6";27
"Syncephalis depressa";42
"Syncephalis fuscata";42
"Tachyporus hypnorum";6
"Tachysoma pellionellum";21
"Taraxacum kok-saghyz";14
"Tepidisphaera mucosa";20
"Teratocephalus terrestris";19
"Terracidiphilus gabretensis";20
"Terrimonas arctica";27
"Terrimonas sp. URHE0054";27
"Tetracanthella sp. YB-2012";3
"Tetranychus urticae";17
"Tetrodontophora bielanensis";3
"Thecotheus holmskjoldii";36
"Tipula abdominalis";37
"Tipula cockerelliana";37
"Trechispora farinacea";36
"Trechus obtusus";33
"Trechus quadristriatus";33
"Trichocerca rattus";21
"Trinema enchelys";22
"Trinema lineare";22
"Tubeufia helicomyces";2
"Tullbergia yosii";3
"Tylencholaimus sp. PDL-2005";1
"Tylenchus arcuatus";15
"uncultured Acidimicrobium sp.";27
"uncultured Acidisphaera sp.";27
"uncultured Aciditerrimonas sp.";27
"uncultured Acidobacterium sp.";20
"uncultured Acidobacterium UA3";20
"uncultured Acidothermus sp.";27
"uncultured Acidovorax sp.";27
"uncultured Actinoallomurus sp.";27
"uncultured Actinocatenispora sp.";27
"uncultured Actinomyces sp.";27
"uncultured Actinoplanes sp.";27
"uncultured Adhaeribacter sp.";27
"uncultured Altererythrobacter sp.";27
"uncultured Aminobacter sp.";27
"uncultured Anaeromyxobacter sp.";27
"uncultured Arenimonas sp.";27
"uncultured Bacillus sp.";27
"uncultured Bacteroides sp.";27
"uncultured Bdellovibrio sp.";27
"uncultured Bellilinea sp.";27
"uncultured Blastochloris sp.";27
"uncultured Bradyrhizobium sp.";27
"uncultured Burkholderia sp.";27
"uncultured Byssovorax sp.";27
"uncultured Caldilinea sp.";27
"uncultured Candidatus Koribacter sp.";20
"uncultured Candidatus Microthrix sp.";27
"uncultured Candidatus Nephrothrix sp.";27
"uncultured Candidatus Nitrosopumilus sp.";38
"uncultured Candidatus Solibacter sp.";20
"uncultured Caulobacter sp.";27
"uncultured Chitinophaga sp.";27
"uncultured Chloroflexus sp.";27
"uncultured Chondromyces sp.";27
"uncultured Comamonas sp.";27
"uncultured Conexibacter sp.";27
"uncultured Crocinitomix sp.";27
"uncultured Cupriavidus sp.";27
"uncultured Curvibacter sp.";27
"uncultured Cystobacter sp.";27
"uncultured Cytophaga sp.";27
"uncultured Dactylosporangium sp.";27
"uncultured Dehalococcoides sp.";27
"uncultured Demequina sp.";27
"uncultured Denitratisoma sp.";27
"uncultured Derxia sp.";27
"uncultured Desulfitobacterium sp.";27
"uncultured Desulfotalea sp.";27
"uncultured Desulfovibrio sp.";27
"uncultured Desulfovirga sp.";27
"uncultured Desulfuromonas sp.";27
"uncultured Dokdonella sp.";27
"uncultured Dongia sp.";27
"uncultured Dyella sp.";27
"uncultured Edaphobacter sp.";20
"uncultured Elusimicrobium sp.";27
"uncultured Erythrobacter sp.";27
"uncultured Ferribacterium sp.";27
"uncultured Ferrimicrobium sp.";27
"uncultured Ferrithrix sp.";27
"uncultured Ferruginibacter sp.";27
"uncultured Fibrobacter sp.";27
"uncultured Flavisolibacter sp.";27
"uncultured Flavobacterium sp.";27
"uncultured Flexibacter sp.";27
"uncultured Fluviicola sp.";27
"uncultured Frankia sp.";27
"uncultured Fusobacterium sp.";27
"uncultured Gaiella sp.";27
"uncultured Gemmata sp.";20
"uncultured Gemmatimonas sp.";20
"uncultured Geoalkalibacter sp.";27
"uncultured Geobacter sp.";27
"uncultured Georgfuchsia sp.";27
"uncultured Geothermobacter sp.";27
"uncultured Haliangium sp.";27
"uncultured Haliea sp.";27
"uncultured Haliscomenobacter sp.";27
"uncultured Herbaspirillum sp.";27
"uncultured Herminiimonas sp.";27
"uncultured Holophaga sp.";20
"uncultured Hydrogenophaga sp.";27
"uncultured Hyphomicrobium sp.";27
"uncultured Iamia sp.";27
"uncultured Ignavibacterium sp.";27
"uncultured Ilumatobacter sp.";27
"uncultured Isosphaera sp.";20
"uncultured Janibacter sp.";27
"uncultured Kineococcus sp.";27
"uncultured Kineosporia sp.";27
"uncultured Kofleria sp.";27
"uncultured Ktedonobacter sp.";27
"uncultured Lacibacter sp.";27
"uncultured Legionella sp.";27
"uncultured Lentzea sp.";27
"uncultured Levilinea sp.";27
"uncultured Lishizhenia sp.";27
"uncultured Longilinea sp.";27
"uncultured Luteolibacter sp.";27
"uncultured Lysobacter sp.";27
"uncultured Malonomonas sp.";27
"uncultured Marmoricola sp.";27
"uncultured Massilia sp.";27
"uncultured Mesorhizobium sp.";27
"uncultured Methylobacillus sp.";27
"uncultured Methylocapsa sp.";27
"uncultured Methylocella sp.";27
"uncultured Methylophilus sp.";27
"uncultured Methylosinus sp.";27
"uncultured Microlunatus sp.";27
"uncultured Micromonospora sp.";27
"uncultured Microvirga sp.";27
"uncultured Moorella sp.";27
"uncultured Mucilaginibacter sp.";27
"uncultured Mycobacterium sp.";27
"uncultured Nannocystis sp.";27
"uncultured Niastella sp.";27
"uncultured Nitratireductor sp.";27
"uncultured Nitrosococcus sp.";27
"uncultured Nitrososphaera sp.";38
"uncultured Nitrosospira sp.";27
"uncultured Nitrospira sp.";27
"uncultured Nocardioides sp.";27
"uncultured Novosphingobium sp.";27
"uncultured Ohtaekwangia sp.";27
"uncultured Opitutus sp.";27
"uncultured Pasteuria sp.";27
"uncultured Pedobacter sp.";27
"uncultured Pedomicrobium sp.";27
"uncultured Pedosphaera sp.";27
"uncultured Pelobacter sp.";27
"uncultured Phaselicystis sp.";27
"uncultured Phenylobacterium sp.";27
"uncultured Pirellula sp.";20
"uncultured Planctomyces sp.";20
"uncultured Polaromonas sp.";27
"uncultured Polyangium sp.";27
"uncultured Propionivibrio sp.";27
"uncultured Prosthecobacter sp.";27
"uncultured Prosthecomicrobium sp.";27
"uncultured Pseudolabrys sp.";27
"uncultured Pseudomonas sp.";27
"uncultured Pseudonocardia sp.";27
"uncultured Rhizobium sp.";27
"uncultured Rhizomicrobium sp.";27
"uncultured Rhodobium sp.";27
"uncultured Rhodococcus sp.";27
"uncultured Rhodoferax sp.";27
"uncultured Rhodomicrobium sp.";27
"uncultured Rhodopirellula sp.";20
"uncultured Rhodoplanes sp.";27
"uncultured Rhodopseudomonas sp.";27
"uncultured Rhodothermus sp.";27
"uncultured Roseiflexus sp.";27
"uncultured Rubrobacter sp.";27
"uncultured Saccharibacillus sp.";27
"uncultured Saccharophagus sp.";27
"uncultured Segetibacter sp.";27
"uncultured Singulisphaera sp.";20
"uncultured Sinomonas sp.";27
"uncultured Skermanella sp.";27
"uncultured Solibacter sp.";20
"uncultured Solirubrobacter sp.";27
"uncultured Solitalea sp.";27
"uncultured Sphaerobacter sp.";27
"uncultured Sphingobium sp.";27
"uncultured Sphingomonas sp.";27
"uncultured Sphingosinicella sp.";27
"uncultured Sporichthya sp.";27
"uncultured Stella sp.";27
"uncultured Steroidobacter sp.";27
"uncultured Sterolibacterium sp.";27
"uncultured Streptomyces sp.";27
"uncultured Syntrophobacter sp.";27
"uncultured Syntrophus sp.";27
"uncultured Terriglobus sp.";20
"uncultured Terrimonas sp.";27
"uncultured Thermaerobacter sp.";27
"uncultured Thermoanaerobacter sp.";27
"uncultured Thermoflavimicrobium sp.";27
"uncultured Thermoleophilum sp.";27
"uncultured Thermomonas sp.";27
"uncultured Thiobacillus sp.";27
"uncultured Thiohalospira sp.";27
"uncultured Thiorhodospira sp.";27
"uncultured Turneriella sp.";27
"uncultured Verrucomicrobium sp.";27
"uncultured Woodsholea sp.";27
"uncultured Xanthomonas sp.";27
"uncultured Zavarzinella sp.";20
"Uropoda orbicularis";8
"Urostyla grandis";35
"Vampyrella pendula";35
"Variibacter gotjawalensis";27
"Vaucheria terrestris";25
"Veigaia nemorensis";11
"Veigaia sp. 2 APGD-2010";11
"Vermamoeba vermiformis";22
"Vertagopus sp. YB-2012";3
"Vigna angularis";14
"Vorticella campanula";21
"Vorticella sp. PPS-2011b";21
"Vulgatibacter incomptus";27
"Waitea circinata";41
"Willowsia nigromaculata";3
"Woronina pythii";41
"Xanthonema bristolianum";25
"Xanthonema sp. 735";25
"Xiphinema diversicaudatum";15
"Yarrowia lipolytica";2
"Yarrowia sp. 25L";2
"Zea mays";14
