"";"labels"
"Dongia sp. CB 286422";22
"Duganella sp. 2M1lan";22
"Duganella sp. JPPB B33";22
"Echinamoeba exundans";17
"Edaphobacter dinghuensis";15
"Emticicia sp. KJ033";22
"Enchytraeus albidus";8
"Enchytraeus buchholzi";8
"Enchytraeus bulbosus";8
"Enchytraeus christenseni";8
"Enchytraeus lacteus";8
"Enchytraeus norvegicus";27
"Enchytronia parva";8
"Endochytrium sp. JEL 324";2
"Endogone lactiflua";31
"Endogone sp. OSC T14506";2
"Endogone sp. W5994";2
"Entomobrya multifasciata";3
"Entomobrya sp. 9644 FZ-2013";3
"Eocercomonas sp. HFCC 908";17
"Eocercomonas sp. HFCC 909";17
"Eosentomon sp. FNSA-2002";3
"Epipyxis pulchra";18
"Epispathidium sp. RV-2015";25
"Epispathidium terricola";25
"Eucephalobus striatus";14
"Euglypha rotunda";17
"Euglypha tuberculata";17
"Euplotes balteatus";28
"Euplotes qatarensis";28
"Euplotes trisulcatus";28
"Fallopia multiflora";12
"Ferruginibacter paludis";22
"Ferruginibacter sp. WF24";22
"Fibrella sp.";22
"Filobasidium stepposum";2
"Flavisolibacter rigui";22
"Flavobacterium hydatis";22
"Flavobacterium sp. BF134";22
"Flavobacterium sp. HL-17";22
"Flavobacterium sp. PDD-32b-56";22
"Flavobacterium sp. R-38392";22
"Flavosolibacter sp. HU1-JC5";22
"Fluviicola sp. YS 1.2.4";22
"Folsomia candida";3
"Folsomia quadrioculata";3
"Forficula auricularia";5
"Forficula sp. NC-1995";5
"Fridericia bisetosa";27
"Fridericia christeri";27
"Fridericia connata";27
"Fridericia galba";27
"Fridericia isseli";27
"Fridericia magna";27
"Fridericia paroniana";27
"Fridericia ratzeli";27
"Fridericia sohlenii";27
"Fridericia sylvatica";27
"Fridericia tuberosa";27
"Friesea grisea";3
"Frigoribacterium sp. B1-25c-3";22
"Funneliformis mosseae";24
"Fuscheria sp. VBOEF-2011";25
"Gaeumannomyces graminis";24
"Gaiella occulta";22
"Geastrum saccatum";2
"Gemmata obscuriglobus";15
"Gemmata sp. Fl1-1";15
"Geobacter anodireducens";22
"Geobacter sp. enrichment culture clone VanCtr1";22
"Geodermatophilus sp. Z2R53";22
"Georgfuchsia toluolica";22
"Gliricola sp. 274";11
"Glomus invermaium";24
"Glomus sp. 9 SUN-2011";24
"Gongronella butleri";2
"Gonostomum namibiense";28
"Gonostomum sp. JS-2012";28
"Gonostomum strenuum";28
"Granulicella paludicola";15
"Guepiniopsis buccina";2
"Halteromyces radiatus";2
"Hantzschia amphioxys";20
"Helianthus annuus";12
"Helicotylenchus varicaudatus";13
"Hemiamphisiella terricola";25
"Henlea perpusilla";8
"Hesperelaea palmeri";12
"Heterococcus caespitosus";20
"Heterophrys sp. Oxford1";17
"Hibberdia magna";20
"Histiostoma feroniarum";3
"Hodophilus hymenocephalus";2
"Holophaga sp. oral clone CA002";15
"Holwaya mucida";2
"Homalogastra setosa";16
"Humibacter sp. Po15c";22
"Hyalorbilia sp. HOB-2016a";2
"Hygrocybe reidii";2
"Hymenochaetopsis olivacea";2
"Hymenoscyphus repandus";2
"Hyphochytrium catenoides";24
"Hyphodiscus hymeniophilus";2
"Hyphodontia rimosissima";2
"Iodophanus carneus";2
"Isolaimium multistriatum";14
"Isotoma viridis";3
"Isotomiella minor";3
"Itersonilia pannonica";13
"Itersonilia perplexans";13
"Ixiolirion tataricum";12
"Jaagiella alpicola";20
"Kribbella sp. enrichment culture clone VanCtr42";22
"Ktedonobacter sp. enrichment culture clone CTBE CDB1001H01";22
"Kuzuhaea moniliformis";31
"Lacrymaria marina";16
"Lamproderma sp. SAPA:100012";17
"Legionella lytica";22
"Leifsonia sp. A5AGK";22
"Lepidocyrtus paradoxus";3
"Lepidocyrtus sp. 1 FZ-2013";3
"Leptomyxa reticulata";19
"Leptomyxa sp. AS-2016b";19
"Leptopharynx bromelicola";16
"Leptosphaeria biglobosa";24
"Limonomyces roseipellis";24
"Liochthonius sp. AD1300";11
"Lithobius forficatus";10
"Lithobius variegatus";10
"Lonchoptera lutea";3
"Longidorus raskii";13
"Longidorus vinearum";13
"Luedemannella sp. 119-1-07";22
"Lumbricus castaneus";24
"Lumbricus centralis";24
"Lumbricus friendi";24
"Lumbricus terrestris";24
"Luteimonas aestuarii";22
"Luticola permuticopsis";20
"Lysobacter sp. MS6Y-8-7";22
"Lysobacter sp. RHLT3-4";22
"Lysobacter sp. YS-37";22
"Marionina cf. minutissima PDW-2010";27
"Marionina clavata";8
"Marionina communis";8
"Marionina filiformis";27
"Marionina sublitoralis";8
"Martelella endophytica";22
"Maryna ovata";17
"Massisteria marina";17
"Mayamaea sp. KAS1111";20
"Megalothorax sp. EA040003-cs17";3
"Megalothorax sp. EA040004-cs23";3
"Megalothorax sp. EA040008-cs9";3
"Melastiza contorta";2
"Meloidogyne naasi";13
"Merlinius brevidens";13
"Merlinius cf. microdorus TSH-2005";13
"Merlinius joctus";13
"Meseres corlissi";16
"Mesodorylaimus cf. nigritulus AV-2005";4
"Mesorhabditis sp. 334Meso1";14
"Metarhizium anisopliae";23
"Methanomassiliicoccus sp. 138";29
"Methanomassiliicoccus sp. 142";29
"Methanomassiliicoccus sp. P27";29
"Methylosinus sporium";22
"Methylosinus trichosporium";22
"Mischococcus sphaerocephalus";20
"Monilicaryon monilatum";25
"Monocystis agilis";7
"Monosiga ovata";16
"Moraxella osloensis";22
"Mortierella sp. MS-6";2
"Mucilaginibacter sp. HME7565";22
"Mucilaginibacter sp. UA-VH0703";22
"Multiclavula mucida";2
"Mycobacterium sp. PSY065";22
"Mycoplana sp. HP12Q";22
"Mykophagophrys terricola";6
"Myrmica scabrinodis";11
"Myzus persicae";11
"Nakamurella sp. A24MTO";22
"Nannochloris sp. JL 4-6";20
"Neobodo designis";19
"Neopsilenchus magnidens";13
"Nitrospira marina";22
"Nitzschia pusilla";20
"Nocardioides sp.";22
"Nocardioides sp. MSL 24";22
"Nocardioides sp. RW28";22
"Nocardioides sp. SSRB28-7";22
"Noctua pronuba";11
"Notholca acuminata";16
"Notiophilus rufipes";11
"Novosphingobium sp.";22
"Nygolaimus cf. brachyuris JH-2004";26
"Obertrumia georgiana";19
"Occallatibacter riparius";15
"Ochrobactrum anthropi";22
"Ochromonas sp. CCMP2761";18
"Ochromonas vasocystis";18
"Octolasion cyaneum";27
"Oikomonas sp. SA-2.1";20
"Oligoflexus tunisiensis";22
"Olpidium bornovanus";24
"Olpidium brassicae";24
"Orbicula parietina";2
"Orbilia sp. HOB-2016am";2
"Orchesella villosa";3
"Orciraptor agilis";30
"Oricola cellulosilytica";22
"Otiorhynchus armadillo";11
"Palaeospora spainiae";24
"Palmellopsis sp. BCP-EM1VF1";20
"Panacibacter ginsenosidivorans";22
"Panagrolaimus sp. PS443";14
"Panorbis viscosus";2
"Paracercomonas astra";17
"Paracercomonas compacta";17
"Paracercomonas filosa";17
"Paracercomonas paralaciniaegerens";17
"Paracercomonas sp. HFCC 913";17
"Paracercomonas sp. HFCC 918";17
"Parafilimonas terrae";22
"Paraglomus brasilianum";24
"Paraphysomonas sp. 22 JMS-2012";18
"Paratylenchus cf. neoamblicephalus";13
"Paratylenchus microdorus";13
"Paratylenchus similis";13
"Paucimonas lemoignei";22
"Pedobacter luteus";22
"Pedobacter sp. FGR-05";22
"Pedosphaera parvula";22
"Pelomonas sp. CR2";22
"Pelomonas sp. K89";22
"Penicillium sp. D01";2
"Penicillium sp. SDI-2014f";2
"Peniophorella praetermissa";2
"Pentapharsodinium tyrrhenicum";20
"Peregrinia clavideferens";17
"Peyerimhoffia alpina";11
"Phacelia tanacetifolia";12
"Phenylobacterium lituiforme";22
"Phenylobacterium sp. B6.10-61";22
"Phenylobacterium sp. enrichment culture clone LplF-80";22
"Phenylobacterium sp. URHA0004";22
"Phialina salinarum";25
"Pholiota squarrosa";2
"Phoma herbarum";13
"Phycisphaera mikurensis";15
"Picea abies";12
"Pilogalumna rosauraruizae";11
"Piptocephalis graefenhanii";31
"Pirellula sp.";15
"Pirellula staleyi";15
"Planctomyces sp.";15
"Platyophrya bromelicola";17
"Platyophrya vorax";17
"Platyreta germanica";28
"Plectus aquatilis";14
"Pleurochloris meiringensis";20
"Pluteus petasatus";2
"Pluteus phlebophorus";2
"Podura aquatica";3
"Polydesmus coriaceus";11
"Polymyxa graminis";24
"Pontibacter sp. LX8";22
"Porpoloma sp. 2 MSG-2014";2
"Poterioochromonas malhamensis";18
"Poterioochromonas stipitata";18
"Pratylenchoides ritteri";13
"Prismatolaimus cf. dolichurus JH-2004";14
"Proceropycnis pinicola";2
"Prodesmodora circulata";14
"Prodorylaimus sp. HHBM-2007a";4
"Protaphorura armata";3
"Protaspis obliqua";16
"Protocyclidium sinica";16
"Protoribates hakonensis";11
"Psathyrella sp. D16";2
"Pseudo-nitzschia heimii";20
"Pseudochilodonopsis sp. 3 WS-2013";30
"Pseudocyrtolophosis alpestris";17
"Pseudoplatynematum denticulatum";16
"Pseudoplatyophrya nana";6
"Pseudopleurochloris antarctica";20
"Pseudouroleptus sp. ALT-2014";28
"Pseudovorticella punctata";16
"Pseudovorticella sp. 5 PS-2016";16
"Pterula echo";2
"Pungentus sp. PDL-2005";4
"Pyrenochaeta sp. GMG_PPb7";2
"Pythium monospermum";13
"Pythium rostratifingens";13
"Pyxidiophora arvernensis";2
"Ralstonia solanacearum";22
"Ralstonia sp. JOS55-1";22
"Ramariopsis kunzei";2
"Resource::Decaying_wood";32
"Resource::Dung";33
"Resource::Litter";34
"Resource::MOS";33
"Rhizoctonia solani";24
"Rhizomicrobium sp. URHE0053";22
"Rhizophagus intraradices";24
"Rhizophlyctis harderi";2
"Rhizophlyctis rosea";2
"Rhizophydium patellarium";2
"Rhizophydium planktonicum";21
"Rhizophydium sp. JEL136";2
"Rhizophydium sp. UGA-F16";2
"Rhodanobacter sp. D47";22
"Rhodopila globiformis";22
"Rhodoplanes sp. Z2-YC6860";22
"Rhogostoma schuessleri";17
"Rhogostoma sp. CCAP 1966/4";17
"Rhopalosiphum padi";11
"Robertus neglectus";10
"Romanomermis sichuanensis";24
"Roseiarcus fermentans";22
"Rotylenchulus borealis";13
"Rotylenchulus reniformis";13
"Rotylenchus vitis";13
"Rudaea cellulosilytica";22
"Rudaea sp. URHD0100";22
"Saccharomyces cerevisiae";2
"Saccobolus dilutellus";2
"Salinibacterium sp. CC13L1";22
"Salvia nemorosa";12
"Satchellius mammalis";24
"Sclerostagonospora sp. CBS 118142";2
"Scutellospora alterata";24
"Sediminibacterium aquarii";22
"Seinura demani";1
"Seira barnardi";3
"Serpula incrassata";2
"Siluania monomastiga";16
"Sinapis alba";12
"Singulisphaera rosea";15
"Sitona lineatus";11
"Sminthurides aquaticus";3
"Sminthurinus bimaculatus";3
"Sminthurus viridis";3
"Sorangium cellulosum";22
"Spathidium simplinucleatum";25
"Sphaerobolus stellatus";2
"Sphaeroeca volvox";16
"Sphingobacterium sp. P-7";22
"Sphingobium olei";22
"Sphingomonas changbaiensis";22
"Sphingomonas fennica";22
"Sphingomonas sp. 52NP12";22
"Sphingomonas sp. C0503";22
"Sphingomonas sp. DB-II-12";22
"Sphingomonas sp. LP105";22
"Sphingomonas sp. ML1";22
"Sphingomonas sp. NCCP-1295";22
"Sphingomonas sp. THG-DN7.10";22
"Sphingosinicella sp. YJ22";22
"Spizellomyces punctatus";2
"Spumella lacusvadosi";18
"Spumella sp. 37G";18
"Spumella sp. CH3";18
"Spumella sp. SpiG";18
"Spumella vulgaris";18
"Stephensia shanorii";2
"Stereum ostrea";2
"Stigmalychus sp. AD1318";11
"Stilbocrea macrostoma";2
"Streptacidiphilus alcalitolerans";22
"Streptomyces abietis";22
"Streptomyces sp. PanSC6";22
"Syncephalis depressa";31
"Syncephalis fuscata";31
"Tachyporus hypnorum";5
"Tachysoma pellionellum";16
"Taraxacum kok-saghyz";12
"Tepidisphaera mucosa";15
"Teratocephalus terrestris";14
"Terracidiphilus gabretensis";15
"Terrimonas arctica";22
"Terrimonas sp. URHE0054";22
"Tetracanthella sp. YB-2012";3
"Tetranychus urticae";11
"Tetrodontophora bielanensis";3
"Thecotheus holmskjoldii";2
"Tipula abdominalis";11
"Tipula cockerelliana";11
"Trechispora farinacea";2
"Trechus obtusus";11
"Trechus quadristriatus";11
"Trichocerca rattus";16
"Trinema enchelys";17
"Trinema lineare";17
"Tubeufia helicomyces";2
"Tullbergia yosii";3
"Tylencholaimus sp. PDL-2005";1
"Tylenchus arcuatus";13
"uncultured Acidimicrobium sp.";22
"uncultured Acidisphaera sp.";22
"uncultured Aciditerrimonas sp.";22
"uncultured Acidobacterium sp.";15
"uncultured Acidobacterium UA3";15
"uncultured Acidothermus sp.";22
"uncultured Acidovorax sp.";22
"uncultured Actinoallomurus sp.";22
"uncultured Actinocatenispora sp.";22
"uncultured Actinomyces sp.";22
"uncultured Actinoplanes sp.";22
"uncultured Adhaeribacter sp.";22
"uncultured Altererythrobacter sp.";22
"uncultured Aminobacter sp.";22
"uncultured Anaeromyxobacter sp.";22
"uncultured Arenimonas sp.";22
"uncultured Bacillus sp.";22
"uncultured Bacteroides sp.";22
"uncultured Bdellovibrio sp.";22
"uncultured Bellilinea sp.";22
"uncultured Blastochloris sp.";22
"uncultured Bradyrhizobium sp.";22
"uncultured Burkholderia sp.";22
"uncultured Byssovorax sp.";22
"uncultured Caldilinea sp.";22
"uncultured Candidatus Koribacter sp.";15
"uncultured Candidatus Microthrix sp.";22
"uncultured Candidatus Nephrothrix sp.";22
"uncultured Candidatus Nitrosopumilus sp.";29
"uncultured Candidatus Solibacter sp.";15
"uncultured Caulobacter sp.";22
"uncultured Chitinophaga sp.";22
"uncultured Chloroflexus sp.";22
"uncultured Chondromyces sp.";22
"uncultured Comamonas sp.";22
"uncultured Conexibacter sp.";22
"uncultured Crocinitomix sp.";22
"uncultured Cupriavidus sp.";22
"uncultured Curvibacter sp.";22
"uncultured Cystobacter sp.";22
"uncultured Cytophaga sp.";22
"uncultured Dactylosporangium sp.";22
"uncultured Dehalococcoides sp.";22
"uncultured Demequina sp.";22
"uncultured Denitratisoma sp.";22
"uncultured Derxia sp.";22
"uncultured Desulfitobacterium sp.";22
"uncultured Desulfotalea sp.";22
"uncultured Desulfovibrio sp.";22
"uncultured Desulfovirga sp.";22
"uncultured Desulfuromonas sp.";22
"uncultured Dokdonella sp.";22
"uncultured Dongia sp.";22
"uncultured Dyella sp.";22
"uncultured Edaphobacter sp.";15
"uncultured Elusimicrobium sp.";22
"uncultured Erythrobacter sp.";22
"uncultured Ferribacterium sp.";22
"uncultured Ferrimicrobium sp.";22
"uncultured Ferrithrix sp.";22
"uncultured Ferruginibacter sp.";22
"uncultured Fibrobacter sp.";22
"uncultured Flavisolibacter sp.";22
"uncultured Flavobacterium sp.";22
"uncultured Flexibacter sp.";22
"uncultured Fluviicola sp.";22
"uncultured Frankia sp.";22
"uncultured Fusobacterium sp.";22
"uncultured Gaiella sp.";22
"uncultured Gemmata sp.";15
"uncultured Gemmatimonas sp.";15
"uncultured Geoalkalibacter sp.";22
"uncultured Geobacter sp.";22
"uncultured Georgfuchsia sp.";22
"uncultured Geothermobacter sp.";22
"uncultured Haliangium sp.";22
"uncultured Haliea sp.";22
"uncultured Haliscomenobacter sp.";22
"uncultured Herbaspirillum sp.";22
"uncultured Herminiimonas sp.";22
"uncultured Holophaga sp.";15
"uncultured Hydrogenophaga sp.";22
"uncultured Hyphomicrobium sp.";22
"uncultured Iamia sp.";22
"uncultured Ignavibacterium sp.";22
"uncultured Ilumatobacter sp.";22
"uncultured Isosphaera sp.";15
"uncultured Janibacter sp.";22
"uncultured Kineococcus sp.";22
"uncultured Kineosporia sp.";22
"uncultured Kofleria sp.";22
"uncultured Ktedonobacter sp.";22
"uncultured Lacibacter sp.";22
"uncultured Legionella sp.";22
"uncultured Lentzea sp.";22
"uncultured Levilinea sp.";22
"uncultured Lishizhenia sp.";22
"uncultured Longilinea sp.";22
"uncultured Luteolibacter sp.";22
"uncultured Lysobacter sp.";22
"uncultured Malonomonas sp.";22
"uncultured Marmoricola sp.";22
"uncultured Massilia sp.";22
"uncultured Mesorhizobium sp.";22
"uncultured Methylobacillus sp.";22
"uncultured Methylocapsa sp.";22
"uncultured Methylocella sp.";22
"uncultured Methylophilus sp.";22
"uncultured Methylosinus sp.";22
"uncultured Microlunatus sp.";22
"uncultured Micromonospora sp.";22
"uncultured Microvirga sp.";22
"uncultured Moorella sp.";22
"uncultured Mucilaginibacter sp.";22
"uncultured Mycobacterium sp.";22
"uncultured Nannocystis sp.";22
"uncultured Niastella sp.";22
"uncultured Nitratireductor sp.";22
"uncultured Nitrosococcus sp.";22
"uncultured Nitrososphaera sp.";29
"uncultured Nitrosospira sp.";22
"uncultured Nitrospira sp.";22
"uncultured Nocardioides sp.";22
"uncultured Novosphingobium sp.";22
"uncultured Ohtaekwangia sp.";22
"uncultured Opitutus sp.";22
"uncultured Pasteuria sp.";22
"uncultured Pedobacter sp.";22
"uncultured Pedomicrobium sp.";22
"uncultured Pedosphaera sp.";22
"uncultured Pelobacter sp.";22
"uncultured Phaselicystis sp.";22
"uncultured Phenylobacterium sp.";22
"uncultured Pirellula sp.";15
"uncultured Planctomyces sp.";15
"uncultured Polaromonas sp.";22
"uncultured Polyangium sp.";22
"uncultured Propionivibrio sp.";22
"uncultured Prosthecobacter sp.";22
"uncultured Prosthecomicrobium sp.";22
"uncultured Pseudolabrys sp.";22
"uncultured Pseudomonas sp.";22
"uncultured Pseudonocardia sp.";22
"uncultured Rhizobium sp.";22
"uncultured Rhizomicrobium sp.";22
"uncultured Rhodobium sp.";22
"uncultured Rhodococcus sp.";22
"uncultured Rhodoferax sp.";22
"uncultured Rhodomicrobium sp.";22
"uncultured Rhodopirellula sp.";15
"uncultured Rhodoplanes sp.";22
"uncultured Rhodopseudomonas sp.";22
"uncultured Rhodothermus sp.";22
"uncultured Roseiflexus sp.";22
"uncultured Rubrobacter sp.";22
"uncultured Saccharibacillus sp.";22
"uncultured Saccharophagus sp.";22
"uncultured Segetibacter sp.";22
"uncultured Singulisphaera sp.";15
"uncultured Sinomonas sp.";22
"uncultured Skermanella sp.";22
"uncultured Solibacter sp.";15
"uncultured Solirubrobacter sp.";22
"uncultured Solitalea sp.";22
"uncultured Sphaerobacter sp.";22
"uncultured Sphingobium sp.";22
"uncultured Sphingomonas sp.";22
"uncultured Sphingosinicella sp.";22
"uncultured Sporichthya sp.";22
"uncultured Stella sp.";22
"uncultured Steroidobacter sp.";22
"uncultured Sterolibacterium sp.";22
"uncultured Streptomyces sp.";22
"uncultured Syntrophobacter sp.";22
"uncultured Syntrophus sp.";22
"uncultured Terriglobus sp.";15
"uncultured Terrimonas sp.";22
"uncultured Thermaerobacter sp.";22
"uncultured Thermoanaerobacter sp.";22
"uncultured Thermoflavimicrobium sp.";22
"uncultured Thermoleophilum sp.";22
"uncultured Thermomonas sp.";22
"uncultured Thiobacillus sp.";22
"uncultured Thiohalospira sp.";22
"uncultured Thiorhodospira sp.";22
"uncultured Turneriella sp.";22
"uncultured Verrucomicrobium sp.";22
"uncultured Woodsholea sp.";22
"uncultured Xanthomonas sp.";22
"uncultured Zavarzinella sp.";15
"Uropoda orbicularis";3
"Urostyla grandis";28
"Vampyrella pendula";28
"Variibacter gotjawalensis";22
"Vaucheria terrestris";20
"Veigaia nemorensis";9
"Veigaia sp. 2 APGD-2010";9
"Vermamoeba vermiformis";17
"Vertagopus sp. YB-2012";3
"Vigna angularis";12
"Vorticella campanula";16
"Vorticella sp. PPS-2011b";16
"Vulgatibacter incomptus";22
"Waitea circinata";24
"Willowsia nigromaculata";3
"Woronina pythii";24
"Xanthonema bristolianum";20
"Xanthonema sp. 735";20
"Xiphinema diversicaudatum";13
"Yarrowia lipolytica";2
"Yarrowia sp. 25L";2
"Zea mays";12
